"","feature","EM_Percentile_tos_585","MM-NorESM2-MM_Percentile_tos_585","MM-IPSL-CM6A-LR_Percentile_tos_585","MM-GFDL-ESM4_Percentile_tos_585","MM-CMCC-ESM2_Percentile_tos_585","MM-CanESM5_Percentile_tos_585"
"2650","Didemnum_parau",33.7290502793296,34.3156424581006,33.6312849162011,34.804469273743,30.7960893854749,34.0563725490196
"2651","Didemnum_perlucidum",33.2735426008969,33.6518518518519,32.4425887265136,34.372197309417,31.1547085201794,32.7757009345794
"2652","Didemnum_psammatode",32.9351032448378,33.8812785388128,32.4850299401198,33.2185628742515,31.8181818181818,32.4850299401198
"2653","Didemnum_rodriguesi",33.698347107438,34.6534653465347,33.698347107438,33.5537190082645,32.1134020618557,34.1322314049587
"2654","Didemnum_rubeum",34.2045454545455,31.8181818181818,35,33.4090909090909,31.8181818181818,34.2045454545455
"2655","Didemnum_stragulum",32.6959247648903,33.8820638820639,33.4639498432602,33.2445141065831,32.015503875969,32.4764890282132
"2656","Didemnum_tabulatum",32.5679758308157,33.5810810810811,32.6737160120846,32.2507552870091,31.4595375722543,31.9335347432024
"2657","Didemnum_uturoa",32.6136363636364,35,33.4090909090909,35,31.8181818181818,32.6136363636364
"2658","Didemnum_vahatuio",33.0674846625767,35,33.7116564417178,35,31.9938650306748,33.0674846625767
"2659","Digenea_simplex",33.5189309576837,33.6102941176471,32.8079331941545,34.0645879732739,31.3363028953229,32.8044280442804
"2660","Diminovula_punctata",31.36,32.6164874551971,31.64,32.34,31.5,31.7441860465116
"2661","Dinematichthys_iluocoeteoides",33.3333333333333,33.6538461538462,32.6428571428571,34.3650793650794,31.1111111111111,32.8807339449541
"2662","Diodon_eydouxii",32.5862068965517,33.4533551554828,32.3076923076923,33.8122171945701,30.856,32.567264573991
"2663","Diodon_holocanthus",33.0337078651685,33.2655654383736,32.1241258741259,33.9513108614232,31.3951310861423,32.1782945736434
"2664","Diodon_hystrix",33.2389937106918,33.3149931224209,32.1496212121212,34.1928721174004,31.4046121593291,32.4404761904762
"2665","Diodon_liturosus",32.4545454545455,33.6842105263158,32.3611111111111,33.8709677419355,31.010752688172,32.3929236499069
"2666","Diodora_granifera",33.28125,33.671875,32.8969957081545,34.21875,32.5,32.7481617647059
"2667","Diodora_mus",32.1043165467626,33.2238805970149,31.8525179856115,32.4820143884892,31.7857142857143,32.0106761565836
"2668","Diodora_singaporensis",32.1654929577465,33.265306122449,31.919014084507,32.5352112676056,31.6611842105263,32.0422535211268
"2669","Diogenes_avarus",31.1111111111111,32.2895622895623,30.8333333333333,32.2222222222222,31.3888888888889,31.3224637681159
"2670","Diogenes_pallescens",33.2374100719424,33.624213836478,32.5111111111111,34.2446043165468,31.3908872901679,33.0439121756487
"2671","Diogenichthys_atlanticus",30.568813188815,30.4253575006831,30.6485107933327,30.3966663630567,30.8079060023682,30.3839147463339
"2672","Diogenichthys_laternatus",31.4662379421222,30.2508038585209,31.3311897106109,31.4212218649518,30.8135048231511,30.7234726688103
"2673","Diopatra_cupraea",32.0121951219512,32.0121951219512,30.7317073170732,35,32.4390243902439,30.3048780487805
"2674","Diopatra_neapolitana",32.2900763358779,33.7088733798604,32.6544021024967,33.8961892247043,30.9067017082786,32.2837150127226
"2675","Diopatra_ornata",32.6666666666667,35,32.6666666666667,35,32.6666666666667,35
"2676","Diopatra_tridentata",32.0121951219512,32.0121951219512,30.7317073170732,35,32.0121951219512,30.3048780487805
"2677","Diphasia_digitalis",32.8658536585366,34.0770791075051,33.2073170731707,33.6341463414634,32.0121951219512,34.1463414634146
"2678","Diphyes_bojani",33.1661676646707,33.4281437125749,32.3650568181818,33.7949101796407,31.122754491018,32.1788413098237
"2679","Diphyes_dispar",33.1716417910448,33.2464212678937,32.3687943262411,33.7985074626866,31.134328358209,32.1455457967378
"2680","Diploastrea_heliopora",32.8243243243243,33.5698924731183,32.382271468144,32.8670360110803,31.5853658536585,32.1883656509695
"2681","Diplodonta_punctata",31.6489361702128,31.6489361702128,30.1595744680851,33.1382978723404,31.6489361702128,30.1595744680851
"2682","Diplogrammus_goramensis",32.3448275862069,33.2434944237918,32.1744791666667,33.5416666666667,31.6085271317829,32.4479166666667
"2683","Diplogrammus_xenicus",32.027027027027,32.7533783783784,31.4864864864865,32.5675675675676,31.0810810810811,31.8421052631579
"2684","Diplophos_taenia",30.519242516799,30.6261453879047,30.5253512522908,30.4123396456933,30.5558949297495,30.5009163103238
"2685","Diplosoma_ata",32.1544715447154,35,33.0081300813008,35,31.5853658536585,32.4390243902439
"2686","Diplosoma_listerianum",33.2899022801303,33.5915492957746,32.360097323601,34.771986970684,32.0358306188925,32.2345679012346
"2687","Diplosoma_macdonaldi",33.1732776617954,33.2692307692308,32.1550094517958,34.2693110647182,31.419624217119,32.3809523809524
"2688","Diplosoma_redika",31.0054347826087,33.5263157894737,33.6684782608696,32.7173913043478,32.7173913043478,32.1467391304348
"2689","Diplosoma_versicolor",32.8617363344051,34.527027027027,33.6495176848875,33.3118971061093,31.9692737430168,33.1993569131833
"2690","Diplosoma_virens",32.6755218216319,33.889816360601,32.5581395348837,33.955223880597,31.5174129353234,32.9807692307692
"2691","Diplospinus_multistriatus",32.9387019230769,33.4855769230769,32.7283653846154,33.7800480769231,31.0456730769231,32.1780104712042
"2692","Dipolydora_armata",32.3960612691466,33.7387387387387,33.0853391684902,33.2385120350109,31.5424610051993,32.472647702407
"2693","Dipsastraea_amicorum",32.5221238938053,33.6792452830189,33.4513274336283,33.2448377581121,31.7481662591687,32.4188790560472
"2694","Dipsastraea_pallida",33.3666666666667,33.5545722713864,32.4390243902439,34.1444444444444,30.9555555555556,32.5415896487985
"2695","Diretmichthys_parini",30.8538785327721,30.8012627781118,30.3224594107035,31.4063439567048,31.658899579074,30.2330126277811
"2696","Diretmoides_pauciradiatus",30.0797654758658,30.5474502317971,30.1704390509954,30.7240250886283,30.3183801472593,30.2706572129806
"2697","Diretmus_argenteus",30.3583730789613,30.775702172761,30.1589825119237,30.9009009009009,30.5067567567568,30.3166401695813
"2698","Dischides_dichelum",35,35,35,35,35,35
"2699","Dischides_prionotus",32.7972027972028,34.1796875,33.2051282051282,33.5314685314685,31.5584415584416,33.2867132867133
"2700","Dischides_viperidens",34.1463414634146,35,35,35,35,34.1463414634146
"2701","Dischides_yateensis",35,35,33.7226277372263,35,35,33.9147286821705
"2702","Dischistodus_melanotus",31.843137254902,33.041958041958,31.9803921568627,32.5294117647059,31.843137254902,32.3282442748092
"2703","Dischistodus_prosopotaenia",32.3505976095617,33.1382978723404,31.9322709163347,32.7689243027888,31.792828685259,32.4124513618677
"2704","Discodermia_panoplia",30.625,32.0833333333333,33.5416666666667,35,35,30.625
"2705","Discodermia_proliferans",31.1111111111111,30.462962962963,33.7037037037037,31.7592592592593,35,32.4074074074074
"2706","Discolucina_virginea",32.1100917431193,33.1081081081081,31.6284403669725,32.7522935779817,31.6284403669725,32.1336206896552
"2707","Discoplax_hirtipes",32.7370689655172,33.5471698113208,32.6415094339623,34.1509433962264,31.0805500982318,33.2233502538071
"2708","Discordipinna_griessingeri",32.8631578947368,33.7931034482759,32.5061425061425,33.7100737100737,30.9042553191489,32.9361179361179
"2709","Discoteuthis_discus",33.2891061452514,33.404360753221,32.3603351955307,34.0712290502793,31.2849162011173,32.0037220843672
"2710","Discoteuthis_laciniosa",31.1678832116788,31.6788321167883,30.9124087591241,32.7007299270073,31.6788321167883,30.6569343065693
"2711","Discotrema_crinophilum",33.0149253731343,34.0322580645161,32.7014925373134,33.2238805970149,31.9041769041769,32.5970149253731
"2712","Discradisca_sparselineata",33.4782608695652,35,35,35,31.9565217391304,33.4782608695652
"2713","Disporella_pristis",33.4090909090909,35,35,35,35,33.4090909090909
"2714","Distaplia_mikropnoa",33.3644859813084,34.6875,34.6728971962617,32.7102803738318,32.2196261682243,34.018691588785
"2715","Distaplia_racemosa",32.0481927710843,33.7349397590361,33.7349397590361,32.8915662650602,32.4698795180723,34.1566265060241
"2716","Distaplia_stylifera",32.725,33.6805555555556,32.6351351351351,33.5810810810811,31.6082474226804,32.7297297297297
"2717","Disteira_major",30.7476635514019,32.2196261682243,33.2009345794392,32.3831775700935,31.4018691588785,30.911214953271
"2718","Distichopora_coccinea",31.1483253588517,32.6555023923445,33.1578947368421,32.488038277512,31.6507177033493,32.6555023923445
"2719","Distichopora_violacea",32.4891304347826,33.3125,32.2695035460993,33.5106382978723,31.3708260105448,32.434988179669
"2720","Distorsio_anus",33.0659536541889,33.4347826086956,32.2431506849315,34.0017825311943,31.1942959001783,32.2424242424242
"2721","Distorsio_constricta",32.7544247787611,33.875,33.2888888888889,33.3666666666667,31.5118243243243,32.9777777777778
"2722","Distorsio_decipiens",33.0885122410546,33.7912087912088,33.6817325800377,33.4180790960452,31.3075780089153,32.8907721280603
"2723","Distorsio_graceiellae",32.5972540045767,33.5469314079422,33.4782608695652,33.558352402746,31.726618705036,32.6773455377574
"2724","Distorsio_kurzi",33.3804627249357,33.993839835729,33.733850129199,33.5529715762274,31.7075664621677,33.1912144702842
"2725","Distorsio_perdistorta",33.4389671361502,34.4499017681729,33.6032863849765,33.6032863849765,31.6475095785441,33.7676056338028
"2726","Distorsio_reticularis",31.4406779661017,32.5722543352601,31.3220338983051,32.1525423728813,31.0747663551402,31.3449367088608
"2727","Distorsio_reticulata",31.3372093023256,32.4671052631579,31.0658914728682,32.2868217054264,31.6085271317829,31.5248226950355
"2728","Disyringa_nodosa",32.1116504854369,33.3009708737864,33.3009708737864,32.621359223301,31.6019417475728,33.3009708737864
"2729","Ditrupa_arietina",35,35,35,35,35,35
"2730","Ditrupa_gracillima",33.3755274261603,34.4092827004219,34.1139240506329,32.9324894514768,32.1940928270042,33.5232067510549
"2731","Doederleinia_berycoides",34.0375,34.7697368421053,34.3875,33.5125,31.675,33.6875
"2732","Dofleinia_armata",32.3076923076923,33.3244680851064,32.190635451505,32.6588628762542,31.6961651917404,32.2
"2733","Dolabella_auricularia",33.2389937106918,33.6039886039886,32.4373795761079,33.9727463312369,30.9643605870021,32.4691358024691
"2734","Dolabrifera_dolabrifera",32.5177304964539,33.4695817490494,32.5065963060686,33.5224274406332,31.6863905325444,32.7836411609499
"2735","Dolicholagus_longirostris",30.666388425153,30.8741420886663,30.0561120385828,30.2736041550733,30.5495269894268,30.9033574475978
"2736","Dolicholatirus_lancea",32.6271186440678,33.4475806451613,32.4509803921569,33.7254901960784,31.6179775280899,32.7700831024931
"2737","Dolichupis_producta",33.0103359173127,34.4719827586207,33.9147286821705,33.5529715762274,32.325327510917,33.28165374677
"2738","Dolioletta_gegenbaueri",30.8356940509915,33.314447592068,33.6118980169972,34.1076487252125,30.1416430594901,32.2237960339943
"2739","Doliolum_denticulatum",32.8077282642568,32.4478030539109,31.4770956684325,33.5602991586164,30.8008725459645,31.5792610250298
"2740","Dolomena_dilatata",31.5625,33.59375,33.28125,32.65625,32.03125,32.96875
"2741","Dolomena_pulchella",32.3630136986301,33.5009310986965,32.2107969151671,33.560411311054,31.8677042801556,32.5706940874036
"2742","Dolomena_variabilis",32.5885826771654,33.7105263157895,32.4103139013453,33.6473429951691,31.4237855946399,32.2117400419287
"2743","Domecia_hispida",33.2385120350109,33.6383285302594,32.5352112676056,34.3873085339168,31.4004376367615,32.8442028985507
"2744","Domiporta_granatina",31.6929133858268,33.2562277580071,31.9685039370079,32.6574803149606,31.4173228346457,31.9685039370079
"2745","Donax_cuneatus",31.625,32.7485380116959,31.375,32.375,31.3953488372093,31.5824915824916
"2746","Donax_deltoides",31.8181818181818,32.5581395348837,30,35,30.7575757575758,30.625
"2747","Donax_faba",31.4102564102564,32.5382262996942,31.1538461538461,32.3076923076923,31.3028169014084,31.3917525773196
"2748","Donax_incarnatus",31.3295880149813,32.4444444444444,31.0674157303371,32.247191011236,31.2820512820513,31.4756944444444
"2749","Donax_scortum",31.9274809160305,32.9742765273312,31.5267175572519,32.5954198473282,31.793893129771,31.875
"2750","Doriopsis_flabellifera",35,35,35,35,35,32.0833333333333
"2751","Doriprismatica_atromarginata",32.6929260450161,33.5858585858586,32.4196597353497,33.7450199203187,31.2516733601071,32.1654929577465
"2752","Dorometra_nana",32.463768115942,33.5672514619883,33.1202046035806,33.5677749360614,31.3627450980392,32.4936061381074
"2753","Dorometra_parvicirra",32.1691176470588,34.1580756013746,33.3272058823529,32.8125,31.3970588235294,32.8125
"2754","Doryrhamphus_excisus.excisus",33.0842105263158,33.5883171070932,32.3699421965318,34.4105263157895,31.3157894736842,32.6424870466321
"2755","Doryrhamphus_janssi",31.7816091954023,32.5901639344262,31.5134099616858,32.72030651341,31.2452107279693,31.6909090909091
"2756","Doryrhamphus_negrosensis",32.4210526315789,33.5736677115987,34.0175438596491,33.5263157894737,31.8070175438597,32.6666666666667
"2757","Dosinia_japonica",31.1111111111111,30.625,30,30.9615384615385,30,30.9615384615385
"2758","Dosinia_tumida",30.7017543859649,32.5965665236051,31.6228070175439,32.0833333333333,30.8552631578947,31.0087719298246
"2759","Draconetta_xenica",33.1149012567325,33.9045383411581,33.5728155339806,33.2330097087379,31.2569444444444,33.3689320388349
"2760","Dragmacidon_debitusae",33.7931034482759,35,31.3793103448276,35,35,35
"2761","Drepane_longimana",30.4791666666667,32.015503875969,30.7708333333333,32.0833333333333,30.4791666666667,30.4791666666667
"2762","Drepane_punctata",30.7945736434109,32.1951219512195,30.7945736434109,32.015503875969,30.9302325581395,31.0110294117647
"2763","Drillia_poecila",35,35,34.7388059701493,35,35,34.7388059701493
"2764","Drilonereis_filum",33.6771653543307,33.7322834645669,33.4388489208633,34.7795275590551,32.8503937007874,33.2951289398281
"2765","Drilonereis_longa",32.2368421052632,33.6184210526316,30.8552631578947,35,32.2368421052632,30.8552631578947
"2766","Drombus_triangularis",31.5744680851064,32.7376425855513,31.4255319148936,32.6170212765957,31.5744680851064,31.9628099173554
"2767","Dromia_wilsoni",32.0283018867925,32.0283018867925,30.377358490566,33.6792452830189,31.3679245283019,30.0471698113208
"2768","Dromidiopsis_lethrinusae",32.7173913043478,33.7162162162162,32.6363636363636,33.5454545454545,31.5415019762846,32.8181818181818
"2769","Drupa_clathrata",33.6240786240786,34.2260442260442,33.2541567695962,34.7420147420147,31.2162162162162,33.2536382536383
"2770","Drupa_grossularia",33.1578947368421,33.6480686695279,32.4048096192385,34.3859649122807,31.2390350877193,32.6957295373666
"2771","Drupa_morum",33.226872246696,33.7391930835735,32.4545454545455,34.3832599118943,31.2224669603524,32.8635547576302
"2772","Drupa_ricinus",33.1497797356828,33.6925287356322,32.4698795180723,34.3832599118943,31.2224669603524,32.6833631484794
"2773","Drupa_rubusidaeus",33.2190265486726,33.6284470246734,32.3838383838384,34.3805309734513,31.1283185840708,32.7173913043478
"2774","Drupella_cariosa",31.7224080267559,32.8647214854111,31.4765100671141,32.5335570469799,31.5102639296188,31.6129032258064
"2775","Drupella_cornus",32.9752066115702,33.4002770083102,32.2420262664165,34.1322314049587,31.0227272727273,32.4317406143345
"2776","Drupella_fragum",32.1680497925311,33.0620805369128,32.1412803532009,33.0684326710817,31.2520593080725,31.9094922737307
"2777","Drupella_ochrostoma",32.0833333333333,31.4351851851852,33.7037037037037,32.7314814814815,30.787037037037,34.3518518518518
"2778","Drupella_rugosa",32.5204359673025,33.4193548387097,32.2079772079772,32.8062678062678,31.484375,32.2079772079772
"2779","Dulichiella_pacifica",32.7700831024931,33.7878787878788,32.6,33.2,31.7607223476298,32.5
"2780","Dunckerocampus_chapmani",35,35,35,35,35,35
"2781","Dunckerocampus_dactyliophorus",33.1896551724138,33.7281976744186,32.6341948310139,34.1702586206897,31.3038793103448,32.6497277676951
"2782","Dunckerocampus_naia",32.6848249027237,33.8095238095238,32.8210116731517,32.8210116731517,31.1867704280156,32.4423076923077
"2783","Dunckerocampus_pessuliferus",33.0337078651685,34.4852941176471,33.8202247191011,33.8202247191011,31.2640449438202,34.0168539325843
"2784","Duplicaria_baileyi",33.0859375,34.4336569579288,33.49609375,33.359375,32.1481481481481,33.49609375
"2785","Duplicaria_duplicata",31.5116279069767,33.0337078651685,31.8604651162791,32.2093023255814,31.2878787878788,31.7763157894737
"2786","Duplicaria_raphanula",32.8281622911695,33.74,33.3464566929134,33.6220472440945,31.5835140997831,33.0708661417323
"2787","Duplicaria_teramachii",35,34.2,34.4,35,35,34.6315789473684
"2788","Dussumieria_elopsoides",30.8745247148289,32.1122112211221,30.7414448669201,32.0722433460076,30.7414448669201,31.0975609756098
"2789","Dynamena_crisioides",32.7927927927928,33.7620578778135,32.5425531914894,33.9418604651163,31.093023255814,32.5959595959596
"2790","Dynamena_disticha",33.087044534413,33.2926829268293,32.212962962963,34.2206477732794,31.3157894736842,32.3837209302326
"2791","Dynamena_heterodonta",33.5477178423236,34.8547717842324,33.8289962825279,35,33.1120331950207,33.6538461538462
"2792","Dynamena_quadridentata",32.4807197943445,33.9135254988914,33.4704370179949,32.6606683804627,31.6850220264317,32.120822622108
"2793","Dynomene_hispida",33.8822355289421,34.0219560878243,33.4630738522954,34.5808383233533,33.0439121756487,33.2437275985663
"2794","Dynomene_pilumnoides",33.1989708404803,33.8979848866499,32.8987993138937,33.7993138936535,31.4579759862779,32.8367670364501
"2795","Dynomene_praedator",33.5452322738386,34.3154034229829,33.4090909090909,34.7432762836186,31.320293398533,32.9540709812109
"2796","Dysidea_arenaria",32.9230769230769,33.6,32.463768115942,33.2246376811594,31.0554561717352,32.463768115942
"2797","Dysidea_fragilis",34.6315789473684,34.2631578947368,34.140350877193,33.6491228070175,30.721271393643,34.5087719298246
"2798","Dysidea_frondosa",32.8508771929825,35,33.1578947368421,35,32.2368421052632,32.5438596491228
"2799","Dysomma_anguillare",32.7582644628099,33.4117647058824,32.6914893617021,33.1382978723404,31.1488673139159,32.468085106383
"2800","Dysomma_brevirostre",31.4406779661017,32.0338983050847,30.5508474576271,34.7033898305085,32.3305084745763,30.8474576271186
"2801","Dysomma_dolichosomatum",31.5686274509804,32.9411764705882,32.7124183006536,32.7124183006536,31.9117647058823,31.5686274509804
"2802","Dysomma_longirostrum",34.6354166666667,35,34.656862745098,35,35,35
"2803","Dysomma_polycatodon",33.0038022813688,33.5567010309278,33.1368821292776,32.8707224334601,33.1368821292776,32.7376425855513
"2804","Ebalia_jordani",35,35,35,35,35,35
"2805","Ebaliopsis_erosa",34.0719696969697,34.2045454545455,33.6742424242424,35,31.2878787878788,34.469696969697
"2806","Ebosia_bleekeri",33.1115107913669,33.6274509803922,33.2374100719424,32.8597122302158,32.7338129496403,32.7338129496403
"2807","Echelus_uropterus",32.8222222222222,33.6764705882353,33.4444444444444,34.8444444444444,30.8,34.0666666666667
"2808","Echeneis_naucrates",32.979381443299,33.4444444444444,32.2368421052632,34.1340206185567,31.1030927835052,32.4828767123288
"2809","Echidna_amblyodon",32.8483606557377,34.4890510948905,33.8524590163934,33.2786885245902,32.2745901639344,33.1352459016393
"2810","Echidna_delicatula",33.3557046979866,33.8038632986627,32.7301255230126,34.3736017897092,31.241610738255,32.9643527204503
"2811","Echidna_leucotaenia",33.7594936708861,34.2911392405063,33.425,34.6455696202532,31.1898734177215,33.4193548387097
"2812","Echidna_nebulosa",33.1019522776573,33.4892086330935,32.2549019607843,34.1648590021692,30.9761388286334,32.4865350089767
"2813","Echidna_polyzona",33.162100456621,33.9878234398782,32.8077753779698,34.3607305936073,31.324200913242,32.9768786127168
"2814","Echidna_rhodochilus",31.6129032258064,32.7659574468085,31.7741935483871,32.5806451612903,31.6129032258064,31.6129032258064
"2815","Echidna_unicolor",32.7533783783784,33.5956790123457,33.8175675675676,33.5810810810811,31.6891891891892,33.2615894039735
"2816","Echidna_xanthospilos",30.8823529411765,32.5352112676056,31.2566844919786,32.0053475935829,31.0695187165775,30.8823529411765
"2817","Echinaster_callosus",32.4509803921569,33.3916849015317,32.3775216138328,32.8818443804035,31.4840182648402,32.2766570605187
"2818","Echinaster_luzonicus",32.4785591766724,33.6413043478261,32.4390243902439,33.7665198237885,31.068281938326,32.3699421965318
"2819","Echinochalina_australiensis",31.0333333333333,31.9666666666667,32.2,34.5333333333333,31.9666666666667,33.1333333333333
"2820","Echinochalina_barba",30.462962962963,30.1388888888889,33.7037037037037,35,32.7314814814815,30.1388888888889
"2821","Echinochalina_bargibanti",33.25,35,35,35,35,34.125
"2822","Echinochalina_intermedia",32.7798507462687,34.3805309734513,33.8246268656716,33.1716417910448,32.0505617977528,33.3022388059701
"2823","Echinochalina_laboutei",30.9615384615385,35,30.9615384615385,35,35,33.6538461538462
"2824","Echinocyamus_crispus",32.7314814814815,33.6253776435045,32.9475308641975,32.2993827160494,31.1111111111111,31.5432098765432
"2825","Echinocyamus_scaber",34.0011415525114,33.4817351598173,32.4029680365297,33.4417808219178,33.8013698630137,32.4029680365297
"2826","Echinodictyum_asperum",32.8571428571429,34.1633466135458,33.7531806615776,33.6641221374046,32.2316384180791,32.6155717761557
"2827","Echinodictyum_mesenterinum",31.4738805970149,32.8519855595668,31.4738805970149,32.2574626865672,31.4738805970149,31.0820895522388
"2828","Echinodiscus_auritus",32.4109589041096,33.3333333333333,32.1246458923513,32.8186968838527,31.2666666666667,32.0254957507082
"2829","Echinodiscus_bisperforatus",32.6183431952663,33.7185354691076,32.5679758308157,33.0966767371601,31.9678217821782,32.4622356495468
"2830","Echinodiscus_tenuissimus",31.4832535885167,32.9904306220096,33.1578947368421,32.6555023923445,31.9856459330144,31.4832535885167
"2831","Echinoecus_pentagonus",33.2071269487751,33.7132352941176,32.536231884058,34.3763919821826,31.1804008908686,32.8690036900369
"2832","Echinogobius_hayashii",32.4423076923077,33.3438485804416,31.9038461538461,32.8461538461538,31.5,32.2101449275362
"2833","Echinolampas_alexandri",31.8181818181818,32.6482213438735,31.8181818181818,32.3715415019763,30.8498023715415,31.2648221343873
"2834","Echinolittorina_cinerea",33.3774834437086,33.841059602649,32.2745901639344,34.0728476821192,31.2141280353201,32.7888086642599
"2835","Echinolittorina_feejeensis",33.6061946902655,34.1914191419142,33.5616438356164,34.6803652968037,32.7625570776256,33.8812785388128
"2836","Echinolittorina_melanacme",33.0555555555556,34.2783505154639,34.0277777777778,33.3333333333333,32.0833333333333,33.0555555555556
"2837","Echinolittorina_millegrana",31.989247311828,33.0780346820809,31.8637992831541,32.3655913978495,31.797385620915,31.989247311828
"2838","Echinometra_mathaei",33.0480769230769,33.3678756476684,32.212389380531,34.125,31.1634615384615,32.2863924050633
"2839","Echinomorpha_nishihirai",32.6155717761557,33.6381322957198,32.6541554959786,33.4986595174263,31.6767676767677,32.9356568364611
"2840","Echinoneus_abnormalis",32.4281150159744,33.1739130434783,33.4345047923323,33.4345047923323,30.9744408945687,32.6517571884984
"2841","Echinoneus_cyclostomus",33.2822085889571,33.7653374233129,33.1748466257669,33.8726993865031,31.510736196319,32.5136612021858
"2842","Echinophyllia_aspera",32.5925925925926,33.5138004246284,32.5405405405405,32.6351351351351,31.5961945031712,32.1621621621622
"2843","Echinophyllia_echinata",32.5,33.559670781893,33.3787465940054,33.5694822888283,31.6346153846154,32.8065395095368
"2844","Echinopora_gemmacea",33.067940552017,33.6138613861386,32.4805447470817,34.2569002123142,31.135881104034,32.6543209876543
"2845","Echinopora_hirsutissima",32.4525316455696,34.0077319587629,33.7816455696203,33.3386075949367,32.2549019607843,32.6740506329114
"2846","Echinopora_horrida",33.4186746987952,34.0300230946882,33.8403614457831,33.3132530120482,31.919315403423,32.9969879518072
"2847","Echinopora_lamellosa",32.7213541666667,33.4907597535934,32.5068493150685,32.986301369863,31.6772151898734,32.3150684931507
"2848","Echinopora_pacificus",33.0792682926829,33.968058968059,33.3993902439024,33.2926829268293,31.9090909090909,32.7591463414634
"2849","Echinorhinus_brucus",33.2439446366782,33.5602836879433,32.3456790123457,32.962962962963,31.2345679012346,33.5185185185185
"2850","Echinorhinus_cookei",33.0369928400955,33.5899731423456,32.7028639618138,33.7470167064439,30.8651551312649,32.292377701934
"2851","Echinosquilla_guerinii",33.9230769230769,34.3717948717949,33.474358974359,34.6410256410256,32.8461538461538,33.6226851851852
"2852","Echinostrephus_aciculatus",32.4768946395564,33.6229508196721,32.5917431192661,33.6353211009174,30.9700315457413,32.9677419354839
"2853","Echinostrephus_molaris",32.5890736342043,33.5919540229885,32.3840206185567,33.5567010309278,31.5753424657534,32.5644329896907
"2854","Echinothrix_calamaris",33.0081300813008,33.4328358208955,32.212962962963,34.2174796747967,31.1585365853659,32.4376039933444
"2855","Echinothrix_diadema",33.3076923076923,33.8230994152047,32.603734439834,34.3846153846154,31.2307692307692,32.8611111111111
"2856","Echiodon_anchipterus",30.8052434456929,32.3720136518771,31.0674157303371,32.1161048689139,31.0674157303371,31.3224637681159
"2857","Echiostoma_barbatum",30.4527205945161,30.554369180832,30.261382079098,30.4317929443922,30.5723071666524,30.5603485094388
"2858","Ecionemia_acervus",31.5593220338983,32.741935483871,31.4406779661017,32.271186440678,31.1111111111111,31.5798045602606
"2859","Ecsenius_aequalis",34.5205479452055,35,33.8013698630137,35,32.6027397260274,34.5205479452055
"2860","Ecsenius_bandanus",32.0833333333333,33.9175257731959,33.5416666666667,31.3541666666667,32.0833333333333,32.4479166666667
"2861","Ecsenius_bathi",31.5573770491803,31.9398907103825,32.896174863388,32.5136612021858,30.983606557377,31.7486338797814
"2862","Ecsenius_bicolor",32.6380368098159,33.6780575539568,32.6492537313433,33.6069651741293,31.1179577464789,33.0787589498807
"2863","Ecsenius_fijiensis",35,35,33.6328125,35,30,34.6153846153846
"2864","Ecsenius_fourmanoiri",35,35,35,35,32.1717171717172,34.7569444444444
"2865","Ecsenius_isos",35,34.3333333333333,34.6666666666667,35,35,34.7265625
"2866","Ecsenius_lineatus",32.3831775700935,33.3490566037736,32.328947368421,33.5263157894737,31.513671875,32.5131578947368
"2867","Ecsenius_midas",33.2190265486726,33.8626292466765,32.6763485477178,34.3805309734513,31.2057522123894,32.9719626168224
"2868","Ecsenius_opsifrontalis",32.3831775700935,32.3831775700935,30.0934579439252,34.3457943925234,30.0934579439252,34.018691588785
"2869","Ecsenius_pardus",35,35,33.6434108527132,35,35,34.1322314049587
"2870","Ecsenius_portenoyi",34.7348484848485,35,34.3046357615894,34.7348484848485,32.6136363636364,34.7348484848485
"2871","Ecsenius_schroederi",33.4269662921348,34.5569620253165,34.0823970037453,33.4269662921348,32.247191011236,33.2958801498127
"2872","Ecsenius_sellifer",31.6544117647059,33.1985294117647,32.9411764705882,33.1985294117647,30.1102941176471,31.3970588235294
"2873","Ecsenius_tessera",35,34.44,34.2222222222222,35,35,34.5953757225434
"2874","Ecsenius_trilineatus",32.5294117647059,33.5365853658537,33.6274509803922,33.3529411764706,31.9803921568627,32.6666666666667
"2875","Ecteinascidia_diaphanis",32.6807228915663,34.0375,33.8403614457831,33.4186746987952,31.9764397905759,32.8915662650602
"2876","Ecteinascidia_imperfecta",34.6969696969697,34.3939393939394,33.4848484848485,35,31.8181818181818,34.3939393939394
"2877","Ecteinascidia_nexa",31.6798418972332,32.9049295774648,31.5415019762846,32.5098814229249,31.5415019762846,31.9038461538461
"2878","Ecteinascidia_sluiteri",32.8275862068965,33.6312849162011,32.8680203045685,33.5786802030457,31.6539196940727,32.8680203045685
"2879","Ectreposebastes_imus",30.9087204563977,30.639771801141,30.7946210268949,30.6275468622657,31.4333023471996,30.5908720456398
"2880","Eduarctus_aesopius",32.2,33.731884057971,32.76,32.76,31.92,32.48
"2881","Eduarctus_reticulatus",33.494623655914,34.5348837209302,34.0837696335078,34.6236559139785,33.6827956989247,34.0591397849462
"2882","Edwardsianthus_pudica",31.9685039370079,32.996632996633,31.5551181102362,32.7952755905512,31.5551181102362,31.8773234200744
