"","feature","EM_Percentile_CombinedMetric_585","EM_Percentile_MHW_585","EM_Percentile_velocity_585","EM_Percentile_o2os_585","EM_Percentile_phos_585","EM_Percentile_tos_585"
"1697","Chorisquilla_spinosissima",52.5243578387954,72.3649247121346,66.3418954827281,45.2612931798051,76.5279007971656,65.6333038086802
"1698","Chorisquilla_tuberculata",54.2056074766355,74.2056074766355,68.1308411214953,44.5794392523364,78.5046728971963,63.7383177570093
"1699","Chorisquilla_tweediei",69.0402476780186,82.9721362229102,81.4241486068111,56.3467492260062,91.0216718266254,77.3993808049536
"1700","Chromatonema_rubrum",58.955223880597,99.2537313432836,83.5820895522388,50.7462686567164,95.5223880597015,89.5522388059701
"1701","Chromis_abyssus",55.8823529411765,79.4117647058823,58.0882352941177,53.6764705882353,72.0588235294118,84.5588235294118
"1702","Chromis_acares",57.306338028169,75.8802816901408,72.887323943662,51.056338028169,81.7781690140845,69.3661971830986
"1703","Chromis_agilis",57.047619047619,75.3333333333333,74.7619047619048,51.0476190476191,81.4285714285714,70.7619047619048
"1704","Chromis_alpha",54.2592592592593,73.7962962962963,66.1111111111111,46.9444444444444,76.1111111111111,68.0555555555556
"1705","Chromis_amboinensis",53.971119133574,73.6462093862816,67.3285198555957,47.7436823104693,78.2490974729242,67.6895306859206
"1706","Chromis_analis",52.0331325301205,74.171686746988,66.3403614457831,45.3313253012048,76.7319277108434,67.6957831325301
"1707","Chromis_atripectoralis",53.6490683229814,75.0776397515528,68.944099378882,46.972049689441,77.4068322981366,68.2453416149068
"1708","Chromis_atripes",54.2857142857143,73.7327188940092,67.1889400921659,48.7557603686636,77.6958525345622,66.3594470046083
"1709","Chromis_axillaris",66.9546436285097,76.889848812095,80.5615550755939,54.8596112311015,84.0172786177106,65.4427645788337
"1710","Chromis_bami",59.1331269349845,85.1393188854489,84.2105263157895,53.8699690402477,91.0216718266254,77.0897832817337
"1711","Chromis_brevirostris",64,76.5333333333333,77.3333333333333,58.6666666666667,78.9333333333333,84.5333333333333
"1712","Chromis_caudalis",53.1400966183575,71.6183574879227,64.0096618357488,45.7729468599034,76.4492753623188,63.4057971014493
"1713","Chromis_chrysura",61.7076326002587,76.5847347994825,79.6895213454075,56.27425614489,84.2173350582147,69.7283311772316
"1714","Chromis_cinerascens",46.6266866566717,66.2668665667166,60.2698650674663,40.6296851574213,70.3148425787106,55.7721139430285
"1715","Chromis_delta",54.4984488107549,73.3195449844881,63.3919338159255,46.2254395036194,75.8014477766287,65.8738366080662
"1716","Chromis_earina",64.8506151142355,79.0861159929701,72.7592267135325,54.1300527240773,78.7346221441125,74.6924428822496
"1717","Chromis_elerae",54.9473684210526,73.4736842105263,65.0526315789474,46.5263157894737,75.7894736842105,65.8947368421053
"1718","Chromis_flavomaculata",59.7333333333333,80,82.2666666666667,52,88,68.8
"1719","Chromis_fumea",52.9591836734694,72.2448979591837,67.3469387755102,46.0204081632653,81.2244897959184,64.8979591836735
"1720","Chromis_iomelas",61.2068965517241,80.8908045977011,81.1781609195402,52.2988505747126,82.9022988505747,73.9942528735632
"1721","Chromis_lepidolepis",52.8253424657534,72.8595890410959,65.7534246575342,46.2328767123288,75.0856164383562,66.1815068493151
"1722","Chromis_leucura",57.7627772420444,74.831243972999,70.106075216972,51.5911282545805,80.2314368370299,69.4310511089682
"1723","Chromis_lineata",48.526863084922,71.7504332755633,56.8457538994801,41.2478336221837,72.0970537261698,58.7521663778163
"1724","Chromis_margaritifer",54.4407894736842,75.9046052631579,69.2434210526316,48.2730263157895,78.8651315789474,67.4342105263158
"1725","Chromis_nitida",90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909,100,81.8181818181818
"1726","Chromis_opercularis",54.1954590325765,72.9516288252715,66.5350444225074,46.8904244817374,77.0977295162883,63.6722606120434
"1727","Chromis_ovatiformes",47.5146198830409,66.6666666666667,60.3801169590643,42.3976608187134,71.7836257309941,56.7251461988304
"1728","Chromis_retrofasciata",53.1278331822303,72.8921124206709,66.0018132366274,46.9628286491387,76.7905711695376,65.0951949229374
"1729","Chromis_scotochiloptera",48.8073394495413,71.0091743119266,60.5504587155963,42.5688073394495,75.2293577981651,55.2293577981651
"1730","Chromis_ternatensis",54.6492659053834,76.0195758564437,69.3311582381729,47.4714518760196,78.9559543230016,67.862969004894
"1731","Chromis_vanderbilti",54.4563279857397,73.9750445632799,67.2014260249554,48.3957219251337,77.0053475935829,65.5080213903743
"1732","Chromis_viridis",53.953488372093,75.5038759689922,68.9147286821705,47.0542635658915,77.5968992248062,68.1395348837209
"1733","Chromis_weberi",53.4246575342466,75.1007252215955,68.4931506849315,46.2530217566479,77.7598710717164,67.9290894439968
"1734","Chromis_xanthochira",45.6086286594761,66.7180277349769,60.0924499229584,40.2157164869029,72.7272727272727,54.6995377503852
"1735","Chromis_xanthura",53.3783783783784,74.3243243243243,68.0743243243243,48.2263513513513,78.2939189189189,67.0608108108108
"1736","Chromodoris_albopunctata",54.7699214365881,71.9416386083053,67.003367003367,46.8013468013468,77.4410774410774,61.0549943883277
"1737","Chromodoris_annae",50.4347826086956,68.5507246376812,61.8840579710145,45.0724637681159,73.4782608695652,58.1159420289855
"1738","Chromodoris_coi",51.6304347826087,69.5652173913043,63.7228260869565,45.9239130434783,74.0489130434783,59.2391304347826
"1739","Chromodoris_colemani",53.2687651331719,71.4285714285714,65.7384987893462,46.2469733656174,76.3922518159806,60.1694915254237
"1740","Chromodoris_collingwoodi",52.8147389969294,70.7267144319345,65.1995905834186,44.7287615148414,74.6161719549642,62.6407369498465
"1741","Chromodoris_daphne",48.8262910798122,69.2488262910798,59.6244131455399,43.1924882629108,72.5352112676056,52.8169014084507
"1742","Chromodoris_geometrica",54.7334058759521,72.1436343852013,66.1588683351469,47.3340587595212,77.4755168661589,62.4591947769314
"1743","Chromodoris_lineolata",50.1920614596671,68.2458386683739,62.4839948783611,44.0460947503201,71.9590268886044,59.539052496799
"1744","Chromodoris_lochi",54.3554006968641,75.7839721254355,68.1184668989547,47.6480836236934,78.1358885017422,66.8118466898955
"1745","Chromodoris_sinensis",53.763440860215,73.1182795698925,66.1290322580645,46.326164874552,75.1792114695341,65.0537634408602
"1746","Chromodoris_tinctoria",72.2408026755853,82.943143812709,82.6086956521739,63.8795986622074,91.304347826087,68.8963210702341
"1747","Chrysaora_quinquecirrha",51.9056261343013,71.6878402903811,65.1542649727768,43.6479128856624,76.3157894736842,64.7912885662432
"1748","Chrysiptera_biocellata",54.5836837678722,76.1984861227923,69.8906644238856,47.0984020185029,78.7216148023549,68.2926829268293
"1749","Chrysiptera_brownriggii",54.0035587188612,74.0213523131673,66.9928825622776,47.7758007117438,76.6014234875445,65.4804270462633
"1750","Chrysiptera_caeruleolineata",51.1991657977059,71.5328467153285,63.8164754953076,44.0041710114703,73.9311783107403,65.5891553701773
"1751","Chrysiptera_cyanea",53.9336492890995,73.4597156398104,67.8672985781991,47.4881516587678,76.4928909952607,64.8341232227488
"1752","Chrysiptera_flavipinnis",56.7243675099867,72.4367509986684,73.1025299600533,51.1318242343542,85.7523302263648,62.5832223701731
"1753","Chrysiptera_glauca",56.8329718004338,76.1388286334056,67.1366594360087,49.0238611713666,77.9826464208243,64.9674620390456
"1754","Chrysiptera_hemicyanea",48.5436893203884,67.2676837725381,61.4424410540915,43.1345353675451,71.5672676837725,57.8363384188627
"1755","Chrysiptera_oxycephala",45.850622406639,72.1991701244813,58.50622406639,42.5311203319502,78.8381742738589,56.6390041493776
"1756","Chrysiptera_rex",54.6858908341916,73.0175077239959,67.5592173017508,48.5066941297631,78.0638516992791,64.2636457260556
"1757","Chrysiptera_rollandi",54.5941123996432,75.735950044603,68.1534344335415,46.7439785905442,78.6797502230152,66.4585191793042
"1758","Chrysiptera_starcki",56.9606801275239,74.7077577045696,73.9638682252922,52.9224229543039,86.2911795961743,70.3506907545165
"1759","Chrysiptera_talboti",52.3600439077936,71.2403951701427,65.642151481888,44.6761800219539,74.9725576289791,62.1295279912184
"1760","Chrysiptera_taupou",58.9118198874296,80.6754221388368,83.1144465290807,51.7823639774859,88.5553470919325,72.9831144465291
"1761","Chrysiptera_tricincta",54.4757033248082,74.0835464620631,67.68968456948,48.7638533674339,79.0281329923274,67.2634271099744
"1762","Chrysiptera_unimaculata",55.2523874488404,70.668485675307,65.075034106412,46.3847203274216,73.5334242837653,60.7094133697135
"1763","Chrysochir_aureus",46.2659380692168,71.7668488160291,57.9234972677596,42.2586520947177,77.959927140255,59.0163934426229
"1764","Chrysopetalum_debile",53.3218291630716,71.3546160483175,68.4210526315789,47.2821397756687,79.2062122519413,66.8679896462468
"1765","Chrysostoma_paradoxum",53.5104364326376,72.2011385199241,66.4136622390892,46.3946869070209,75.5218216318786,64.1366223908918
"1766","Chtenopteryx_sicula",36.217008797654,52.6018593623261,52.4177949709865,35.1500592749735,57.9022898858177,58.7664566044799
"1767","Chthamalus_malayensis",51.3294797687861,70.0578034682081,64.2774566473989,44.2774566473988,73.8728323699422,60.6936416184971
"1768","Ciliopagurus_alcocki",53.9792387543253,80.9688581314879,78.8927335640138,51.9031141868512,91.6955017301038,68.5121107266436
"1769","Ciliopagurus_krempfi",50.6038647342995,73.9130434782609,66.6666666666667,44.2632850241546,75.7850241545894,68.4178743961353
"1770","Ciliopagurus_pacificus",55.1333333333333,77.1333333333333,76.7333333333333,49.9333333333333,83.2,74
"1771","Ciliopagurus_strigatus",53.4833091436865,75.3265602322206,68.9404934687954,46.589259796807,78.8098693759071,69.0130624092888
"1772","Cilunculus_australiensis",42.2818791946309,72.4832214765101,79.1946308724832,38.9261744966443,91.9463087248322,57.7181208053691
"1773","Cilunculus_compactus",57.6506955177743,78.3616692426584,77.1251931993818,51.0046367851623,86.5533230293663,73.4157650695518
"1774","Cinachyrella_australiensis",52.7220630372493,70.487106017192,64.8997134670487,47.134670487106,79.0830945558739,60.8882521489971
"1775","Cinachyrella_schulzei",57.6030927835051,71.0051546391753,71.6494845360825,47.1649484536082,81.0567010309278,62.2422680412371
"1776","Cinachyrella_tarentina",51.559934318555,71.4285714285714,65.4351395730706,45.0738916256158,75.5336617405583,64.7783251231527
"1777","Cinachyrella_tenuiviolacea",69.1629955947137,81.9383259911894,80.6167400881057,60.7929515418502,89.8678414096916,76.6519823788546
"1778","Cinetorhynchus_concolor",54.8812664907652,75.5496921723835,72.2955145118733,47.141600703606,80.2110817941953,66.2269129287599
"1779","Cinetorhynchus_hendersoni",54.9352750809062,76.3754045307443,69.8220064724919,48.8673139158576,79.126213592233,67.7993527508091
"1780","Cinetorhynchus_hiatti",60.1204819277108,80.4819277108434,78.3132530120482,53.0120481927711,84.2168674698795,74.4578313253012
"1781","Cinetorhynchus_reticulatus",54.0284360189574,75.434439178515,69.3522906793049,47.2353870458136,78.0410742496051,68.2464454976303
"1782","Cinetorhynchus_striatus",65.1685393258427,80.3370786516854,84.8314606741573,55.3370786516854,92.6966292134831,70.2247191011236
"1783","Ciona_intestinalis",72,44,76,56,100,44
"1784","Circe_scripta",49.6662216288384,67.5567423230975,61.8157543391188,43.524699599466,71.6955941255007,58.8785046728972
"1785","Cirratulus_cirratus",91.304347826087,82.6086956521739,78.2608695652174,73.9130434782609,95.6521739130435,73.9130434782609
"1786","Cirrhigaleus_barbifer",51.1111111111111,73.5802469135803,65.8641975308642,44.0123456790123,72.4691358024691,66.1111111111111
"1787","Cirrhilabrus_balteatus",43.2432432432432,60.8108108108108,87.8378378378378,56.7567567567568,94.5945945945946,51.3513513513513
"1788","Cirrhilabrus_bathyphilus",64.7668393782383,81.0880829015544,84.4559585492228,52.3316062176166,89.3782383419689,78.7564766839378
"1789","Cirrhilabrus_beauperryi",51.1331444759207,69.4050991501417,63.0311614730878,44.7592067988669,73.7960339943343,58.356940509915
"1790","Cirrhilabrus_condei",50,74.1312741312741,57.3359073359073,40.5405405405405,73.3590733590734,58.1081081081081
"1791","Cirrhilabrus_exquisitus",54.9648946840522,74.6238716148445,67.1013039117352,46.1384152457372,77.7331995987964,64.5937813440321
"1792","Cirrhilabrus_johnsoni",48.0392156862745,62.7450980392157,82.3529411764706,60.7843137254902,89.2156862745098,61.7647058823529
"1793","Cirrhilabrus_katherinae",52.7131782945737,72.577519379845,66.1821705426357,46.6085271317829,76.6472868217054,64.8255813953488
"1794","Cirrhilabrus_laboutei",70.7547169811321,85.2201257861635,84.2767295597484,55.0314465408805,91.8238993710692,75.4716981132076
"1795","Cirrhilabrus_lanceolatus",50,74.1157556270096,60.9324758842444,43.8906752411576,77.0096463022508,59.8070739549839
"1796","Cirrhilabrus_lineatus",67.6470588235294,84.1176470588235,84.1176470588235,55.2941176470588,90,78.8235294117647
"1797","Cirrhilabrus_marjorie",69.9186991869919,77.2357723577236,80.4878048780488,65.8536585365854,91.0569105691057,81.3008130081301
"1798","Cirrhilabrus_punctatus",54.2713567839196,74.7068676716918,68.5092127303183,48.4087102177554,79.7319932998325,68.1742043551089
"1799","Cirrhilabrus_pylei",54.4459644322845,76.3337893296854,63.4746922024624,46.5116279069767,78.1121751025992,64.4322845417237
"1800","Cirrhilabrus_roseafascia",64.0371229698376,78.1902552204176,72.8538283062645,55.9164733178654,86.0788863109049,78.4222737819025
"1801","Cirrhilabrus_rubrimarginatus",54.1245791245791,73.989898989899,66.4983164983165,47.2222222222222,77.020202020202,66.9191919191919
"1802","Cirrhilabrus_scottorum",59.7156398104265,80.9241706161137,77.3696682464455,54.1469194312796,85.9004739336493,77.7251184834123
"1803","Cirrhilabrus_squirei",79.5180722891566,89.1566265060241,79.5180722891566,77.1084337349398,93.9759036144578,91.566265060241
"1804","Cirrhilabrus_temminckii",50.3285151116951,68.3311432325887,62.2864651773982,44.1524310118265,72.6675427069645,59.2641261498029
"1805","Cirrhimuraena_playfairii",54.4740973312402,75.9811616954474,69.4662480376766,46.7817896389325,79.5133437990581,68.3673469387755
"1806","Cirrhipathes_spiralis",51.1010728402033,75.6070016939582,67.4195369847544,44.8334274421231,75.9457933370977,68.6053077357425
"1807","Cirrhitichthys_aprinus",51.7543859649123,72.1491228070175,64.6929824561403,44.5175438596491,75.3289473684211,63.2675438596491
"1808","Cirrhitichthys_falco",52.5278491859469,72.4935732647815,67.1808054841474,46.3581833761782,75.1499571550985,65.981148243359
"1809","Cirrhitichthys_guichenoti",53.0085959885387,71.919770773639,67.2397325692455,46.7048710601719,77.1728748806113,65.1384909264565
"1810","Cirrhitichthys_oxycephalus",52.7145359019264,73.9929947460596,67.0753064798599,44.7460595446585,77.3204903677758,66.199649737303
"1811","Cirrhitops_hubbardi",54.2035398230089,76.0324483775811,69.8377581120944,47.787610619469,79.2772861356932,69.3215339233038
"1812","Cirrhitus_pinnulatus",53.6866359447005,75.5760368663594,69.0476190476191,47.0814132104455,77.9569892473118,68.2027649769585
"1813","Cirriformia_semicincta",52.3619427811045,75.0499001996008,68.063872255489,45.7751164337991,77.2455089820359,67.9308050565536
"1814","Cirrimaxilla_formosa",63.8297872340426,75.8220502901354,83.9458413926499,57.0599613152805,88.2011605415861,64.2166344294004
"1815","Cirripectes_auritus",52.6377491207503,72.5674091441969,65.2989449003517,45.4865181711606,76.4361078546307,63.0715123094959
"1816","Cirripectes_castaneus",53.9938556067588,75.1920122887865,69.3548387096774,47.3118279569892,77.6497695852535,68.2795698924731
"1817","Cirripectes_chelomatus",72.6027397260274,88.1278538812785,85.8447488584475,60.958904109589,89.7260273972603,73.2876712328767
"1818","Cirripectes_fuscoguttatus",56.6666666666667,75.1960784313725,72.0588235294118,50.7843137254902,81.7647058823529,69.9019607843137
"1819","Cirripectes_jenningsi",61.9760479041916,80.8383233532934,81.8862275449102,52.9940119760479,81.7365269461078,74.4011976047904
"1820","Cirripectes_perustus",53.8961038961039,71.969696969697,65.9090909090909,46.4285714285714,75.8658008658009,63.4199134199134
"1821","Cirripectes_polyzona",53.1438415159345,73.2988802756245,66.4082687338501,46.9422911283376,75.4521963824289,65.8053402239449
"1822","Cirripectes_quagga",54.1996830427892,76.148969889065,69.6513470681458,48.0190174326466,78.9223454833597,68.3042789223455
"1823","Cirripectes_stigmaticus",53.9153915391539,73.8073807380738,67.2367236723672,47.6147614761476,76.5976597659766,65.5265526552655
"1824","Cirripectes_variolosus",54.5241809672387,75.8190327613105,70.2028081123245,48.9859594383775,79.3291731669267,68.9547581903276
"1825","Cirrisalarias_bunares",55.56640625,74.609375,69.53125,49.90234375,80.56640625,67.578125
"1826","Cirsotrema_varicosum",51.2016718913271,71.1598746081505,64.1588296760711,43.4691745036573,76.1755485893417,61.7554858934169
"1827","Citharoides_macrolepidotus",49.0813648293963,68.8976377952756,60.2362204724409,42.1259842519685,69.5538057742782,56.2992125984252
"1828","Citorclinum_laboutei",59.581881533101,73.1707317073171,81.184668989547,48.780487804878,82.5783972125435,60.4529616724739
"1829","Citronia_vasiformis",52.1901211556384,71.3886300093197,65.7968313140727,43.9888164026095,76.3280521901212,64.398881640261
"1830","Cladocora_debilis",57.8358208955224,91.7910447761194,79.8507462686567,56.3432835820896,91.7910447761194,84.3283582089552
"1831","Cladolabes_aciculus",54.5154185022026,71.9162995594714,66.7400881057269,46.4757709251101,76.7621145374449,62.3348017621145
"1832","Cladonema_radiatum",60.6896551724138,95.1724137931034,80.6896551724138,46.8965517241379,92.4137931034483,86.8965517241379
"1833","Cladophora_herpestica",51.5929203539823,70.7079646017699,65.1327433628319,42.7433628318584,75.7522123893805,62.6548672566372
"1834","Cladophoropsis_vaucheriaeformis",53.2921810699588,71.2962962962963,65.5349794238683,45.1646090534979,74.8971193415638,62.7572016460905
"1835","Clanculus_atropurpureus",51.8248175182482,70.4379562043796,64.720194647202,44.4038929440389,73.9659367396594,59.4890510948905
"1836","Clanculus_bronni",46.412213740458,66.412213740458,60,40.4580152671756,69.618320610687,55.4198473282443
"1837","Clanculus_clanguloides",52.8531337698784,72.4976613657624,66.6043030869972,46.3985032740879,75.7717492984097,65.1075771749298
"1838","Clanculus_denticulatus",52.3297491039427,71.326164874552,65.7706093189964,44.9820788530466,75.3584229390681,65.0537634408602
"1839","Clanculus_margaritarius",53.175355450237,71.8483412322275,65.8767772511848,45.5924170616114,74.9763033175355,64.0758293838863
"1840","Clanculus_stigmatarius",54.337899543379,71.2328767123288,70.4337899543379,46.9178082191781,80.0228310502283,62.4429223744292
"1841","Clarkcomanthus_alternans",51.5184381778742,71.2581344902386,64.4251626898048,43.9262472885033,76.6811279826464,62.472885032538
"1842","Clarkcomanthus_exilis",53.3916849015317,71.8818380743982,66.1925601750547,45.6236323851204,75.8205689277899,62.253829321663
"1843","Clarkcomanthus_littoralis",52.7462121212121,72.1590909090909,65.530303030303,44.6969696969697,76.6098484848485,63.5416666666667
"1844","Clarkcomanthus_luteofuscum",53.4429599177801,71.634121274409,65.775950668037,45.6320657759507,75.5395683453237,62.8982528263104
"1845","Clarkiella_deichmannae",64.9350649350649,82.4675324675325,82.2510822510823,55.8441558441558,91.1255411255411,72.5108225108225
"1846","Clathria_abietina",47.1321695760599,67.8304239401496,60.0997506234414,40.5236907730673,71.6957605985037,58.354114713217
"1847","Clathria_aceratoobtusa",51.7582417582418,71.4285714285714,62.5274725274725,43.4065934065934,75.3846153846154,63.1868131868132
"1848","Clathria_australiensis",52.8735632183908,73.5632183908046,78.1609195402299,45.9770114942529,90.8045977011494,54.0229885057471
"1849","Clathria_basilana",52.2617901828681,71.6073147256978,63.0413859480269,44.8508180943215,72.3772858517806,65.832531280077
"1850","Clathria_cervicornis",52.4271844660194,71.1165048543689,64.6844660194175,45.1456310679612,75.2427184466019,60.4368932038835
"1851","Clathria_corneolia",44.2857142857143,72.8571428571428,75.7142857142857,40,88.5714285714286,48.5714285714286
"1852","Clathria_eccentrica",50.262467191601,69.6850393700787,62.4671916010499,44.8818897637795,75.3280839895013,59.7112860892388
"1853","Clathria_eurypa",47.5490196078431,78.4313725490196,51.4705882352941,49.0196078431373,67.156862745098,82.843137254902
"1854","Clathria_fasciculata",49.4252873563218,73.5632183908046,62.0689655172414,47.1264367816092,75.8620689655172,76.4367816091954
"1855","Clathria_flabellifera",42.4242424242424,71.2121212121212,77.2727272727273,37.8787878787879,87.8787878787879,48.4848484848485
"1856","Clathria_foraminifera",43.4042553191489,67.0921985815603,57.4468085106383,37.3049645390071,67.8014184397163,53.4751773049645
"1857","Clathria_hirsuta",55.1799345692475,70.9923664122137,69.9018538713195,47.2191930207197,80.6979280261723,63.3587786259542
"1858","Clathria_kylista",64.8648648648649,79.7297297297297,77.7027027027027,55.4054054054054,92.5675675675676,66.8918918918919
"1859","Clathria_lendenfeldi",49.8542274052478,68.9504373177842,62.6822157434402,44.8979591836735,75.801749271137,58.4548104956268
"1860","Clathria_procera",49.7702909647779,68.4532924961715,63.8591117917305,45.0229709035222,76.7228177641654,58.8055130168453
"1861","Clathria_reinwardti",49.3027888446215,71.4143426294821,62.2509960159363,42.1314741035857,74.402390438247,63.1474103585657
"1862","Clathria_rhopalophora",55.7046979865772,73.5570469798658,65.6375838926174,47.9194630872483,78.3892617449664,67.5167785234899
"1863","Clathria_rugosa",50.7042253521127,76.056338028169,78.169014084507,43.6619718309859,92.2535211267606,62.6760563380282
"1864","Clathria_spinifera",49.7560975609756,68.780487804878,60.609756097561,43.4146341463415,73.1707317073171,58.4146341463415
"1865","Clathria_vulpina",48.9414694894147,68.9912826899128,61.519302615193,42.7148194271482,73.59900373599,60.5230386052304
"1866","Clavelina_detorta",65.8666666666667,76.8,78.6666666666667,54.4,88.5333333333333,73.8666666666667
"1867","Clavelina_fecunda",53.2093023255814,72.1860465116279,66.7906976744186,46.6976744186046,76.0930232558139,64.9302325581395
"1868","Clavelina_moluccensis",50.967007963595,70.7622298065984,63.3674630261661,43.0034129692833,75.5403868031854,60.9783845278726
"1869","Clavelina_robusta",51.5111695137976,69.5137976346912,63.6005256241787,45.335085413929,73.9816031537451,59.526938239159
"1870","Clavosurcula_schepmani",44.6428571428571,75.8928571428571,68.75,46.4285714285714,82.3979591836735,54.3367346938776
"1871","Clavus_bilineatus",53.2532532532532,72.2722722722723,66.1661661661662,45.6456456456456,75.8758758758759,63.5635635635636
"1872","Clavus_canalicularis",53.1309297912713,72.4857685009488,66.5085388994307,46.2998102466793,75.6166982922201,64.8007590132827
"1873","Clavus_exasperatus",52.9801324503311,72.4692526017029,66.6035950804163,46.3576158940397,75.5912961210975,64.9006622516556
"1874","Clavus_laeta",53.0559167750325,71.001300390117,64.629388816645,46.1638491547464,75.5526657997399,60.7282184655397
"1875","Clavus_lamberti",52.2314049586777,72.3140495867769,65.0413223140496,44.6280991735537,75.2892561983471,64.1322314049587
"1876","Clavus_pica",54.7149122807018,72.0394736842105,66.5570175438597,47.5877192982456,77.1929824561403,62.5
"1877","Clavus_unizonalis",54.1211519364449,73.1876861966236,66.7328699106256,47.1698113207547,76.4647467725919,63.6544190665343
"1878","Cleidopus_gloriamaris",80.625,88.125,75,75.625,93.125,74.375
"1879","Cletocythereis_watsonae",63.3187772925764,80.7860262008734,79.0393013100437,62.0087336244542,89.0829694323144,63.7554585152838
"1880","Clibanarius_corallinus",55.0042052144659,76.619007569386,70.3952901597982,47.6871320437342,79.6467619848612,68.5449957947855
"1881","Clibanarius_eurysternus",55.2380952380952,75.5555555555556,66.4550264550265,47.0899470899471,76.4021164021164,65.2910052910053
"1882","Clibanarius_humilis",53.1853972798855,75.0894774516822,68.8618468146027,46.5998568360773,78.5254115962777,69.2913385826772
"1883","Clibanarius_longitarsus",49.1132332878581,67.1214188267394,61.5279672578445,43.1105047748977,71.0777626193724,58.3901773533424
"1884","Clibanarius_merguiensis",53.6949685534591,75.4716981132076,68.8679245283019,47.0911949685535,77.437106918239,68.2389937106918
"1885","Clibanarius_padavensis",48.1792717086835,66.8067226890756,60.9243697478992,42.5770308123249,70.4481792717087,57.703081232493
"1886","Clibanarius_ransoni",54.9867608120035,76.522506619594,70.1676963812886,48.278905560459,79.2586054721977,70.0794351279788
"1887","Clibanarius_rhabdodactylus",55.8333333333333,73.9583333333333,75,47.5,80,63.75
"1888","Clibanarius_sclopetarius",54.0298507462687,72.0398009950249,68.4577114427861,48.5572139303483,79.6019900497513,66.7661691542289
"1889","Clibanarius_snelliusi",50.4784688995215,71.0526315789474,57.8947368421053,42.5837320574163,68.8995215311005,53.11004784689
"1890","Clibanarius_striolatus",54.5226130653266,76.1306532663317,70.0167504187605,47.0686767169179,78.894472361809,68.3417085427136
"1891","Clibanarius_virescens",50.0665778961385,68.0426098535286,62.0505992010652,43.8082556591212,72.0372836218375,59.121171770972
"1892","Clio_cuspidata",51.9070321811681,73.4803337306317,68.057210965435,45.1728247914183,76.6388557806913,67.699642431466
"1893","Clio_pyramidata",42.8585432800706,69.2089010881286,64.2780119596118,38.7216939515734,69.1990981276346,70.6401333202627
"1894","Clio_recurva",51.9419989642672,77.1620921802175,69.8083894355256,46.090108751942,77.1103055411704,69.7566027964785
"1895","Cliona_celata",100,80.9523809523809,85.7142857142857,80.9523809523809,95.2380952380952,80.9523809523809
"1896","Cliona_ensifera",51.5669515669516,72.0797720797721,64.957264957265,49.8575498575499,86.8945868945869,58.974358974359
"1897","Cliona_jullieni",58.6890243902439,75.3048780487805,75,53.6585365853659,84.2987804878049,72.7134146341463
"1898","Cliona_lobata",49.8461538461538,69.7435897435897,62.4615384615385,41.7435897435897,73.8461538461539,60.8205128205128
"1899","Cliona_mucronata",50.5479452054795,68.9041095890411,62.7397260273973,44.3835616438356,73.4246575342466,59.1780821917808
"1900","Cliona_orientalis",50.6596306068602,69.3931398416887,62.1372031662269,43.9313984168865,75.065963060686,59.8944591029024
"1901","Cliona_schmidti",57.7020202020202,72.979797979798,73.4848484848485,51.010101010101,79.2929292929293,66.7929292929293
"1902","Cliona_viridis",62.7659574468085,77.4822695035461,84.3971631205674,56.2056737588652,88.1205673758865,65.6028368794326
"1903","Cliopsis_krohnii",52.2151898734177,88.9240506329114,76.5822784810127,49.0506329113924,89.873417721519,83.5443037974684
"1904","Cliothosa_aurivillii",54.9808429118774,71.8390804597701,61.3026819923372,47.1264367816092,73.9463601532567,57.8544061302682
"1905","Cliothosa_hancocki",54.7274749721913,71.9688542825362,67.1857619577308,46.496106785317,77.6418242491657,62.8476084538376
"1906","Cliothosa_quadrata",51.2605042016807,73.109243697479,72.2689075630252,63.8655462184874,91.5966386554622,63.8655462184874
"1907","Clithon_chlorostomus",57.4839302112029,76.1248852157943,73.0945821854913,50.2295684113866,79.4306703397612,73.3700642791552
"1908","Clithon_oualaniensis",52.1111111111111,70.4444444444444,64.6666666666667,44.6666666666667,73.7777777777778,62
"1909","Clivipollia_fragaria",58.9519650655022,71.9068413391557,77.7292576419214,50.9461426491994,81.6593886462882,63.0276564774381
"1910","Clivipollia_pulcher",53.2442748091603,72.7099236641221,66.9847328244275,46.9465648854962,76.2404580152672,64.7900763358779
"1911","Cloeosiphon_aspergillus",53.8522012578616,75.2358490566038,69.2610062893082,47.0911949685535,77.6729559748428,68.0817610062893
"1912","Clorida_daviei",56.1594202898551,69.2028985507246,68.8405797101449,48.9130434782609,76.8115942028985,53.6231884057971
"1913","Clorida_denticauda",52.1951219512195,72.390243902439,64.8780487804878,44.4878048780488,76.6829268292683,64.4878048780488
"1914","Clorida_gaillardi",52.8142589118199,71.9512195121951,65.4784240150094,44.8405253283302,77.2983114446529,64.9155722326454
"1915","Cloridina_chlorida",54.8319327731093,72.2689075630252,68.0672268907563,47.6890756302521,81.1974789915966,65.2310924369748
"1916","Cloridina_inflata",64.6825396825397,77.3809523809524,81.7460317460317,55.1587301587302,84.1269841269841,72.2222222222222
"1917","Cloridina_malaccensis",53.0693069306931,72.1782178217822,66.039603960396,45.1485148514852,77.6237623762376,63.7623762376238
