"","feature","EM_ClimatePriorityArea_o2os_585","EM_ClimatePriorityArea_phos_585","EM_ClimatePriorityArea_tos_585","EM_ClimatePriorityArea_CombinedMetric_585","EM_ClimatePriorityArea_MHW_585","EM_ClimatePriorityArea_velocity_585"
"1666","Chlorurus_frontalis",42.130460801915,35.4877318970676,37.1633752244165,39.0783961699581,36.8641532016756,37.1035308198683
"1667","Chlorurus_gibbus",41.5394402035623,35.3689567430025,36.1959287531807,39.3765903307888,36.6412213740458,36.323155216285
"1668","Chlorurus_japanensis",40,36.2289562289562,37.7104377104377,35.3535353535354,38.3838383838384,38.6531986531987
"1669","Chlorurus_microrhinos",39.6709323583181,35.7708714198659,38.2693479585619,35.8927483241926,37.8427787934186,37.9646556977453
"1670","Chlorurus_oedema",41.2665985699694,35.2400408580184,38.100102145046,36.6700715015322,37.9979570990807,35.2400408580184
"1671","Chlorurus_sordidus",41.7650365373806,34.9634626194491,37.380550871276,39.6290050590219,36.9308600337268,36.7622259696459
"1672","Chlorurus_strongylocephalus",41.0491257285595,35.970024979184,38.4679433805162,36.9691923397169,38.1348875936719,37.052456286428
"1673","Choerodon_anchorago",41.2685337726524,35.996705107084,38.3855024711697,36.2438220757825,37.8912685337727,37.9736408566722
"1674","Choerodon_cyanodus",39.6148555708391,35.6258596973865,34.525447042641,34.3878954607978,35.9009628610729,33.4250343878955
"1675","Choerodon_fasciatus",40.2999062792877,37.3945641986879,37.0196813495783,34.8641049671978,37.3945641986879,39.1752577319588
"1676","Choerodon_graphicus",43.8818565400844,39.662447257384,39.4514767932489,35.6540084388186,38.1856540084388,46.6244725738397
"1677","Choerodon_jordani",40.1166558651977,36.2281270252754,37.6539209332469,36.2281270252754,38.6908619572262,37.9779650032404
"1678","Choerodon_margaritiferus",37.6060320452403,37.3232799245994,36.0980207351555,33.6475023562677,35.8152686145146,37.8887841658812
"1679","Choerodon_robustus",40.7801418439716,35.9929078014184,38.2978723404255,37.7659574468085,39.1843971631206,35.9042553191489
"1680","Choerodon_schoenleinii",39.7837837837838,34.4864864864865,37.5135135135135,36.3243243243243,36.972972972973,34.0540540540541
"1681","Choeroichthys_brachysoma",42.6112759643917,35.3115727002967,38.160237388724,40.5341246290801,37.2700296735905,36.9139465875371
"1682","Choeroichthys_cinctus",39.2651296829971,36.0230547550432,36.7435158501441,34.0057636887608,37.2478386167147,37.9682997118156
"1683","Choeroichthys_sculptus",38.9392882065597,36.0083740404745,37.8925331472435,35.2407536636427,38.5903698534543,38.2414515003489
"1684","Choeroichthys_suillus",53.3613445378151,43.2773109243698,43.6974789915966,39.4957983193277,47.4789915966387,45.3781512605042
"1685","Chondrilla_australiensis",40.1882693700217,34.9746560463432,37.2194062273715,36.0608254887762,37.6538740043447,37.1469949312093
"1686","Chondrilla_euastra",34.2960288808664,36.4620938628159,30.3249097472924,33.9350180505415,35.7400722021661,34.6570397111913
"1687","Chondrilla_nucula",39.5089285714286,37.3883928571429,37.8348214285714,33.8169642857143,35.2678571428571,40.1785714285714
"1688","Chondrocidaris_brevispina",39.1975308641975,35.3395061728395,36.1111111111111,35.3395061728395,36.1882716049383,36.1111111111111
"1689","Chondrocladia_clavata",38.2388419782871,34.1978287092883,35.7659831121833,34.6803377563329,36.4294330518697,36.0072376357057
"1690","Chondrosia_chucalla",40.8374384236453,36.5024630541872,37.487684729064,38.2266009852217,35.8620689655172,38.3743842364532
"1691","Chondrosia_corticata",41.9090231170768,36.0924683072334,35.5704697986577,39.7464578672632,34.8993288590604,35.6450410141685
"1692","Chondrosia_reniformis",40,38,42,42,34,36
"1693","Choriaster_granulatus",40.5797101449275,35.6979405034325,37.5286041189931,35.6979405034325,37.6048817696415,37.3760488176964
"1694","Chorisquilla_excavata",37.9350348027842,38.9791183294664,36.5429234338747,33.0626450116009,34.9187935034803,38.8631090487239
"1695","Chorisquilla_hystrix",38.6825508058865,35.0385423966363,35.8794674141556,34.6180798878767,36.0896986685354,36.3700070077085
"1696","Chorisquilla_pococki",39.8463227222832,33.8090010976948,35.4555433589462,35.8946212952799,37.3216245883644,34.0285400658617
"1697","Chorisquilla_spinosissima",38.7632978723404,34.906914893617,36.6356382978723,35.1728723404255,36.3031914893617,36.6356382978723
"1698","Chorisquilla_tuberculata",39.5744680851064,35.886524822695,36.5248226950355,38.4397163120567,36.8794326241135,37.4468085106383
"1699","Chorisquilla_tweediei",42.6150121065375,36.319612590799,41.4043583535109,34.3825665859564,38.2566585956416,46.4891041162228
"1700","Chromatonema_rubrum",62.5,30,33.75,80.625,35,30.625
"1701","Chromis_abyssus",33.3333333333333,31.3131313131313,32.8282828282828,35.3535353535354,32.8282828282828,35.3535353535354
"1702","Chromis_acares",42.5,36.6891891891892,36.8918918918919,38.9864864864865,35.8783783783784,37.0945945945946
"1703","Chromis_agilis",39.0895953757225,36.9942196531792,35.0433526011561,37.5,36.4161849710983,37.5
"1704","Chromis_alpha",39.3939393939394,35.3065539112051,36.645525017618,34.6018322762509,37.7026074700493,36.4341085271318
"1705","Chromis_amboinensis",38.4038199181446,35.6070941336971,36.4256480218281,33.7653478854025,36.7667121418827,37.2442019099591
"1706","Chromis_analis",39.6825396825397,34.6371882086168,37.0181405895692,36.9614512471655,37.5850340136054,37.3582766439909
"1707","Chromis_atripectoralis",42.3076923076923,35.4437869822485,38.1656804733728,40.4733727810651,37.5147928994083,37.1597633136095
"1708","Chromis_atripes",39.0463026952315,36.2819626814098,36.9039391845197,34.4160331720802,37.318590186593,37.5259156876296
"1709","Chromis_axillaris",39.7350993377483,39.2384105960265,38.7417218543046,33.6092715231788,35.9271523178808,44.3708609271523
"1710","Chromis_bami",47.906976744186,38.1395348837209,42.7906976744186,40.9302325581395,41.3953488372093,44.8837209302326
"1711","Chromis_brevirostris",40.5349794238683,33.7448559670782,39.0946502057613,33.7448559670782,37.2427983539095,36.6255144032922
"1712","Chromis_caudalis",39.8886827458256,35.7142857142857,35.8070500927644,34.8794063079777,36.734693877551,35.1576994434137
"1713","Chromis_chrysura",40.255905511811,39.5669291338583,36.6141732283465,33.5629921259843,38.3858267716535,41.240157480315
"1714","Chromis_cinerascens",40.4949381327334,35.7705286839145,37.9077615298088,36.8953880764904,37.3453318335208,34.8706411698538
"1715","Chromis_delta",39.8133748055988,34.9144634525661,37.0917573872473,35.3810264385692,37.9471228615863,36.547433903577
"1716","Chromis_earina",40.080971659919,34.6828609986505,37.7867746288799,32.5236167341431,37.6518218623482,37.3819163292847
"1717","Chromis_elerae",39.7282174260592,35.0119904076739,36.4508393285372,35.0919264588329,37.9696243005596,35.9712230215827
"1718","Chromis_flavomaculata",42.0942408376963,38.848167539267,36.8586387434555,37.2774869109948,37.0680628272251,41.2565445026178
"1719","Chromis_fumea",40.1998462720984,35.7417371252882,37.3558800922367,36.0491929285165,38.2013835511145,38.1245196003075
"1720","Chromis_iomelas",44.1441441441441,37.1621621621622,37.1621621621622,42.2297297297297,37.6126126126126,39.9774774774775
"1721","Chromis_lepidolepis",39.7828863346105,35.7598978288633,38.4418901660281,35.6960408684547,38.058748403576,38.4418901660281
"1722","Chromis_leucura",38.4282624369142,37.4188896899784,37.0583994232156,33.7418889689978,36.7700072098053,38.788752703677
"1723","Chromis_lineata",39.1644908616188,32.8981723237598,36.0313315926893,36.5535248041775,37.597911227154,33.9425587467363
"1724","Chromis_margaritifer",40.7245471580262,35.5402873204247,35.79013116802,38.6008744534666,37.3516552154903,36.9144284821986
"1725","Chromis_nitida",50,50,64.2857142857143,42.8571428571429,57.1428571428571,42.8571428571429
"1726","Chromis_opercularis",39.575713240673,36.0643745427944,37.0153621068032,35.3328456474031,37.7468910021946,37.5274323335772
"1727","Chromis_ovatiformes",40.834248079034,35.5653128430296,37.5411635565313,36.7727771679473,37.6509330406147,34.6871569703622
"1728","Chromis_retrofasciata",39.010989010989,35.1648351648352,36.1950549450549,34.1346153846154,36.5384615384615,35.989010989011
"1729","Chromis_scotochiloptera",37.6912378303199,35.0486787204451,35.0486787204451,35.6050069541029,36.5785813630042,32.8233657858136
"1730","Chromis_ternatensis",42.150803461063,35.3522867737948,36.7737948084054,39.8022249690977,37.0210135970334,36.5883807169345
"1731","Chromis_vanderbilti",39.261744966443,36.1073825503356,37.0469798657718,34.8993288590604,37.9194630872483,38.1208053691275
"1732","Chromis_viridis",42.6045963464938,35.2975839717148,38.1850324101355,40.5421331761933,37.4779021803182,37.1243370654095
"1733","Chromis_weberi",42.5364077669903,35.4368932038835,37.4393203883495,39.745145631068,37.0145631067961,36.7111650485437
"1734","Chromis_xanthochira",36.6473988439306,35.1445086705202,34.2196531791908,34.5664739884393,35.606936416185,32.6011560693642
"1735","Chromis_xanthura",39.5274584929757,36.2068965517241,36.3346104725415,35.5683269476373,37.3563218390805,37.1647509578544
"1736","Chromodoris_albopunctata",39.5388556789069,36.5499573014518,36.3791631084543,35.3543979504697,37.4039282664389,36.9769427839453
"1737","Chromodoris_annae",42.4175824175824,35.8241758241758,38.4615384615385,37.2527472527473,39.3406593406593,35.0549450549451
"1738","Chromodoris_coi",42.1538461538462,37.2307692307692,38.6666666666667,36.8205128205128,39.6923076923077,36.6153846153846
"1739","Chromodoris_colemani",41.3479052823315,36.7941712204007,37.431693989071,36.247723132969,39.0710382513661,37.1584699453552
"1740","Chromodoris_collingwoodi",40.8809891808346,35.7805255023184,38.7171561051005,36.5533230293663,38.1761978361669,37.789799072643
"1741","Chromodoris_daphne",39.2156862745098,31.3725490196078,34.9376114081996,35.650623885918,38.8591800356506,34.5811051693405
"1742","Chromodoris_geometrica",39.7203947368421,36.0197368421053,36.5131578947368,35.1151315789474,37.0065789473684,37.0065789473684
"1743","Chromodoris_lineolata",42.4038461538462,36.5384615384615,40.0961538461538,37.6923076923077,39.4230769230769,36.25
"1744","Chromodoris_lochi",40.7407407407407,35.4497354497354,35.8465608465608,38.2936507936508,37.4338624338624,36.7724867724868
"1745","Chromodoris_sinensis",40.7085561497326,35.8957219251337,38.6363636363636,35.6951871657754,38.3689839572192,38.5026737967914
"1746","Chromodoris_tinctoria",46.4190981432361,35.2785145888594,40.3183023872679,35.0132625994695,41.1140583554377,44.2970822281167
"1747","Chrysaora_quinquecirrha",39.4539249146758,35.1535836177474,38.0204778156997,35.8361774744027,37.679180887372,37.4744027303754
"1748","Chrysiptera_biocellata",41.793893129771,34.8600508905852,37.4045801526718,40.2671755725191,37.0865139949109,37.2137404580153
"1749","Chrysiptera_brownriggii",40.1062416998672,35.9893758300133,37.7822045152722,35.1925630810093,38.4462151394422,38.4462151394422
"1750","Chrysiptera_caeruleolineata",38.2677165354331,35.1181102362205,36.0629921259843,35.0393700787402,36.1417322834646,35.8267716535433
"1751","Chrysiptera_cyanea",39.5167022032694,35.7498223169865,37.5977256574271,35.3944562899787,38.0241648898365,37.8109452736318
"1752","Chrysiptera_flavipinnis",40.5102040816327,37.7551020408163,36.3265306122449,35.1020408163265,37.7551020408163,38.5714285714286
"1753","Chrysiptera_glauca",41.5435139573071,35.7963875205254,39.1625615763547,37.192118226601,39.4088669950739,38.5878489326765
"1754","Chrysiptera_hemicyanea",41.9186652763295,35.6621480709072,38.8946819603754,37.4348279457769,38.7904066736184,35.5578727841502
"1755","Chrysiptera_oxycephala",37.65625,34.53125,35.3125,36.5625,37.65625,33.90625
"1756","Chrysiptera_rex",39.4126738794436,35.7805255023184,36.5533230293663,34.7758887171561,36.5533230293663,36.6306027820711
"1757","Chrysiptera_rollandi",41.8291862811029,35.1714862138534,36.3147276395427,40.4169468728984,37.1889710827169,36.852723604573
"1758","Chrysiptera_starcki",39.0460792239289,37.5909458367017,36.0549717057397,34.0339531123686,36.8633791430881,39.0460792239289
"1759","Chrysiptera_talboti",41.1376751854905,35.7790601813685,37.757625721352,36.356141797197,37.8400659521847,36.7683429513603
"1760","Chrysiptera_taupou",39.766081871345,38.3040935672515,39.4736842105263,33.7719298245614,38.0116959064327,43.1286549707602
"1761","Chrysiptera_tricincta",38.560411311054,35.7969151670951,36.5681233933162,33.8688946015424,37.0179948586118,37.4678663239075
"1762","Chrysiptera_unimaculata",42.5661914460285,36.1507128309572,40.3258655804481,37.5763747454175,39.2057026476578,38.1873727087576
"1763","Chrysochir_aureus",40.877914951989,33.4705075445816,37.8600823045267,37.8600823045267,38.4087791495199,34.156378600823
"1764","Chrysopetalum_debile",38.749194068343,34.9451966473243,36.1057382333978,33.9780786589297,35.3965183752418,36.6215344938749
"1765","Chrysostoma_paradoxum",40.396881644224,35.3649893692417,37.56201275691,35.7902197023388,37.2785258681786,37.4911410347271
"1766","Chtenopteryx_sicula",31.9870801033592,31.5219638242894,31.7105943152455,31.9457364341085,30.2015503875969,30.749354005168
"1767","Chthamalus_malayensis",42.2066549912434,36.2521891418564,39.2294220665499,37.3029772329247,38.9667250437828,37.3029772329247
"1768","Ciliopagurus_alcocki",41.2532637075718,37.597911227154,42.5587467362924,37.597911227154,37.0757180156658,42.8198433420365
"1769","Ciliopagurus_krempfi",41.0351201478743,34.1959334565619,36.9685767097967,39.7874306839187,36.8761552680222,36.5988909426987
"1770","Ciliopagurus_pacificus",41.7989417989418,36.8253968253968,37.2486772486772,38.5714285714286,35.6613756613757,38.8359788359788
"1771","Ciliopagurus_strigatus",41.6436845008274,34.7490347490347,37.0104798676227,39.3822393822394,37.1759514616657,36.4589078874793
"1772","Cilunculus_australiensis",33.9366515837104,38.0090497737557,35.7466063348416,31.6742081447964,32.1266968325792,45.7013574660633
"1773","Cilunculus_compactus",38.8077858880779,36.7396593673966,39.5377128953771,34.5498783454988,35.8880778588808,43.4306569343066
"1774","Cinachyrella_australiensis",40.2838427947598,37.2270742358079,36.2445414847162,34.9344978165939,36.4628820960699,33.8427947598253
"1775","Cinachyrella_schulzei",38.2033563672261,36.0315893385982,35.3405725567621,32.7739387956565,34.2546890424482,37.314906219151
"1776","Cinachyrella_tarentina",37.6847290640394,34.1748768472906,35.6527093596059,34.2364532019704,34.9137931034483,35.4064039408867
"1777","Cinachyrella_tenuiviolacea",45.364238410596,37.7483443708609,43.7086092715232,36.4238410596026,42.7152317880795,48.6754966887417
"1778","Cinetorhynchus_concolor",41.554054054054,36.1486486486487,36.8243243243243,40.2702702702703,37.1621621621622,37.027027027027
"1779","Cinetorhynchus_hendersoni",41.7026526835287,35.6570018507094,36.5823565700185,39.9136335595312,36.8291178285009,35.9654534238125
"1780","Cinetorhynchus_hiatti",43.3979686057248,38.0424746075716,37.0267774699908,41.3665743305632,37.3037857802401,38.4118190212373
"1781","Cinetorhynchus_reticulatus",42.2182468694097,35.2415026833631,37.4478234943351,40.190816935003,37.149672033393,36.7918902802624
"1782","Cinetorhynchus_striatus",41.1764705882353,41.6122004357298,40.0871459694989,34.2047930283224,37.9084967320261,42.9193899782135
"1783","Ciona_intestinalis",34.4827586206897,37.9310344827586,41.3793103448276,41.3793103448276,37.9310344827586,37.9310344827586
"1784","Circe_scripta",42.6411290322581,36.0887096774194,40.1209677419355,37.8024193548387,39.2137096774194,35.8870967741936
"1785","Cirratulus_cirratus",37.9310344827586,55.1724137931034,48.2758620689655,48.2758620689655,37.9310344827586,44.8275862068966
"1786","Cirrhigaleus_barbifer",37.8831417624521,34.4827586206897,36.7337164750958,36.5421455938697,36.8295019157088,37.9310344827586
"1787","Cirrhilabrus_balteatus",32.6923076923077,50.9615384615385,32.6923076923077,35.5769230769231,31.7307692307692,30.7692307692308
"1788","Cirrhilabrus_bathyphilus",40.5405405405405,35.1351351351351,39.96138996139,34.9420849420849,35.9073359073359,44.4015444015444
"1789","Cirrhilabrus_beauperryi",41.3978494623656,36.4516129032258,37.9569892473118,35.8064516129032,39.247311827957,35.1612903225806
"1790","Cirrhilabrus_condei",39.9408284023669,30.6213017751479,36.8343195266272,37.1301775147929,38.6094674556213,34.6153846153846
"1791","Cirrhilabrus_exquisitus",42.0489296636086,35.5504587155963,36.1620795107034,40.2140672782875,37.9204892966361,36.6207951070336
"1792","Cirrhilabrus_johnsoni",37.2262773722628,48.1751824817518,35.036496350365,35.7664233576642,32.8467153284672,32.1167883211679
"1793","Cirrhilabrus_katherinae",39.0613718411552,34.5126353790614,37.0397111913357,35.2346570397112,37.1119133574007,36.6787003610108
"1794","Cirrhilabrus_laboutei",43.3414043583535,36.319612590799,41.1622276029056,35.1089588377724,37.772397094431,47.6997578692494
"1795","Cirrhilabrus_lanceolatus",39.8787878787879,34.0606060606061,36.6060606060606,37.4545454545455,37.5757575757576,34.3030303030303
"1796","Cirrhilabrus_lineatus",41.123595505618,36.8539325842697,39.3258426966292,33.2584269662921,37.9775280898876,44.0449438202247
"1797","Cirrhilabrus_marjorie",52.317880794702,39.7350993377483,52.317880794702,38.4105960264901,47.0198675496689,40.3973509933775
"1798","Cirrhilabrus_punctatus",39.1054313099042,36.1022364217252,36.4856230031949,35.1437699680511,36.5495207667732,36.9968051118211
"1799","Cirrhilabrus_pylei",38.0208333333333,34.1666666666667,34.7916666666667,35.2083333333333,36.4583333333333,32.8125
"1800","Cirrhilabrus_roseafascia",39.4366197183099,38.9084507042254,38.0281690140845,33.4507042253521,35.7394366197183,37.6760563380282
"1801","Cirrhilabrus_rubrimarginatus",39.4803548795944,36.1216730038023,37.4524714828897,34.9809885931559,38.0228136882129,37.9594423320659
"1802","Cirrhilabrus_scottorum",44.8244824482448,36.9036903690369,39.2439243924392,40.7740774077408,37.6237623762376,39.96399639964
"1803","Cirrhilabrus_squirei",63.8888888888889,32.4074074074074,52.7777777777778,36.1111111111111,53.7037037037037,50.9259259259259
"1804","Cirrhilabrus_temminckii",41.4441147378833,36.4985163204748,38.971315529179,37.0919881305638,38.7734915924827,36.2017804154303
"1805","Cirrhimuraena_playfairii",42.5848719475878,35.080405002978,36.986301369863,39.6664681357951,37.4627754615843,36.6289458010721
"1806","Cirrhipathes_spiralis",40.244434744653,34.2208642514186,36.6215626364033,39.5460497599302,37.1890004364906,36.6215626364033
"1807","Cirrhitichthys_aprinus",43.6925647451963,35.8395989974937,38.6800334168755,42.7736006683375,38.3458646616541,35.672514619883
"1808","Cirrhitichthys_falco",39.6662387676508,35.8151476251605,38.3183568677792,35.4942233632863,37.997432605905,38.1899871630295
"1809","Cirrhitichthys_guichenoti",38.3787661406026,34.7202295552367,36.2984218077475,34.4332855093257,36.6571018651363,36.9440459110473
"1810","Cirrhitichthys_oxycephalus",42.3920265780731,35.4152823920266,37.7408637873754,40.8637873754153,37.0099667774086,36.7441860465116
"1811","Cirrhitops_hubbardi",42.3634336677815,34.9498327759197,38.015607580825,39.6321070234114,37.8483835005574,37.736900780379
"1812","Cirrhitus_pinnulatus",42.4401634559253,35.2597781669585,37.8867483946293,40.2802101576182,37.0110916520724,36.9527145359019
"1813","Cirriformia_semicincta",41.3862380713209,34.3043696634857,36.2631843294827,39.427423405324,36.8658965344048,36.2631843294827
"1814","Cirrimaxilla_formosa",42.1991084695394,38.1872213967311,38.3358098068351,34.3239227340267,37.444279346211,40.8618127786033
"1815","Cirripectes_auritus",44.7037701974865,35.278276481149,37.7917414721724,43.0879712746858,38.1508078994614,35.5475763016158
"1816","Cirripectes_castaneus",42.3995340710542,35.3523587652883,38.0314502038439,40.3028538147932,37.2743156668608,36.808386721025
"1817","Cirripectes_chelomatus",43.5483870967742,37.0967741935484,39.9641577060932,34.2293906810036,42.2939068100358,45.8781362007168
"1818","Cirripectes_fuscoguttatus",39.1982182628062,36.5998515219005,36.2286562731997,37.713437268003,36.6740905716407,37.713437268003
"1819","Cirripectes_jenningsi",46.9555035128806,35.7142857142857,40.5152224824356,43.6768149882904,38.8758782201405,41.8032786885246
"1820","Cirripectes_perustus",40.1960784313725,35.6209150326797,35.8660130718954,34.8039215686275,36.6830065359477,36.2745098039216
"1821","Cirripectes_polyzona",39.9484536082474,35.889175257732,38.2731958762887,35.3737113402062,37.951030927835,38.4664948453608
"1822","Cirripectes_quagga",41.8170878459687,35.1985559566787,37.0036101083032,39.9518652226233,36.8832731648616,36.4620938628159
"1823","Cirripectes_stigmaticus",39.5678595543552,35.8541525995949,37.204591492235,34.7738014854828,37.812288993923,38.082376772451
"1824","Cirripectes_variolosus",42.6200355660937,35.3882631890931,37.6407824540605,39.8933017190279,36.8701837581506,36.6923532898637
"1825","Cirrisalarias_bunares",38.7950036737693,35.7090374724467,37.1050698016165,35.1212343864805,36.9581190301249,37.1785451873622
"1826","Cirsotrema_varicosum",40.7086614173228,35.0393700787402,37.0866141732283,36.3779527559055,38.740157480315,36.2204724409449
"1827","Citharoides_macrolepidotus",39.7435897435897,35.7988165680473,36.8836291913215,38.560157790927,39.3491124260355,35.6015779092702
"1828","Citorclinum_laboutei",40.0793650793651,38.3597883597884,37.8306878306878,33.2010582010582,37.037037037037,41.6666666666667
"1829","Citronia_vasiformis",39.888033589923,35.1294611616515,37.6487053883835,36.3890832750175,37.5787263820854,37.8586424072778
"1830","Cladocora_debilis",55.8912386706949,39.5770392749245,37.1601208459215,64.0483383685801,39.2749244712991,35.9516616314199
"1831","Cladolabes_aciculus",40.0495458298927,36.2510322047894,37.5722543352601,36.2510322047894,38.2328654004955,37.9025598678778
"1832","Cladonema_radiatum",58.7570621468927,33.3333333333333,33.8983050847458,77.9661016949153,31.0734463276836,32.2033898305085
"1833","Cladophora_herpestica",39.7088021178028,34.9437458636665,37.0615486432826,36.0688285903375,37.3924553275976,37.7233620119126
"1834","Cladophoropsis_vaucheriaeformis",40.2006172839506,35.8796296296296,38.1172839506173,36.3425925925926,38.0401234567901,38.0401234567901
"1835","Clanculus_atropurpureus",42.032967032967,35.989010989011,38.2783882783883,36.9047619047619,38.6446886446886,36.7216117216117
"1836","Clanculus_bronni",40.1368301026226,35.2337514253136,37.6282782212087,36.4880273660205,37.2862029646522,34.7776510832383
"1837","Clanculus_clanguloides",39.8316970546985,34.9929873772791,37.3071528751753,35.6942496493689,36.8162692847125,37.3071528751753
"1838","Clanculus_denticulatus",40.1606425702811,35.3413654618474,37.9518072289157,35.7429718875502,37.3493975903614,37.14859437751
"1839","Clanculus_margaritarius",40.5807365439093,35.5524079320113,38.385269121813,36.1898016997167,37.6062322946176,37.8186968838527
"1840","Clanculus_stigmatarius",38.3275261324042,36.2369337979094,36.7595818815331,34.3205574912892,35.3658536585366,36.3240418118467
"1841","Clarkcomanthus_alternans",41.3991769547325,35.3909465020576,37.3662551440329,36.2139917695473,38.3539094650206,35.8847736625514
"1842","Clarkcomanthus_exilis",40.3319502074689,35.7676348547718,37.0124481327801,36.0995850622407,38.2572614107884,36.9294605809129
"1843","Clarkcomanthus_littoralis",39.8148148148148,34.8290598290598,36.6096866096866,35.1851851851852,37.3931623931624,37.2507122507123
"1844","Clarkcomanthus_luteofuscum",40.3076923076923,35.4615384615385,37.6153846153846,35.9230769230769,37.4615384615385,37.9230769230769
"1845","Clarkiella_deichmannae",42.1875,37.6736111111111,42.0138888888889,35.4166666666667,37.8472222222222,46.875
"1846","Clathria_abietina",40.9559512652296,34.3017806935333,37.0196813495783,36.6447985004686,38.5192127460169,34.3955014058107
"1847","Clathria_aceratoobtusa",39.9501661129568,33.5548172757475,36.6279069767442,35.2990033222591,37.5415282392027,34.9667774086379
"1848","Clathria_australiensis",34.9206349206349,42.8571428571429,37.3015873015873,37.3015873015873,37.3015873015873,45.2380952380952
"1849","Clathria_basilana",39.067055393586,33.2361516034985,35.2769679300292,34.402332361516,36.9533527696793,33.7463556851312
"1850","Clathria_cervicornis",42.2119815668203,36.221198156682,38.3410138248848,37.3271889400922,39.2626728110599,37.0506912442396
"1851","Clathria_corneolia",32.3809523809524,40.9523809523809,32.3809523809524,32.3809523809524,34.2857142857143,48.5714285714286
"1852","Clathria_eccentrica",40.0797607178465,36.0917248255234,36.4905284147557,34.2971086739781,36.5902293120638,33.7986041874377
"1853","Clathria_eurypa",35.7388316151203,38.8316151202749,32.6460481099656,34.020618556701,36.0824742268041,34.020618556701
"1854","Clathria_fasciculata",36.4754098360656,43.0327868852459,31.9672131147541,36.8852459016393,36.8852459016393,33.6065573770492
"1855","Clathria_flabellifera",33.3333333333333,41.9354838709677,33.3333333333333,35.4838709677419,38.7096774193548,47.3118279569892
"1856","Clathria_foraminifera",38.0355276907001,34.6917450365726,34.7962382445141,36.8861024033438,37.7220480668757,33.3333333333333
"1857","Clathria_hirsuta",37.1880199667221,35.3577371048253,35.6073211314476,32.7787021630616,34.026622296173,35.7737104825291
"1858","Clathria_kylista",37.4384236453202,39.9014778325123,35.4679802955665,33.9901477832512,38.9162561576355,42.8571428571429
"1859","Clathria_lendenfeldi",39.7139713971397,36.0836083608361,35.5335533553355,34.6534653465347,35.4235423542354,33.2233223322332
"1860","Clathria_procera",39.8148148148148,35.4166666666667,35.0694444444444,34.0277777777778,35.0694444444444,32.8703703703704
"1861","Clathria_reinwardti",43.4389140271493,34.2383107088989,37.0286576168929,41.4781297134238,38.0090497737557,34.2383107088989
"1862","Clathria_rhopalophora",38.7323943661972,34.0040241448692,35.7142857142857,34.0040241448692,35.010060362173,35.1106639839034
"1863","Clathria_rugosa",34.4827586206897,38.423645320197,36.9458128078818,33.9901477832512,33.0049261083744,46.7980295566502
"1864","Clathria_spinifera",39.7590361445783,35.5885078776645,35.6811862835959,35.2177942539388,37.6274328081557,33.3642261353105
"1865","Clathria_vulpina",41.8867924528302,34.5283018867924,38.0188679245283,36.6037735849057,38.4905660377359,34.9056603773585
"1866","Clavelina_detorta",41.9878296146045,37.7281947261663,39.9594320486815,35.0912778904665,38.9452332657201,43.2048681541582
"1867","Clavelina_fecunda",40,35.1557093425606,37.439446366782,35.916955017301,37.2318339100346,37.1626297577855
"1868","Clavelina_moluccensis",41.4738646101114,35.0471293916024,38.2176520994002,36.9323050556984,39.0745501285347,36.0754070265638
"1869","Clavelina_robusta",42.3762376237624,36.9306930693069,38.9108910891089,37.6237623762376,39.7029702970297,36.3366336633663
"1870","Clavosurcula_schepmani",35.3360488798371,35.6415478615071,33.9103869653768,32.1792260692464,33.4012219959267,32.7902240325866
"1871","Clavus_bilineatus",39.8513011152416,35.8364312267658,37.546468401487,35.6877323420074,37.3234200743494,37.7695167286245
"1872","Clavus_canalicularis",40,35.1063829787234,37.3758865248227,35.7446808510638,36.9503546099291,37.4468085106383
"1873","Clavus_exasperatus",39.8586572438163,35.0530035335689,37.4558303886926,35.6890459363958,36.8904593639576,37.3144876325088
"1874","Clavus_laeta",41.2698412698413,36.0119047619048,37.3015873015873,35.4166666666667,38.1944444444444,36.4087301587302
"1875","Clavus_lamberti",38.5749385749386,34.2751842751843,35.8722358722359,34.95085995086,37.039312039312,36.4250614250614
"1876","Clavus_pica",39.850869925435,36.2054681027341,36.7025683512842,35.0455675227838,36.4540182270091,36.9511184755592
"1877","Clavus_unizonalis",39.8367952522255,35.459940652819,36.7210682492582,35.2373887240356,37.3887240356083,37.1661721068249
"1878","Cleidopus_gloriamaris",53.7313432835821,38.3084577114428,45.771144278607,38.3084577114428,47.2636815920398,46.7661691542289
"1879","Cletocythereis_watsonae",48.0286738351254,31.8996415770609,35.4838709677419,46.5949820788531,32.258064516129,37.2759856630824
"1880","Clibanarius_corallinus",42.0918367346939,35.2040816326531,37.3724489795918,40.3061224489796,37.5,37.3724489795918
"1881","Clibanarius_eurysternus",41.8473895582329,35.421686746988,39.5180722891566,39.0361445783133,38.8755020080321,38.714859437751
"1882","Clibanarius_humilis",41.1220043572985,34.7494553376906,36.8736383442266,39.3246187363834,36.7102396514161,36.3834422657952
"1883","Clibanarius_longitarsus",42.2084623323013,36.2229102167183,39.5252837977296,37.8740970072239,38.5964912280702,36.1197110423117
"1884","Clibanarius_merguiensis",42.4296828246559,34.8294434470377,37.8216636744464,40.0957510472771,37.1633752244165,36.7444643925793
