"","feature","EM_ClimatePriorityArea_CombinedMetric_585","EM_ClimatePriorityArea_MHW_585","EM_ClimatePriorityArea_velocity_585"
"1","Abalistes_filamentosus",35.0171232876712,36.472602739726,37.9280821917808
"2","Abalistes_stellaris",37.34375,38.59375,37.109375
"3","Abdopus_abaculus",35.7588357588358,36.1746361746362,33.4719334719335
"4","Abietinaria_immersa",34.009009009009,33.7837837837838,40.7657657657658
"5","Ablennes_hians",42.485549132948,38.2225433526012,37.7167630057803
"6","Abralia_andamanica",36.3506771204562,38.1325730577334,36.9208838203849
"7","Abralia_astrosticta",39.083820662768,35.7212475633528,37.037037037037
"8","Abraliopsis_hoylei",38.0033840947547,36.243654822335,36.6159052453469
"9","Abudefduf_septemfasciatus",41.4285714285714,38.9473684210526,38.4962406015038
"10","Abudefduf_sexfasciatus",39.8142414860681,37.7708978328173,37.5232198142415
"11","Abudefduf_sordidus",42.3580786026201,38.4279475982533,37.9184861717613
"12","Abudefduf_vaigiensis",40.6436233611442,37.3063170441001,37.0083432657926
"13","Abyla_haeckeli",39.8152649489548,36.8983957219251,36.1691784151677
"14","Abylopsis_eschscholtzi",39.5337050177395,37.0501773948302,36.5433350228079
"15","Abylopsis_tetragona",39.2785571142285,37.8256513026052,37.875751503006
"16","Acalyptophis_peronii",36.4377182770664,37.8346915017462,34.4586728754366
"17","Acanthanas_pusillus",39.2,34.2545454545455,33.4545454545455
"18","Acanthaster_planci",39.48973932335,36.8275097060455,36.3838047698281
"19","Acanthastrea_echinata",40.0821596244131,37.0305164319249,36.6784037558685
"20","Acanthastrea_ishigakiensis",35.4385964912281,37.2631578947368,37.1929824561403
"21","Acanthaxius_miyazakiensis",36.75604970569,38.1294964028777,38.6527141922825
"22","Acanthaxius_spinosissimus",42.8131416837782,35.1129363449692,32.9568788501027
"23","Acanthella_cavernosa",36.085626911315,37.6911314984709,38.0733944954128
"24","Acanthella_costata",34.7921225382932,37.199124726477,37.308533916849
"25","Acanthephyra_eximia",34.5485495425207,31.6121710759628,31.5908929711327
"26","Acanthephyra_quadrispinosa",33.9201877934272,35.3677621283255,34.3114241001565
"27","Acanthephyra_smithi",30.1940415523324,30.6579119299621,30.4292434339475
"28","Acanthochaetetes_wellsi",33.133971291866,34.4497607655502,38.8755980861244
"29","Acanthocybium_solandri",32.1327895399748,30.1325496311402,30.0485815390152
"30","Acanthodendrilla_australis",34.5360824742268,31.4432989690722,46.9072164948454
"31","Acanthogorgia_spinosa",34.6153846153846,38.4615384615385,44.8717948717949
"32","Acanthophora_spicifera",40.6466512702078,37.29792147806,36.7782909930716
"33","Acanthopleura_gemmata",44.3695861405197,38.9797882579403,37.4398460057748
"34","Acanthopleura_spinosa",35.6213017751479,37.5147928994083,34.0828402366864
"35","Acanthosphex_leurynnis",37.1698113207547,38.2075471698113,34.811320754717
"36","Acanthosquilla_derijardi",36.7853290183387,37.4865156418554,37.2707659115426
"37","Acanthosquilla_multifasciata",39.7169811320755,37.7358490566038,37.6415094339623
"38","Acanthurus_achilles",40.0966183574879,36.7149758454106,38.4057971014493
"39","Acanthurus_albipectoralis",34.46088794926,42.0718816067653,47.3572938689218
"40","Acanthurus_auranticavus",34.5921450151057,37.8398791540785,37.3111782477341
"41","Acanthurus_blochii",35.357624831309,38.3940620782726,38.663967611336
"42","Acanthurus_dussumieri",35.2112676056338,37.8591549295775,38.0845070422535
"43","Acanthurus_fowleri",36.3532110091743,38.9908256880734,34.6330275229358
"44","Acanthurus_grammoptilus",34,41,42
"45","Acanthurus_guttatus",36.4983164983165,37.3063973063973,37.2390572390572
"46","Acanthurus_japonicus",38.0903490759754,38.911704312115,35.7289527720739
"47","Acanthurus_leucopareius",37.4545454545455,35.5636363636364,38.2545454545455
"48","Acanthurus_lineatus",39.9518652226233,37.1841155234657,37.0637785800241
"49","Acanthurus_maculiceps",35.089209855565,35.6839422259983,36.6185216652506
"50","Acanthurus_mata",39.0862944162437,37.3942470389171,36.9994359842076
"51","Acanthurus_nigricans",38.3240223463687,37.3743016759777,36.5921787709497
"52","Acanthurus_nigricauda",34.9965823650034,37.9357484620643,37.9357484620643
"53","Acanthurus_nigrofuscus",40.427993059572,37.3626373626374,37.0734528629266
"54","Acanthurus_nigroris",33.8624338624339,36.2433862433862,37.2354497354497
"55","Acanthurus_nubilus",38.903960933261,37.4932175800326,36.8421052631579
"56","Acanthurus_olivaceus",35.0782190132371,37.6654632972323,37.8459687123947
"57","Acanthurus_pyroferus",37.5664500886001,37.3892498523331,36.8576491435322
"58","Acanthurus_thompsoni",33.9634146341463,36.890243902439,37.5609756097561
"59","Acanthurus_triostegus",39.5933654360621,37.0251471375067,36.5971107544141
"60","Acanthurus_xanthopterus",39.7429030530262,37.1719335832887,36.9041242635244
"61","Acar_domingensis",34.9196538936959,36.2793572311496,36.8974042027194
"62","Acar_plicata",39.7721387881926,37.027446918695,36.9756602796478
"63","Acarnus_caledoniensis",32.4786324786325,31.6239316239316,49.5726495726496
"64","Acartia_danae",35.4651162790698,41.2790697674419,38.0813953488372
"65","Acartia_negligens",100,100,100
"66","Acasta_conica",37.125,40.875,36.375
"67","Acasta_cyathus",39.4723228142783,37.8168649767201,37.8685980341438
"68","Acasta_echinata",37.2933884297521,38.3264462809917,34.297520661157
"69","Acasta_fenestrata",36,37.8775510204082,36.4897959183673
"70","Acasta_japonica",37.8181818181818,39.6363636363636,36.2181818181818
"71","Acasta_purpurata",36.2657091561939,37.5224416517056,37.7019748653501
"72","Acaudina_molpadioides",36.8421052631579,39.2190152801358,35.4838709677419
"73","Accalathura_themeda",36.2549800796813,38.6454183266932,49.003984063745
"74","Acentrogobius_janthinopterus",37.3646209386282,38.9891696750903,36.7328519855596
"75","Acentrogobius_moloanus",37.6274328081557,39.2956441149212,36.7006487488415
"76","Acentrogobius_nebulosus",37.2933884297521,38.0165289256198,36.4669421487603
"77","Acentrogobius_suluensis",37.0010787486516,38.6192017259978,36.7853290183387
"78","Acentronura_breviperula",35.7886904761905,37.4255952380952,37.4255952380952
"79","Acesta_rathbuni",36.6834170854271,39.3634840871022,36.3484087102178
"80","Achaeus_curvirostris",36.663124335813,39.5324123273114,34.643995749203
"81","Achaeus_lacertosus",36.6666666666667,39.1666666666667,36.25
"82","Achelia_assimilis",40.9295352323838,37.3313343328336,36.7316341829085
"83","Achelia_besnardi",35.2941176470588,37.6967688483844,36.7025683512842
"84","Achelia_nana",35.5231143552311,35.6447688564477,36.8613138686131
"85","Achelia_sawayai",39.3907001603421,36.6648850881881,36.6114377338322
"86","Aciculites_orientalis",34.7336065573771,35.5532786885246,41.1885245901639
"87","Aciculites_tulearensis",34.9023090586146,38.1882770870337,34.4582593250444
"88","Acoetes_pacifica",64,39.6923076923077,37.8461538461538
"89","Acreichthys_radiatus",35.7954545454545,37.2159090909091,37.4289772727273
"90","Acreichthys_tomentosus",36.4750235626767,38.737040527804,36.569274269557
"91","Acrocalanus_gibber",35.8118361153263,37.5316135558928,36.7223065250379
"92","Acropoma_japonicum",38.4991843393148,40.5383360522023,38.4176182707993
"93","Acropoma_lecorneti",33.5781741867786,37.9853095487933,37.7229800629591
"94","Acropora_abrotanoides",40.2843601895735,37.2630331753554,37.085308056872
"95","Acropora_aculeus",35.8695652173913,38.2472826086957,37.9755434782609
"96","Acropora_anthocercis",35.7553956834532,38.2014388489209,38.705035971223
"97","Acropora_aspera",35.0666666666667,37.5333333333333,37.2666666666667
"98","Acropora_austera",40.5100830367734,37.3665480427046,37.0106761565836
"99","Acropora_carduus",39.2217418159358,37.1216800494132,36.5040148239654
"100","Acropora_cerealis",35.7381429525718,38.0761523046092,38.4769539078156
"101","Acropora_chesterfieldensis",34.77493380406,35.5692850838482,37.3345101500441
"102","Acropora_clathrata",40.271772699197,37.3069796170476,37.183446571958
"103","Acropora_cytherea",40.3778040141677,37.3671782762692,37.012987012987
"104","Acropora_danai",40.3965303593556,37.6084262701363,37.2986369268897
"105","Acropora_dendrum",35.9649122807018,37.6395534290271,38.0382775119617
"106","Acropora_digitifera",40.5048076923077,37.0793269230769,37.0793269230769
"107","Acropora_divaricata",36.5979381443299,38.4879725085911,37.1134020618557
"108","Acropora_donei",35.7366771159875,37.6175548589342,37.7742946708464
"109","Acropora_echinata",35.6779661016949,37.8813559322034,37.0338983050847
"110","Acropora_efflorescens",36.4888123924269,37.7796901893287,36.9191049913941
"111","Acropora_elseyi",40.2676399026764,36.9829683698297,36.9829683698297
"112","Acropora_exquisita",35.5182926829268,38.109756097561,37.6524390243902
"113","Acropora_florida",35.9032501889645,37.7173091458806,37.6417233560091
"114","Acropora_formosa",40.3582089552239,37.1940298507463,36.7761194029851
"115","Acropora_gemmifera",39.6193771626298,36.9665513264129,36.9088811995386
"116","Acropora_glauca",42.0238931834153,37.3858046380885,36.6830639494027
"117","Acropora_globiceps",40.0486914181376,37.492391965916,37.0663420572124
"118","Acropora_grandis",36.3298662704309,37.667161961367,38.3358098068351
"119","Acropora_granulosa",39.9044205495818,37.1565113500597,36.857825567503
"120","Acropora_halmaherae",35.7954545454545,37.5,33.9772727272727
"121","Acropora_horrida",41.1290322580645,36.8279569892473,37.1639784946237
"122","Acropora_humilis",40.1678657074341,37.410071942446,36.9304556354916
"123","Acropora_hyacinthus",39.609644087256,36.7393800229621,36.6819747416762
"124","Acropora_inermis",40.4105571847507,37.2434017595308,36.6568914956012
"125","Acropora_insignis",36.0730593607306,37.6712328767123,37.5190258751903
"126","Acropora_intermedia",40.379746835443,37.2151898734177,37.2784810126582
"127","Acropora_kirstyae",35.8267716535433,38.0314960629921,37.7952755905512
"128","Acropora_latistella",40.621266427718,37.2162485065711,36.9772998805257
"129","Acropora_listeri",40.2257872846108,37.3143196672608,37.0172311348782
"130","Acropora_longicyathus",39.041095890411,37.6712328767123,37.2976338729763
"131","Acropora_loripes",40.4113732607381,37.0840895341803,36.8421052631579
"132","Acropora_lovelli",34.9072512647555,35.5817875210793,37.6053962900506
"133","Acropora_lutkeni",40.2264600715137,37.3659117997616,37.0083432657926
"134","Acropora_macrostoma",34.7895154884829,36.6957903097697,36.7752184273233
"135","Acropora_microclados",35.3835521769178,38.0096751900484,38.2861091914305
"136","Acropora_microphthalma",40.2248594628357,37.4765771392879,37.1642723297939
"137","Acropora_millepora",36.137339055794,38.2832618025751,37.1673819742489
"138","Acropora_monticulosa",35.8420268256334,37.7049180327869,37.779433681073
"139","Acropora_muricata",36.5196078431373,37.9084967320261,36.7647058823529
"140","Acropora_nasuta",40.4580152671756,37.3458602466236,37.1697005284792
"141","Acropora_nobilis",40.2958579881657,37.396449704142,36.9230769230769
"142","Acropora_palmerae",35.6950067476383,37.7867746288799,37.9217273954116
"143","Acropora_paniculata",35.7094365241005,38.153428377461,38.560760353021
"144","Acropora_parilis",35.8118361153263,37.7845220030349,37.4810318664643
"145","Acropora_polystoma",35.6054530874098,37.6904570970329,37.3696872493986
"146","Acropora_prostrata",35.7571714476318,37.891927951968,37.6917945296865
"147","Acropora_pulchra",40.132770066385,37.0549185274593,37.0549185274593
"148","Acropora_rambleri",36.0031104199067,37.1695178849145,37.8693623639191
"149","Acropora_retusa",40.2743142144638,36.9077306733167,36.783042394015
"150","Acropora_robusta",40.3048780487805,37.0121951219512,37.0731707317073
"151","Acropora_rosaria",36.1967694566814,37.8120411160059,38.7665198237885
"152","Acropora_samoensis",40.5485986881336,37.2689326177698,37.0900417412045
"153","Acropora_sarmentosa",40.0746733042937,37.3988799004356,37.3366521468575
"154","Acropora_secale",39.9873257287706,37.1356147021546,37.0088719898606
"155","Acropora_selago",35.4181307097681,38.158819395643,38.5101897399859
"156","Acropora_solitaryensis",37.4453193350831,38.9326334208224,37.095363079615
"157","Acropora_spathulata",36.061684460261,38.5527876631079,34.638196915777
"158","Acropora_speciosa",39.9227301996136,37.0895041854475,36.9607211848036
"159","Acropora_spicifera",37.0766488413547,38.9483065953654,37.2549019607843
"160","Acropora_subglabra",36.3302752293578,38.256880733945,37.0642201834862
"161","Acropora_subulata",40.2461538461538,37.4769230769231,37.1076923076923
"162","Acropora_tenella",35.3372434017595,37.0234604105572,36.58357771261
"163","Acropora_tenuis",40.5177603853101,37.0860927152318,37.0258880192655
"164","Acropora_teres",35.6605065023956,38.0561259411362,37.9876796714579
"165","Acropora_valenciennesi",36.8464052287582,38.2352941176471,37.5
"166","Acropora_valida",40.0793650793651,37.1315192743764,36.6780045351474
"167","Acropora_vaughani",40.4923076923077,37.6,37.1692307692308
"168","Acropora_verweyi",39.9204997160704,37.1947756956275,36.9108461101647
"169","Acropora_willisae",36.4238410596026,37.9966887417219,37.1688741721854
"170","Acropora_yongei",37.2531418312388,38.689407540395,37.2531418312388
"171","Acrosterigma_dianthinum",35.7761107905366,36.5262550490479,37.7957299480669
"172","Acrosterigma_hobbsae",34.7701149425287,35.9195402298851,36.3793103448276
"173","Acrosterigma_maculosum",37.156862745098,38.6274509803922,34.8039215686275
"174","Acrosterigma_profundum",32.9896907216495,32.8751431844215,40.3207331042383
"175","Acrosterigma_punctolineatum",35.7600465928946,36.924868957484,37.798485730926
"176","Acrosterigma_selene",33.4600760456274,33.4600760456274,43.3460076045627
"177","Acrosterigma_simplex",35.9375,36.8990384615385,38.1009615384615
"178","Acrosterigma_transcendens",40.1730531520396,37.1446229913473,37.0828182941904
"179","Acrosterigma_unicolor",33.4935897435897,38.6217948717949,38.1410256410256
"180","Acryptolaria_conferta",63.5883905013193,32.9815303430079,34.0369393139842
"181","Actaea_polyacantha",42.457689477557,37.7483443708609,35.3200883002208
"182","Actaeodes_consobrinus",42.4585218702866,37.7073906485671,35.5957767722474
"183","Actaeodes_hirsutissimus",39.7885364496383,36.7835281023929,36.282693377852
"184","Actaeodes_tomentosus",39.7147558968733,37.1914426769062,36.5331870543061
"185","Actaeomorpha_erosa",38.5802469135802,36.7283950617284,37.0987654320988
"186","Acteocina_lepta",58.9242053789731,42.5427872860636,39.8533007334963
"187","Actinodendron_plumosum",36.2637362637363,38.3045525902669,39.0894819466248
"188","Actinopyga_caerulea",36.1751152073733,37.0967741935484,33.7557603686636
"189","Actinopyga_capillata",35.4208754208754,36.6329966329966,36.9023569023569
"190","Actinopyga_crassa",35.5430183356841,37.87023977433,38.0818053596615
"191","Actinopyga_echinites",40.0833829660512,37.4627754615843,36.986301369863
"192","Actinopyga_lecanora",35.8024691358025,37.4001452432825,37.5453885257807
"193","Actinopyga_mauritiana",40.1896858328394,37.2851215174867,36.9887374036752
"194","Actinopyga_miliaris",36.094674556213,36.8343195266272,37.8698224852071
"195","Actinopyga_palauensis",36.7104440275172,38.0863039399625,37.6485303314572
"196","Actinopyga_spinea",34.2889908256881,36.697247706422,40.1376146788991
"197","Actinopyga_varians",39.7315436241611,35.8389261744966,36.8456375838926
"198","Actinotrichia_fragilis",35.4138398914518,36.7706919945726,37.0420624151967
"199","Actumnus_setifer",36.4923747276688,38.562091503268,36.4923747276688
"200","Aega_alazon",32.9439252336449,35.2803738317757,45.5607476635514
"201","Aega_excisa",39.1959798994975,41.0385259631491,37.6884422110553
"202","Aega_vigilans",30.6122448979592,38.4839650145773,39.9416909620991
"203","Aegaeon_lacazei",39.5294117647059,37.2156862745098,37.4901960784314
"204","Aegaeon_rathbuni",38.1423677198325,36.9623144271032,36.9242481918538
"205","Aegina_citrea",36.6837686567164,34.2117537313433,34.2817164179104
"206","Aeginura_grimaldii",36.9731800766284,34.4827586206897,34.4109195402299
"207","Aegires_exeches",39.7033656588705,36.8511123787792,36.7370222475756
"208","Aegisthus_mucronatus",30.7591623036649,30.4815167380612,30.5013485641758
"209","Aenigmathura_calliandra",30.4964539007092,31.2056737588652,47.5177304964539
"210","Aequorea_globosa",45.5128205128205,42.9487179487179,41.6666666666667
"211","Aesopia_cornuta",37.4420759962929,38.9249304911956,35.2177942539388
"212","Aesopus_clausiliformis",35.8877086494689,37.6327769347496,37.7845220030349
"213","Aethaloperca_rogaa",36.4303178484108,38.0603096984515,35.7783211083945
"214","Aethra_edentata",40.3119376124775,37.252549490102,36.8326334733053
"215","Aethra_scruposa",39.8500576701269,37.19723183391,36.9665513264129
"216","Aetideus_giesbrechti",100,100,100
"217","Aetobatus_flagellum",37.0754716981132,38.3962264150943,34.7169811320755
"218","Aetobatus_narinari",35.4491017964072,37.9041916167665,37.8443113772455
"219","Aetobatus_ocellatus",40.0765445598688,37.2334609075998,36.6320393657736
"220","Afrocardium_exochum",36.2962962962963,36.8724279835391,34.238683127572
"221","Afrocardium_infantile",36.8770764119601,37.7630121816168,33.6655592469546
"222","Afrocardium_richardi",39.5754716981132,36.6037735849057,36.7924528301887
"223","Agalma_elegans",42.2770123277737,37.6359680928209,40.2465554749819
"224","Agalma_okeni",39.4879369768587,36.7799113737075,36.1890694239291
"225","Agelas_ceylonica",34.247871333964,35.19394512772,36.7076631977294
"226","Agelas_clathrodes",33.161068044789,34.625322997416,36.4341085271318
"227","Agelas_mauritiana",35.8293838862559,37.5355450236967,34.218009478673
"228","Agelas_novaecaledoniae",33.175355450237,32.7014218009479,48.3412322274881
"229","Aglaophamus_dibranchis",41.8068535825545,38.2554517133956,34.4548286604361
"230","Aglaophamus_verrilli",66.5505226480836,37.6306620209059,35.5400696864112
"231","Aglaophenia_cupressina",35.9213250517598,36.8530020703934,35.8178053830228
"232","Aglaophenia_lophocarpa",62.8318584070796,38.9380530973451,37.1681415929204
"233","Aglaophenia_postdentata",32.8558639212175,37.332139659803,39.7493285586392
"234","Aglaura_hemistoma",40.0846113167636,37.2289793759915,36.7530407191962
"235","Agnezia_glaciata",51.7241379310345,37.9310344827586,37.9310344827586
"236","Agononida_incerta",35.6978350990327,36.8493781667434,37.1718102257024
"237","Agononida_simillima",55.5205047318612,31.2302839116719,40.0630914826498
"238","Agononida_squamosa",36.1842105263158,36.9830827067669,37.781954887218
"239","Ahliesaurus_berryi",31.7700788174921,30.5694011343826,30.8002062513811
"240","Ahliesaurus_brevis",31.0924369747899,32.1008403361345,33.781512605042
"241","Aidanosagitta_neglecta",39.5189003436426,36.8679430535101,36.4752086401571
"242","Aidanosagitta_oceania",41.1715481171548,36.0669456066946,35.4811715481172
"243","Aidanosagitta_regularis",35.6423173803526,36.3979848866499,35.7682619647355
"244","Aioliops_megastigma",34.5291479820628,34.3796711509716,34.0807174887892
"245","Aioliops_novaeguineae",35.8344113842173,37.6455368693402,34.2820181112548
"246","Aioliops_tetrophthalmus",36.3636363636364,53.030303030303,53.030303030303
"247","Aipysurus_duboisii",35.6854838709677,38.3064516129032,34.1733870967742
"248","Aipysurus_eydouxii",36.682808716707,37.5302663438257,34.7457627118644
"249","Aipysurus_laevis",35.8662613981763,38.6018237082067,35.5623100303951
"250","Akera_soluta",37.0420624151967,40.2985074626866,40.0271370420624
"251","Alainodaeus_nuku",76.530612244898,34.1836734693878,31.6326530612245
"252","Alainodaeus_rimatara",42.0845624385447,38.7413962635202,41.9862340216322
"253","Alainosquilla_foresti",34.6286701208981,35.5785837651123,39.8963730569948
"254","Alatina_alata",35.1882160392799,33.0605564648118,32.569558101473
"255","Alaysia_spiralis",30.536617550033,30.9654717396085,30.7235539916428
"256","Albula_argentea",34.6421785940469,37.6187460417986,37.6187460417986
"257","Albula_oligolepis",37.4434389140271,38.5746606334842,35.8597285067873
"258","Albunea_bulla",36.5107913669065,45.6834532374101,48.9208633093525
"259","Albunea_microps",35.7718120805369,36.8456375838926,36.9798657718121
"260","Alderina_tuberosa",35.6139279169212,36.285888821014,36.6524129505192
"261","Alectis_ciliaris",40.9502262443439,37.6696832579185,36.8212669683258
"262","Alectis_indica",42.9284525790349,37.7703826955075,34.6089850249584
"263","Alectona_triradiata",34.4632768361582,33.3333333333333,46.8926553672316
"264","Alectryonella_plicatula",37.029893924783,39.344262295082,36.6441658630665
"265","Alepes_apercna",34.7107438016529,36.245572609209,32.7036599763873
"266","Alepes_djedaba",42.4467099165894,36.6079703429101,33.920296570899
"267","Alepes_vari",36.5714285714286,37.4857142857143,34.4
"268","Alepisaurus_ferox",32.1297836938436,30.2357182473655,30.1053799223516
"269","Aliaporcellana_suluensis",35.6329113924051,37.4683544303797,37.4050632911392
"270","Alima_hieroglyphica",34.6558704453441,37.085020242915,38.7044534412955
"271","Alimopsoides_tuberculatus",35.2601156069364,39.0173410404624,45.3757225433526
"272","Alionematichthys_crassiceps",35.3544776119403,36.8470149253731,37.7798507462687
"273","Alionematichthys_piger",39.7350993377483,37.5075255869958,37.2667068031306
"274","Alionematichthys_riukiuensis",35.7664233576642,37.2992700729927,37.4452554744526
"275","Alionematichthys_winterbottomi",36.1788617886179,40.2439024390244,45.5284552845528
"276","Allocyttus_verrucosus",30.5164319248826,30.9859154929577,30.5164319248826
"277","Alloeocomatella_pectinifera",35.0263852242744,36.7414248021108,36.8073878627968
"278","Alloeocomatella_polycladia",36.2490149724192,37.037037037037,38.0614657210402
"279","Allogalathea_elegans",37.2111553784861,39.1235059760956,36.0956175298805
"280","Allosergestes_sargassi",51.3355592654424,35.3088480801336,37.8130217028381
"281","Allothunnus_fallai",31.4810220788886,32.9694864797817,30.0669808980402
"282","Alopias_pelagicus",32.7846539917485,30.7090298158309,30.6324699077028
"283","Alopias_superciliosus",32.280879009851,30.2349078050013,30.0945805618703
"284","Alopias_vulpinus",32.65797466479,30.6467145714497,30.6504185495222
"285","Alox_ornatum",36.1197754210855,37.4922021210231,37.2426699937617
"286","Alpheopsis_aequalis",39.4967177242888,36.925601750547,36.5973741794311
"287","Alpheopsis_diabolus",39.8872445384073,36.8569415081043,36.7864693446089
"288","Alpheopsis_trispinosus",33.1521739130435,35.2355072463768,37.5
"289","Alpheus_acutocarinatus",35.2941176470588,37.2171945701357,33.1447963800905
"290","Alpheus_acutofemoratus",40.0442477876106,35.9882005899705,37.094395280236
"291","Alpheus_alcyone",39.4193188163037,36.7392518146287,36.4600781686209
"292","Alpheus_barbatus",36.5990990990991,39.0765765765766,35.6981981981982
"293","Alpheus_bellimanus",75.2577319587629,33.5051546391753,31.9587628865979
"294","Alpheus_bidens",40.3753026634383,36.8038740920097,36.7433414043584
"295","Alpheus_bisincisus",37.746170678337,38.5120350109409,34.5733041575492
"296","Alpheus_bradypus",35.6807511737089,36.5023474178404,39.6713615023474
"297","Alpheus_brevipes",33.6596385542169,36.3704819277108,37.8012048192771
"298","Alpheus_bucephalus",39.4288852278968,36.9028006589786,36.3536518396485
"299","Alpheus_canaliculatus",39.1634980988593,40.3041825095057,37.2623574144487
"300","Alpheus_clypeatus",39.9260628465804,36.1367837338262,38.8170055452865
"301","Alpheus_coetivensis",41.9700214132762,35.3319057815846,32.441113490364
"302","Alpheus_collumianus",39.3718452047112,37.1845204711161,36.3432417274257
"303","Alpheus_compressus",35.6270810210877,36.5149833518313,36.6259711431743
"304","Alpheus_coutierei",39.247311827957,36.9175627240143,38.5304659498208
"305","Alpheus_crockeri",39.622641509434,37.221269296741,36.8210405946255
"306","Alpheus_diadema",40.3916768665851,37.2093023255814,37.0257037943696
"307","Alpheus_djeddensis",40.5934343434343,37.1212121212121,37.1843434343434
"308","Alpheus_dolerus",39.5334928229665,36.6626794258373,36.3636363636364
"309","Alpheus_edamensis",39.8741418764302,37.2997711670481,36.8421052631579
"310","Alpheus_edwardsii",38.9442231075697,38.3466135458167,36.5537848605578
"311","Alpheus_ehlersii",34.8369188063845,37.3351839000694,37.5433726578765
"312","Alpheus_eulimene",39.6739130434783,36.8659420289855,36.5036231884058
"313","Alpheus_frontalis",39.4817073170732,37.0426829268293,36.1788617886179
"314","Alpheus_gracilipes",40.3498542274052,37.3760932944606,37.0262390670554
"315","Alpheus_gracilis",40.2363184079602,37.3756218905473,37.1890547263682
"316","Alpheus_hailstonei",39.6112311015119,37.5377969762419,37.451403887689
"317","Alpheus_idiocheles",38.7790197764402,34.3078245915735,34.8237317282889
"318","Alpheus_ladronis",32.7338129496403,32.3741007194245,32.0143884892086
"319","Alpheus_lobidens",40.5224787363305,37.4240583232078,37.1202916160389
"320","Alpheus_lottini",39.5856662933931,36.9540873460246,36.3941769316909
"321","Alpheus_malleodigitus",40.4255319148936,37.2018052869117,37.5886524822695
"322","Alpheus_microscaphis",41.696113074205,36.2779740871614,36.9846878680801
"323","Alpheus_mitis",41.2231930103257,36.4575059571088,35.6632247815727
"324","Alpheus_nonalter",36.8266978922717,37.2365339578454,38.5245901639344
"325","Alpheus_oahuensis",39.5629672225417,36.8027602070155,36.6877515813686
"326","Alpheus_obesomanus",40.3272939801286,37.2881355932203,37.1712448860316
"327","Alpheus_ovaliceps",39.2548236859614,36.5269461077844,36.5269461077844
"328","Alpheus_pachychirus",40.093512565751,37.4050263004091,36.9959088252484
"329","Alpheus_pacificus",40.2994011976048,37.185628742515,37.0059880239521
"330","Alpheus_paracrinitus",39.7358282883875,36.9840396257567,36.378646119978
"331","Alpheus_paradentipes",39.1212505280946,36.7553865652725,36.8398817068019
"332","Alpheus_paralcyone",39.7738951695786,37.0503597122302,36.6906474820144
"333","Alpheus_pareuchirus",42.7140255009107,37.1584699453552,34.5173041894353
"334","Alpheus_parvirostris",40.2453271028037,37.3831775700935,36.6822429906542
"335","Alpheus_perplexus",40.1722787783868,36.0219263899765,34.8472983555207
"336","Alpheus_pustulosus",39.4549763033175,41.1137440758294,35.6635071090047
"337","Alpheus_rapax",40.6921241050119,37.3508353221957,36.873508353222
"338","Alpheus_sizou",40.1752190237797,37.29662077597,37.29662077597
"339","Alpheus_spongiarum",37.7674418604651,39.1627906976744,36.1860465116279
"340","Alpheus_stanleyi",36.5313653136531,32.1033210332103,30.9963099630996
"341","Alpheus_staphylinus",39.4214407260352,36.9256948383437,36.6988088485536
"342","Alpheus_strenuus",40.2985074626866,37.2485399091499,37.7027903958469
"343","Alpheus_sulcatus",41.3265306122449,37.4362244897959,37.3086734693878
"344","Alticus_saliens",36.9168356997972,40.6693711967546,39.4523326572008
"345","Alticus_sertatus",34.1623036649215,37.9581151832461,41.4921465968586
"346","Aluterus_monoceros",42.32602478551,36.606291706387,33.4604385128694
"347","Aluterus_scriptus",42.2031473533619,37.3390557939914,35.4792560801145
"348","Alveopora_allingi",34.7589424572317,35.9253499222395,37.0139968895801
"349","Alveopora_catalai",35.4988399071926,37.122969837587,36.9682907965971
"350","Alveopora_fenestrata",35.5571847507331,37.2434017595308,37.316715542522
"351","Alveopora_spongiosa",34.747145187602,35.5628058727569,37.1941272430669
"352","Alveopora_tizardi",36.0064153969527,38.0914194065758,37.7706495589415
"353","Alveopora_verrilliana",36.2093352192362,37.4115983026874,37.5530410183876
"354","Amaeana_trilobata",47.3684210526316,42.1052631578947,44.7368421052632
"355","Amanses_scopas",38.7626262626263,37.3737373737374,37.1843434343434
"356","Amarsipus_carlsbergi",35.3829557713053,37.4325782092772,35.4908306364617
"357","Amathia_distans",39.632277834525,36.5679264555669,36.4657814096016
"358","Amathina_tricarinata",38.8421052631579,38.5263157894737,35.1578947368421
"359","Ambassis_dussumieri",36.4161849710983,37.2254335260116,34.3352601156069
"360","Ambassis_gymnocephalus",37.3253493013972,38.0239520958084,35.5289421157685
"361","Ambassis_interrupta",36.751269035533,38.4771573604061,34.7208121827411
"362","Ambassis_kopsii",41.4141414141414,42.7609427609428,40.0673400673401
"363","Ambassis_miops",37.9504504504505,39.6396396396396,38.8513513513513
"364","Ambassis_nalua",35.7907253269917,36.8608799048751,34.3638525564804
"365","Ambassis_urotaenia",37.2184133202742,38.7855044074437,35.4554358472086
"366","Amblycirrhitus_bimacula",34.9501661129568,37.4750830564784,37.5415282392027
"367","Amblycirrhitus_pinos",33.8411316648531,34.9292709466812,32.8618063112078
"368","Amblycirrhitus_unimacula",36.3468634686347,36.6236162361624,36.2546125461255
"369","Amblyeleotris_biguttata",32.6298701298701,37.3376623376623,35.7142857142857
