"","feature","MM-NorESM2-MM_Percentile_velocity_585","MM-IPSL-CM6A-LR_Percentile_velocity_585","MM-GFDL-ESM4_Percentile_velocity_585","MM-CMCC-ESM2_Percentile_velocity_585","MM-CanESM5_Percentile_velocity_585","EM_Percentile_velocity_585"
"939","Bathycongrus_retrotinctus",57.6787807737397,66.8229777256741,65.1817116060961,67.6436107854631,65.1817116060961,66.9402110199297
"940","Bathycongrus_trilineatus",88.1889763779528,90.5511811023622,73.2283464566929,77.1653543307087,70.0787401574803,77.1653543307087
"941","Bathycongrus_varidens",83.8487972508591,65.979381443299,80.0687285223368,75.6013745704467,74.914089347079,79.3814432989691
"942","Bathygobius_coalitus",69.2687747035573,73.3201581027668,67.2924901185771,73.5177865612648,69.4664031620553,73.5177865612648
"943","Bathygobius_cocosensis",71.6441620333598,72.9150119142176,69.4996028594122,75.2978554408261,71.3264495631454,74.6624305003971
"944","Bathygobius_cotticeps",71.6123499142367,73.327615780446,69.5540308747856,74.0137221269297,70.1543739279588,74.5283018867924
"945","Bathygobius_cyclopterus",70.3112529928172,72.3862729449322,68.1564245810056,74.8603351955307,70.7102952913009,73.7430167597765
"946","Bathygobius_fuscus",71.6379310344828,72.5,68.8793103448276,74.7413793103448,70.4310344827586,73.1896551724138
"947","Bathygobius_laddi",60.8695652173913,68.695652173913,66.0869565217391,68.5507246376812,66.6666666666667,69.2753623188406
"948","Bathylagichthys_greyae",100,95.5056179775281,97.752808988764,93.2584269662921,84.2696629213483,92.1348314606742
"949","Bathylagoides_argyrogaster",39.285432605095,46.8964429371402,44.5697610221626,47.1330546573074,42.2825143938796,47.9769697925704
"950","Bathylagoides_nigrigenys",32.1262766945218,39.9489322191272,39.5078922934076,44.5682451253482,42.0380687093779,41.5970287836583
"951","Bathymunida_polae",68.1925808997632,71.1917916337806,66.7719021310182,70.6393054459353,66.6140489344909,70.08681925809
"952","Bathymunida_rudis",96.4705882352941,91.7647058823529,79.6078431372549,91.3725490196078,87.843137254902,89.0196078431373
"953","Bathymunida_sibogae",67.3517786561265,70.5138339920949,65.6916996047431,71.2252964426877,65.8498023715415,69.1699604743083
"954","Bathynomus_affinis",74.2647058823529,67.6470588235294,78.6764705882353,70.5882352941177,57.3529411764706,70.5882352941177
"955","Bathynomus_doederleini",69.2464358452139,72.3014256619145,70.6720977596741,75.9674134419552,69.2464358452139,71.8940936863544
"956","Bathynomus_immanis",60.7142857142857,68.9393939393939,65.8008658008658,68.3982683982684,64.6103896103896,70.2380952380952
"957","Bathynomus_kapala",74.3362831858407,83.1858407079646,62.8318584070796,70.7964601769911,60.1769911504425,84.9557522123894
"958","Bathypathes_patula",54.6436164260938,50.9287232852188,58.0284211704151,52.6127335795009,49.9272686583865,56.6409309611726
"959","Bathyplotes_natans",90.4347826086957,100,100,97.3913043478261,89.5652173913044,97.3913043478261
"960","Bathyprion_danae",75.6983240223464,74.0223463687151,75.6983240223464,84.3575418994413,58.9385474860335,65.6424581005587
"961","Bathysauropsis_malayanus",74.1235392320534,71.9532554257095,68.2804674457429,72.5375626043406,65.1085141903172,74.7078464106845
"962","Bathysphyraenops_simplex",70.5914567360351,70.9200438116101,70.3176341730559,72.3986856516977,67.7984665936473,72.7820372398686
"963","Bathysquilla_crassispinosa",68.1390296886314,70.6734250543085,67.270094134685,70.4561911658219,65.821868211441,69.7320782041999
"964","Bathytoshia_brevicaudata",73.1914893617021,82.3404255319149,66.8085106382979,85.9574468085106,81.063829787234,82.5531914893617
"965","Bathyuroconger_parvibranchialis",71.4646464646465,69.4444444444444,73.7373737373737,74.2424242424242,64.8989898989899,78.030303030303
"966","Bathyuroconger_vicinus",68.2507169192954,67.0626792298238,65.710774272839,67.3904137648505,62.5153625563294,68.9061859893486
"967","Batissa_violacea",63.2536973833902,70.3071672354949,64.7326507394767,72.127417519909,67.8043230944255,69.0557451649602
"968","Beania_magellanica",91.5555555555556,91.5555555555556,73.7777777777778,88.4444444444444,83.5555555555556,84.8888888888889
"969","Beguina_semiorbiculata",61.1548556430446,69.5538057742782,63.254593175853,70.6036745406824,67.3228346456693,68.241469816273
"970","Belonoperca_chabanaudi",67.4688057040998,71.301247771836,65.6862745098039,72.2816399286988,67.9144385026738,71.3903743315508
"971","Bembradium_roseum",70.15732546706,69.0757128810226,68.6332350049164,70.1081612586037,66.4700098328417,71.4355948869223
"972","Bembras_japonica",86.9009584664537,86.5814696485623,73.8019169329073,93.6102236421725,85.6230031948882,84.9840255591054
"973","Bembras_longipinnis",85.2631578947368,84.9122807017544,75.7894736842105,88.4210526315789,76.8421052631579,87.0175438596491
"974","Bembras_macrolepis",86.8663594470046,89.8617511520737,77.4193548387097,89.8617511520737,84.1013824884793,88.4792626728111
"975","Bembrops_caudimacula",60.0420609884332,67.2975814931651,67.2975814931651,69.0851735015773,65.1945320715037,68.664563617245
"976","Bembrops_curvatura",67.6229508196721,70.0819672131148,65.655737704918,71.3934426229508,66.1475409836066,69.1803278688525
"977","Bembrops_platyrhynchus",60.9485368314833,68.5166498486377,66.2966700302725,68.7184661957618,64.8839556004036,69.8284561049445
"978","Benthalbella_infans",52.1820149074297,49.4439769175283,55.5361865833133,52.6568886751623,49.3568165424381,54.1085597499399
"979","Bentheogennema_stephenseni",81.5850815850816,61.5384615384615,79.4871794871795,71.5617715617716,75.2913752913753,77.3892773892774
"980","Benthesicymus_investigatoris",47.6218865924748,45.9956279809221,51.3314785373609,48.4731054583996,45.9757551669316,50.2252252252252
"981","Benthodesmus_elongatus",81.6849816849817,83.1501831501832,65.5677655677656,80.9523809523809,72.1611721611722,82.4175824175824
"982","Benthodesmus_vityazi",60.3960396039604,65.6165616561656,66.7866786678668,67.6867686768677,65.2565256525653,68.4968496849685
"983","Benthosema_fibulatum",46.5326597661356,46.2253152930371,50.9379305472145,48.4827074575193,45.4622531529304,50.1572049316424
"984","Benthosema_suborbitale",51.1038309426834,49.303464966649,54.4684493241249,51.5317867894457,48.77516085237,53.222950239065
"985","Berardius_arnuxii",63.6363636363636,75.2066115702479,58.6776859504132,86.7768595041322,42.1487603305785,86.7768595041322
"986","Beroe_forskalii",87.7118644067797,71.6101694915254,84.7457627118644,79.2372881355932,80.9322033898305,82.6271186440678
"987","Beroe_ovata",94.4444444444444,100,100,100,94.4444444444444,100
"988","Berthella_stellata",71.733771569433,72.8841413311421,69.2686935086278,75.1027115858669,70.8299096138044,74.2810188989318
"989","Berthellina_citrina",69.2820133234641,71.5766099185788,67.8756476683938,73.2050333086602,70.6143597335307,71.3545521835677
"990","Beryx_decadactylus",77.0520231213873,72.0231213872832,73.0635838150289,76.9942196531792,72.485549132948,76.7052023121387
"991","Beryx_mollis",67.7528852681602,71.0115410726409,66.8703326544467,70.7399864222675,66.3272233536999,70.4684317718941
"992","Beryx_splendens",74.9331908070551,72.314270443613,74.7194013896312,77.5521111704971,71.9935863174773,77.4452164617851
"993","Betaphycus_gelatinum",56.1969439728353,67.741935483871,62.6485568760611,68.2512733446519,65.195246179966,66.383701188455
"994","Bhanotia_fasciolata",67.2016048144433,72.3169508525577,64.5937813440321,73.8214643931795,68.8064192577733,70.8124373119358
"995","Bhawania_cryptocephala",66.1943319838057,72.3684210526316,65.2834008097166,72.9757085020243,68.1174089068826,70.1417004048583
"996","Bhawania_goodei",70.722433460076,72.319391634981,68.8212927756654,74.828897338403,71.1026615969582,74.2205323193916
"997","Biemna_fistulosa",84.2794759825327,82.0960698689956,72.0524017467249,83.8427947598253,80.7860262008734,79.0393013100437
"998","Biemna_fortis",64.2980935875217,69.844020797227,67.7642980935875,72.2703639514731,68.1109185441941,69.3240901213172
"999","Biemna_tubulata",59.675550405562,69.0614136732329,64.3105446118192,68.4820393974508,66.7439165701043,67.7867902665122
"1000","Bimeria_vestita",85.377358490566,69.811320754717,84.9056603773585,81.6037735849057,78.7735849056604,84.4339622641509
"1001","Birgus_latro",74.6588693957115,72.7095516569201,71.6374269005848,76.5107212475634,71.2475633528265,76.4132553606238
"1002","Bispira_melanostigma",70.5415162454874,71.913357400722,69.0252707581227,74.4404332129964,70.1805054151625,73.2851985559567
"1003","Bistolida_kieneri",67.8776290630975,73.5181644359465,65.774378585086,73.0401529636711,69.2160611854684,72.4665391969407
"1004","Bistolida_stolida",66.3883089770355,72.7557411273486,65.2400835073069,72.5469728601253,68.2672233820459,70.8768267223382
"1005","Bistolida_ursellus",67.2426746806912,70.022539444027,65.214124718257,70.1728024042074,66.5664913598798,68.8204357625845
"1006","Bittium_glareosum",68.9105403011515,72.0992028343667,68.0248007085917,73.8706820194863,69.8848538529672,72.1877767936227
"1007","Bittium_impendens",67.7450047573739,73.7392959086584,65.8420551855376,72.2169362511893,68.1255946717412,72.3120837297812
"1008","Blastomussa_wellsi",68.0221811460259,73.1053604436229,65.2495378927911,73.1977818853974,69.0388170055453,71.9038817005545
"1009","Blenniella_caudolineata",69.8275862068966,70.8128078817734,65.7635467980296,72.6600985221675,67.487684729064,72.0443349753695
"1010","Blenniella_chrysospilos",69.5099818511797,71.6878402903811,66.5154264972777,73.3212341197822,68.8747731397459,71.8693284936479
"1011","Blenniella_gibbifrons",72.4598930481284,74.2424242424242,70.4991087344029,75.4010695187166,70.7664884135472,74.6880570409982
"1012","Blenniella_interrupta",62.888198757764,70.0310559006211,66.6149068322981,71.2732919254658,67.0807453416149,69.2546583850932
"1013","Blenniella_paula",71.8719689621726,72.2599418040737,69.6411251212415,74.6847720659554,69.7381183317168,73.6178467507274
"1014","Blenniella_periophthalmus",72.2275795564127,71.8418514946962,69.4310511089682,75.2169720347155,69.9132111861138,73.191899710704
"1015","Bodianus_anthioides",70.2865761689291,72.6998491704374,69.4570135746606,73.9819004524887,70.0603318250377,73.9064856711916
"1016","Bodianus_axillaris",70.5756929637527,72.2103766879886,69.1542288557214,74.5557924662402,70.5756929637527,73.4186211798152
"1017","Bodianus_bennetti",75,71.9298245614035,73.2456140350877,78.5087719298246,77.6315789473684,78.0701754385965
"1018","Bodianus_bilunulatus",68.9679715302491,70.6049822064057,66.9750889679715,72.0284697508897,68.5409252669039,70.8185053380783
"1019","Bodianus_dictynna",64.7058823529412,70.7843137254902,64.6078431372549,71.1764705882353,68.0392156862745,68.6274509803922
"1020","Bodianus_flavifrons",92.5438596491228,89.9122807017544,78.5087719298246,83.3333333333333,78.0701754385965,83.3333333333333
"1021","Bodianus_flavipinnis",72.7272727272727,90.9090909090909,100,100,45.4545454545455,100
"1022","Bodianus_izuensis",63.2222222222222,71.8888888888889,65.1111111111111,72,67.7777777777778,69.2222222222222
"1023","Bodianus_leucosticticus",71.4013346043851,73.7845567206864,68.6367969494757,77.1210676835081,69.9714013346044,73.3079122974261
"1024","Bodianus_loxozonus",68.0487804878049,71.4634146341463,66.260162601626,72.0325203252033,68.0487804878049,71.3008130081301
"1025","Bodianus_macrourus",67.2531769305963,72.9227761485826,65.4936461388074,72.1407624633431,68.1329423264907,71.5542521994135
"1026","Bodianus_masudai",63.1469979296066,69.5652173913043,68.944099378882,78.4679089026915,71.2215320910973,73.0848861283644
"1027","Bodianus_mesothorax",65.2654867256637,71.9026548672566,65.2654867256637,73.1194690265487,68.6946902654867,70.0221238938053
"1028","Bodianus_paraleucosticticus",71.157495256167,72.2011385199241,67.8368121442125,74.6679316888046,69.0702087286527,73.719165085389
"1029","Bodianus_perditio",75.1794871794872,76.4102564102564,69.948717948718,79.2820512820513,73.9487179487179,77.2307692307692
"1030","Bodianus_unimaculatus",86.4864864864865,91.8918918918919,81.0810810810811,72.972972972973,64.8648648648649,94.5945945945946
"1031","Boehlkenchelys_longidentata",70.7317073170732,72.3577235772358,66.9376693766938,74.5257452574526,68.2926829268293,73.7127371273713
"1032","Bohadschia_argus",70.390625,72.34375,68.359375,74.53125,70.546875,73.671875
"1033","Bohadschia_marmorata",70.1797385620915,72.0588235294118,67.5653594771242,74.4281045751634,70.5882352941177,73.3660130718954
"1034","Bohadschia_similis",68.2495344506518,72.3463687150838,65.6424581005587,74.2085661080074,69.6461824953445,72.3463687150838
"1035","Bohadschia_tenuissima",66.5968586387435,72.9842931937173,65.6544502617801,73.4031413612565,69.0052356020942,71.0994764397906
"1036","Bohadschia_vitiensis",69.3920335429769,70.1607267645004,67.3654786862334,71.6981132075472,68.5534591194968,70.8595387840671
"1037","Bolbometopon_muricatum",69.6170212765958,73.3617021276596,68.0851063829787,74.2127659574468,70.468085106383,74.2127659574468
"1038","Bolinichthys_distofax",48.8382441753282,46.9597279171037,52.2265662248498,49.3722386446712,47.0582626108515,51.050506976892
"1039","Bolinichthys_indicus",73.4065087617947,77.3733872520701,80.1078374735221,78.0858848449836,75.4284613903331,78.1821683034855
"1040","Bolinichthys_longipes",44.7617675658155,43.1555443512083,49.2599128461843,46.202326502683,42.6261389419095,47.5708574927072
"1041","Bolinichthys_nikolayi",77.7370590929913,76.4086120018323,73.8891433806688,79.2945487860742,71.9193770041228,77.4163994502978
"1042","Bolinichthys_photothorax",51.2950957876682,49.4898107503125,54.5422832059071,51.7573185267014,48.9258408674671,53.4782987877555
"1043","Bolinichthys_pyrsobolus",38.4141896817041,45.5576253340893,42.2531789098567,45.6872114683729,41.499959504333,46.5295213412165
"1044","Bolitaena_pygmaea",70.8691499522445,67.0805475963069,68.0038204393505,68.1948424068768,63.6103151862464,70.9964979305954
"1045","Bolivina_spathulata",73.4545454545455,76.7272727272727,67.8181818181818,73.6363636363636,70.5454545454545,79.2727272727273
"1046","Bolma_girgylla",68.1159420289855,71.1755233494364,65.8615136876006,71.658615136876,66.9887278582931,70.048309178744
"1047","Bolma_guttata",66.1395348837209,70.3255813953488,66.9767441860465,72,66.6046511627907,69.7674418604651
"1048","Boloceroides_mcmurrichi",69.120654396728,70.2113156100886,67.5528289025222,72.80163599182,69.120654396728,71.2338104976142
"1049","Boodlea_composita",67.8906917164816,72.4167378309137,65.7557643040137,72.7583262169086,68.4884713919727,70.7087959009394
"1050","Bornetella_oligospora",66.9260700389105,71.5953307392996,65.8884565499351,73.1517509727626,66.5369649805447,69.1309987029831
"1051","Bornetella_sphaerica",70.0879765395894,72.2140762463343,68.9149560117302,74.4134897360704,70.3079178885631,73.2404692082112
"1052","Bostrychia_tenella",68.203198494826,73.0950141110066,65.6632173095014,73.1890874882408,69.5202257761054,71.9661335841957
"1053","Bostrychus_sinensis",67.1559633027523,71.651376146789,67.7981651376147,73.2110091743119,69.2660550458716,71.651376146789
"1054","Bothus_mancus",70.355466130114,71.495640509725,68.6116700201207,73.5747820254863,70.0871898054997,72.5687458081824
"1055","Bothus_ocellatus",67.8141135972461,72.8915662650602,66.3511187607573,71.9449225473322,68.3304647160069,71.342512908778
"1056","Bothus_pantherinus",70.3653585926928,71.5155615696888,68.3355886332882,73.6129905277402,70.1623815967524,72.5304465493911
"1057","Botrylloides_violaceus",100,100,100,100,66.6666666666667,100
"1058","Botryllus_firmus",59.9271402550091,70.6739526411658,63.9344262295082,70.856102003643,68.1238615664845,71.2204007285975
"1059","Botryllus_niger",68.8125894134478,72.3891273247497,65.9513590844063,73.9628040057225,67.6680972818312,72.1030042918455
"1060","Botryllus_perspicuum",61.7737003058104,69.0112130479103,66.1569826707441,69.6228338430173,68.8073394495413,68.3995922528033
"1061","Botula_cinnamomea",64.1741071428571,69.8660714285714,66.8526785714286,71.4285714285714,68.6383928571429,70.5357142857143
"1062","Botula_fusca",85.1351351351351,70.7207207207207,85.1351351351351,81.981981981982,78.8288288288288,84.6846846846847
"1063","Bougainvillia_platygaster",70.5236486486486,72.3817567567568,67.0608108108108,73.3108108108108,68.5810810810811,72.8885135135135
"1064","Bouvieraxius_rudis",85.6842105263158,83.5789473684211,74.5263157894737,84.2105263157895,81.6842105263158,83.5789473684211
"1065","Brachaluteres_jacksonianus",80.9523809523809,90.4761904761905,80.9523809523809,76.1904761904762,66.6666666666667,95.2380952380952
"1066","Brachaluteres_taylori",59.7133757961783,69.5859872611465,62.4203821656051,71.4968152866242,67.6751592356688,70.0636942675159
"1067","Brachidontes_mutabilis",59.7285067873303,68.6274509803922,63.0467571644042,69.079939668175,65.9125188536953,66.9683257918552
"1068","Brachidontes_striatulus",61.0236220472441,69.2913385826772,63.5170603674541,70.2099737532808,66.7979002624672,67.8477690288714
"1069","Brachidontes_variabilis",59.4326241134752,69.7872340425532,63.6879432624114,70.0709219858156,66.9503546099291,67.9432624113475
"1070","Brachioteuthis_riisei",48.451053283767,43.8661710037175,63.4448574969021,55.638166047088,40.272614622057,53.5315985130111
"1071","Brachirus_annularis",77.831715210356,83.0097087378641,69.0938511326861,86.084142394822,79.6116504854369,83.0097087378641
"1072","Brachirus_pan",58.314606741573,67.5280898876404,64.1573033707865,67.9775280898876,65.3932584269663,65.8426966292135
"1073","Brachycarpus_biunguiculatus",70.2187720536344,71.7007762879323,68.666196189132,73.9590684544813,70.2187720536344,72.9004940014114
"1074","Brachypleura_novaezeelandiae",59.2592592592593,69.9872286079183,64.1123882503193,70.4980842911877,67.5606641123883,66.9220945083014
"1075","Brachyscelus_crusculum",69.1960931630353,71.2997746055597,66.7167543200601,70.7738542449286,66.9421487603306,71.2997746055597
"1076","Brachyscelus_globiceps",78.3609576427256,76.2430939226519,70.6261510128913,76.7034990791897,70.2578268876611,76.6114180478821
"1077","Brachysomophis_crocodilinus",70.8074534161491,72.8260869565217,68.7888198757764,74.6894409937888,70.6521739130435,73.9130434782609
"1078","Brachysomophis_henshawi",70.546875,72.578125,68.515625,74.765625,70.546875,73.828125
"1079","Brachytrichia_quoyi",69.2232055063914,73.2546705998033,66.6666666666667,73.7463126843658,69.0265486725664,71.779744346116
"1080","Bractechlamys_aurantiaca",88.8888888888889,68.5185185185185,74.0740740740741,79.6296296296296,44.4444444444444,88.8888888888889
"1081","Bractechlamys_elegans",90.1785714285714,64.2857142857143,71.4285714285714,73.2142857142857,35.7142857142857,79.4642857142857
"1082","Bractechlamys_nodulifera",33.8455476753349,36.0126083530339,41.2529550827423,33.096926713948,32.3089046493302,40.5437352245863
"1083","Bractechlamys_oweni",56.2770562770563,68.6868686868687,63.3477633477634,68.1096681096681,66.0894660894661,66.0894660894661
"1084","Bractechlamys_vexillum",67.1559633027523,72.7522935779816,64.954128440367,73.0275229357798,68.5321100917431,70.7339449541284
"1085","Brama_brama",100,100,100,100,94.2307692307692,98.0769230769231
"1086","Brama_dussumieri",67.6351351351351,68.0405405405405,68.5810810810811,71.1486486486486,67.6351351351351,70.472972972973
"1087","Brama_myersi",44.7381949034295,45.1751487111699,49.2472644488507,47.1910112359551,43.9267092604832,48.6230447235074
"1088","Brama_orcini",68.8622754491018,67.065868263473,66.3473053892216,67.2255489021956,63.6726546906188,69.3812375249501
"1089","Brama_pauciradiata",46.4138592630213,47.4578184075391,49.8504599063258,47.8359009085266,44.3767281756109,49.4723774053383
"1090","Branchiomma_cingulata",66.5621734587252,73.5632183908046,66.5621734587252,74.3991640543365,69.9059561128527,71.7868338557994
"1091","Branchiomma_nigromaculata",68.9655172413793,75.8620689655172,68.1034482758621,76.4008620689655,69.9353448275862,73.8146551724138
"1092","Branchiostegus_argentatus",76.551724137931,79.7701149425287,73.1034482758621,82.7586206896552,76.7816091954023,77.4712643678161
"1093","Branchiostegus_ilocanus",78.2608695652174,82.6086956521739,88.4057971014493,81.1594202898551,76.8115942028985,82.6086956521739
"1094","Branchiostegus_serratus",87.3417721518987,87.3417721518987,56.9620253164557,92.4050632911392,84.8101265822785,84.8101265822785
"1095","Branchiostegus_wardi",67.3141891891892,71.2837837837838,66.8918918918919,72.0439189189189,67.2297297297297,70.1858108108108
"1096","Branchiosyllis_exilis",70.3272727272727,72.2909090909091,69.0909090909091,74.5454545454545,70.5454545454545,73.6727272727273
"1097","Bregmaceros_atlanticus",47.5975565280817,48.5685630926331,52.3978847556528,49.8130926331145,45.9655361050328,51.7551057622174
"1098","Bregmaceros_lanceolatus",58.7058823529412,68.9411764705882,63.2941176470588,68.9411764705882,67.1764705882353,66.8235294117647
"1099","Bregmaceros_mcclellandi",38.8472352389878,44.9859418931584,42.9943767572634,45.3686348016245,41.377694470478,46.2667916276164
"1100","Bregmaceros_nectabanus",61.9227144203581,69.7455230914232,65.2214891611687,70.2167766258247,67.1065032987747,68.2375117813384
"1101","Bregmaceros_rarisquamosus",66.8539325842697,69.2883895131086,65.2933832709114,69.0387016229713,64.5443196004994,68.789013732834
"1102","Bretskya_scapula",62.7363737486096,69.7441601779755,64.293659621802,69.7441601779755,66.4071190211346,68.0756395995551
"1103","Brevitrygon_imbricata",59.5907928388747,69.9488491048593,63.8107416879795,70.2046035805627,67.0076726342711,68.0306905370844
"1104","Brissopsis_luzonica",57.1012381646031,59.0677348871085,61.4712308812819,60.7428987618354,54.2607428987618,64.2388929351784
"1105","Brissopsis_pacifica",75.609756097561,31.7073170731707,34.1463414634146,34.1463414634146,34.1463414634146,31.7073170731707
"1106","Brissus_latecarinatus",70.6883789785344,72.3168023686158,69.1339748334567,74.9074759437454,70.3182827535159,74.019245003701
"1107","Broderipia_iridescens",70.9724238026125,72.5689404934688,69.3759071117562,75.1088534107402,70.6095791001451,74.0928882438317
"1108","Brooksia_rostrata",69.2247454972592,71.8089271730619,67.5802662490212,73.5317149569303,70.1644479248238,72.1221613155834
"1109","Brosmophyciops_pautzkei",70.5220883534137,72.6907630522088,69.3975903614458,74.136546184739,70.0401606425703,74.4578313253012
"1110","Brotula_multibarbata",68.2827102803738,69.6261682242991,67.2897196261682,70.8528037383178,65.946261682243,70.8528037383178
"1111","Brotulinella_taiwanensis",69.1244239631336,71.6589861751152,70.5069124423963,75.8064516129032,69.1244239631336,75.8064516129032
"1112","Bryaninops_amplus",68.9655172413793,72.3230490018149,67.967332123412,72.6860254083485,69.4192377495463,72.5952813067151
"1113","Bryaninops_earlei",63.5491606714628,69.0647482014388,68.8249400479616,69.5443645083933,64.2685851318945,70.2637889688249
"1114","Bryaninops_erythrops",68.2851239669422,72.9338842975207,66.4256198347107,73.9669421487603,69.7314049586777,73.7603305785124
"1115","Bryaninops_isis",64.0236686390533,71.7159763313609,64.6153846153846,72.189349112426,68.0473372781065,70.1775147928994
"1116","Bryaninops_loki",62.9579375848033,71.506105834464,64.0434192672999,71.2347354138399,67.1641791044776,71.7774762550882
"1117","Bryaninops_natans",70.3767123287671,72.6883561643836,67.9794520547945,74.0582191780822,70.5479452054795,74.486301369863
"1118","Bryaninops_nexus",68.1623931623932,73.9316239316239,66.6666666666667,75.8547008547009,68.8034188034188,74.7863247863248
"1119","Bryaninops_ridens",77.7070063694268,75.0530785562633,71.4437367303609,78.2377919320595,72.6114649681529,79.1932059447983
"1120","Bryaninops_tigris",69.4720734506503,72.4560061208875,68.247895944912,74.4452945677123,70.0076511094109,73.0680948737567
"1121","Bryaninops_yongei",70.4996034892942,72.8786677240285,68.913560666138,74.0681998413957,70.1030927835051,74.5440126883426
"1122","Bryopsis_plumosa",66.0965794768612,73.5412474849095,65.9959758551308,73.4406438631791,70.0201207243461,70.7243460764588
"1123","Bubaris_vermiculata",64.1068447412354,62.8269337785198,73.2331663884251,71.6750139120757,54.3683917640512,74.7913188647746
"1124","Bufoceratias_thele",37.257980115123,45.6741671027385,40.8860980289552,45.7526600383743,41.9937205651491,45.9183673469388
"1125","Bufonaria_perelegans",67.3636363636364,72.9090909090909,65.7272727272727,73.4545454545455,68.3636363636364,71.0909090909091
"1126","Bufonaria_rana",59.1715976331361,68.0473372781065,62.9585798816568,67.9289940828402,66.8639053254438,65.4437869822485
"1127","Bufonaria_thersites",68.6175580221998,73.4611503531786,65.2875882946519,73.4611503531786,69.021190716448,72.9566094853683
"1128","Bulbonaricus_brauni",62.0938628158845,68.4115523465704,65.7039711191336,68.5920577617328,64.8014440433213,68.0505415162455
"1129","Bulbonaricus_davaoensis",62.0498614958449,70.7756232686981,64.5429362880887,71.4681440443213,67.3130193905817,68.8365650969529
"1130","Bulla_ampulla",64.8648648648649,71.6216216216216,65.7335907335907,72.1042471042471,68.7258687258687,69.3050193050193
"1131","Bulla_punctulata",70.8237105465743,72.4403387220939,68.7451886066205,74.9807544264819,70.977675134719,74.2879137798306
"1132","Bulla_quoyii",74.6575342465753,82.1917808219178,63.6986301369863,82.8767123287671,73.2876712328767,76.027397260274
"1133","Bulla_vernicosa",70.5882352941177,72.5490196078431,68.7058823529412,74.8235294117647,70.9803921568627,74.1960784313725
"1134","Bullina_lineata",84.2003853564547,89.5953757225434,71.4836223506744,89.980732177264,85.3564547206166,86.897880539499
"1135","Bunaka_gyrinoides",58.90625,67.5,66.875,68.59375,64.21875,66.875
"1136","Bursa_bufonia",70.9275136399065,72.4084177708496,68.6671862821512,75.0584567420109,71.0054559625877,74.35697583788
"1137","Bursa_condita",86.6510538641686,84.0749414519906,73.0679156908665,84.7775175644028,74.0046838407494,81.7330210772834
"1138","Bursa_cruentata",67.8776290630975,73.5181644359465,65.774378585086,73.0401529636711,69.2160611854684,72.4665391969407
"1139","Bursa_granularis",55.8,60.5,60.6,61.1,57.7,60
"1140","Bursa_lamarckii",67.4022066198596,72.7181544633902,64.3931795386159,73.3199598796389,69.3079237713139,70.8124373119358
"1141","Bursa_latitudo",69.3576388888889,71.7881944444444,65.625,72.1354166666667,67.8819444444444,71.6145833333333
"1142","Bursa_lucaensis",71.8623481781377,73.9878542510121,66.9028340080972,74.0890688259109,68.9271255060729,73.1781376518219
"1143","Bursa_rhodostoma",65.4838709677419,68.6290322580645,64.8387096774194,69.1129032258064,65.6451612903226,68.3870967741936
"1144","Bursa_rosa",67.8048780487805,73.4634146341463,65.4634146341463,72.390243902439,68.1951219512195,72.4878048780488
"1145","Bursa_tuberosissima",65.4450261780105,70.4712041884817,64.9214659685864,72.3560209424084,68.3769633507853,70.6806282722513
"1146","Bursatella_leachii",65.6078860898138,72.9463307776561,66.1555312157722,73.6035049288061,69.3318729463308,71.1938663745893
"1147","Bursina_fijiensis",76.1904761904762,76.3012181616833,67.8848283499446,76.6334440753045,69.9889258028793,75.6367663344408
"1148","Bursina_ignobilis",67.4019607843137,71.3235294117647,65.4411764705882,70.2614379084967,66.7483660130719,70.016339869281
"1149","Busquilla_plantei",80.2364864864865,80.0675675675676,72.6351351351351,84.6283783783784,80.0675675675676,81.4189189189189
"1150","Busquilla_quadraticauda",70.2380952380952,71.8005952380952,68.2291666666667,74.1071428571429,69.9404761904762,72.3214285714286
"1151","Butis_amboinensis",68.3987274655355,72.6405090137858,65.9597030752916,73.4888653234358,68.3987274655355,70.7317073170732
"1152","Butis_butis",59.4919786096257,70.0534759358289,62.9679144385027,69.7860962566845,66.8449197860963,67.7807486631016
"1153","Butis_melanostigma",54.0162980209546,62.1653084982538,62.5145518044237,64.1443538998836,59.2549476135041,62.3981373690338
"1154","Cabillus_lacertops",69.9421965317919,72.0891824938068,67.7126341866226,74.5664739884393,70.6853839801817,73.5755573905863
"1155","Cabillus_macrophthalmus",68.6046511627907,71.2624584717608,66.2790697674419,71.0963455149502,65.8637873754153,71.1794019933555
"1156","Cabillus_tongarevae",71.8020541549953,72.0821661998133,68.7208216619981,74.1363211951447,70.5882352941177,74.7899159663866
"1157","Cadella_semen",70.383275261324,71.7770034843206,68.5714285714286,73.8675958188153,70.3135888501742,72.9616724738676
"1158","Cadlinella_ornatissima",68.2341650671785,73.1285988483685,65.3550863723608,73.6084452975048,69.2898272552783,71.6890595009597
"1159","Caducifer_decapitata",71.7303005686434,72.8675873273761,69.5369618196588,75.0609260763607,70.7554833468725,75.4670999187652
"1160","Cadulus_aratus",75.2988047808765,73.7051792828685,68.8247011952191,73.5059760956175,67.2310756972112,74.402390438247
"1161","Cadulus_cyathoides",55.5772994129158,54.9902152641879,60.9915198956295,58.3170254403131,51.5981735159817,60.4696673189824
