"","feature","EM_ClimatePriorityArea_tos_585","EM_Penalty_tos_585","EM_Feature_tos_585","EM_Percentile_tos_585"
"794","Astreopora_listeri",71.0646041856233,44.1310282074613,54.9590536851683,66.9699727024568
"795","Astreopora_macrostoma",70.6293706293706,43.4565434565435,52.7472527472528,65.6343656343656
"796","Astreopora_myriophthalma",75.0580945003873,45.1587916343919,60.3408210689388,70.2556158017041
"797","Astreopora_ocellata",70.6243602865916,44.0122824974411,53.121801432958,64.9948822927329
"798","Astreopora_randalli",72.8172817281728,44.4644464446445,56.4356435643564,68.4968496849685
"799","Astreopora_scabra",74.1157556270096,56.1093247588424,55.7877813504823,75.7234726688103
"800","Astreopora_suggesta",71.1087420042644,43.0703624733475,52.771855010661,65.0319829424307
"801","Astroboa_nuda",70.2513966480447,39.804469273743,51.536312849162,59.2178770949721
"802","Astrobrachion_adhaerens",63.5036496350365,44.8175182481752,50.6569343065693,59.8540145985402
"803","Astrobrachion_constrictum",62.5,49.2647058823529,53.6764705882353,66.1764705882353
"804","Astroceras_mammosus",71.160409556314,52.2184300341297,55.1194539249147,77.4744027303754
"805","Astrocladus_exiguus",68.0156657963446,51.1749347258486,54.177545691906,76.6318537859008
"806","Astronesthes_bilobatus",38.8463666543711,30.7128365916636,38.8694208779048,50.3919218000738
"807","Astronesthes_chrysophekadion",34.1759002770083,30.7306094182826,30.3064404432133,41.1530470914127
"808","Astronesthes_cyaneus",38.9725714759949,30.6983692269389,37.9019876343417,52.3092244491473
"809","Astronesthes_dupliglandis",38.0488119834711,30.6689049586777,34.6461776859504,43.0591425619835
"810","Astronesthes_fedorovi",32.6839826839827,30.0865800865801,41.2337662337662,43.0735930735931
"811","Astronesthes_gemmifer",44.3672516020842,32.4848775229083,46.7149787386956,55.5369228005031
"812","Astronesthes_ijimai",35.6294920455463,31.1717677461035,31.0910118711136,42.6714043446661
"813","Astronesthes_indicus",45.5373585898448,30.7517758484609,44.3633254406735,57.4158116285188
"814","Astronesthes_lucifer",37.8007589341562,30.982861431967,34.9776906717818,52.2538676452191
"815","Astronesthes_luetkeni",47.6222535038864,30.1793255401187,44.7212191688598,59.1651875879797
"816","Astronesthes_martensii",35.1237582084526,30.9900656676208,31.352079474659,41.7073581411012
"817","Astronesthes_quasiindicus",37.507869412717,30.0026980843601,37.3279971220433,49.716701142189
"818","Astronesthes_splendidus",39.2447562999849,30.9227403048136,38.6487098234495,53.6366379960767
"819","Astronesthes_tchuvasovi",30.0087379852703,31.9186119086256,31.0572962177007,34.1780052427912
"820","Astronesthes_trifibulatus",43.8735043893841,30.5121513066468,42.8397112158086,56.6247500254211
"821","Astropecten_monacanthus",72.202166064982,38.0264741275572,52.5872442839952,61.0108303249097
"822","Astropecten_polyacanthus",73.5374149659864,43.6734693877551,60,69.3877551020408
"823","Astropecten_vappa",70.2597402597403,37.1428571428571,51.9480519480519,59.7402597402597
"824","Astropyga_radiata",67.3252279635258,37.5379939209726,50.9118541033435,55.6231003039514
"825","Astrosclera_willeyana",73.3212341197822,50.9074410163339,60.9800362976407,72.6860254083485
"826","Astrothorax_waitei",65.0816181689141,42.5124201561391,52.1646557842441,62.1007806955287
"827","Asymmetron_lucayanum",70.3052728954672,44.218316373728,54.7641073080481,66.049953746531
"828","Atactodea_striata",74.5147679324895,44.4725738396625,58.2278481012658,68.7763713080169
"829","Ateleopus_japonicus",66.8849391955098,40.3180542563143,52.8531337698784,59.5884003741815
"830","Atelomycterus_marmoratus",69.7674418604651,36.046511627907,48.546511627907,57.8488372093023
"831","Atergatis_floridus",73.8135593220339,45.593220338983,59.2372881355932,69.9152542372881
"832","Atergatis_integerrimus",74.4755244755245,44.7552447552448,58.1293706293706,68.3566433566434
"833","Atergatopsis_lucasii",76.027397260274,49.5107632093933,62.9158512720157,72.9941291585127
"834","Atergatopsis_signata",75.0966744006187,44.9342614075793,60.1701469450889,70.1469450889405
"835","Athanas_areteformis",73.6614853195164,45.4231433506045,59.3264248704663,70.0345423143351
"836","Athanas_dimorphus",70.8058124174373,35.2708058124174,50.9907529722589,58.6525759577279
"837","Athanas_djiboutensis",74.6084089035449,45.7543281121187,60.593569661995,70.6512778235779
"838","Athanas_indicus",75.4424778761062,45.1327433628319,60.9144542772861,70.6489675516224
"839","Athanas_marshallensis",60.752688172043,52.6881720430108,32.7956989247312,57.5268817204301
"840","Athanas_parvus",74.6877601998335,44.4629475437136,58.6178184845962,68.1931723563697
"841","Athanas_rhothionastes",76.9851951547779,56.2584118438762,61.7765814266487,77.2543741588156
"842","Atherinomorus_duodecimalis",69.8650674662669,40.9295352323838,49.1754122938531,60.5697151424288
"843","Atherinomorus_endrachtensis",71.6814159292035,39.1908975979772,51.2010113780025,61.441213653603
"844","Atherinomorus_lacunosus",71.1849192100539,43.6265709156194,54.4883303411131,66.5170556552962
"845","Atherinomorus_lineatus",61.1111111111111,48.8888888888889,36.1111111111111,58.3333333333333
"846","Atherion_elymus",72.3577235772358,44.579945799458,53.2520325203252,64.0921409214092
"847","Atlanta_inclinata",68.9809630459127,40.3135498320269,54.535274356103,63.0459126539754
"848","Atlanta_lesueurii",67.7536231884058,47.1920289855072,54.7101449275362,68.6594202898551
"849","Atlanta_peronii",50.4420371062134,36.5707881957415,50.4420371062134,69.3188893039472
"850","Atolla_vanhoeffeni",95.0354609929078,59.5744680851064,94.3262411347518,90.4255319148936
"851","Atolla_wyvillei",55.2301255230126,37.2384937238494,55.6485355648536,59.8326359832636
"852","Atrina_pectinata",74.3119266055046,43.9056356487549,60.9436435124508,70.0524246395806
"853","Atrina_vexillum",74.7126436781609,44.5210727969349,59.3869731800766,69.808429118774
"854","Atriolum_robustum",68.6582809224319,46.4360587002096,53.3542976939203,66.0377358490566
"855","Atrobucca_brevis",67.9886685552408,39.943342776204,52.2662889518414,58.7818696883853
"856","Atrobucca_nibe",69.8067632850241,38.2850241545894,53.5024154589372,59.9033816425121
"857","Atrosalarias_holomelas",67.6300578034682,50.4335260115607,50.8670520231214,65.0289017341041
"858","Attiliosa_nodulifera",70.3092783505155,44.020618556701,53.1958762886598,64.9484536082474
"859","Atule_mate",74.8216106014271,41.7940876656473,57.6962283384302,65.8511722731906
"860","Atypopenaeus_stenodactylus",67.9738562091503,35.4575163398693,50.1633986928105,56.3725490196078
"861","Atys_cylindricus",69.6344892221181,44.2361761949391,53.8894095595127,66.1668228678538
"862","Atys_naucum",70.8029197080292,43.274244004171,52.2419186652763,64.0250260688217
"863","Augaptilus_megalurus",76.5578635014837,54.5994065281899,55.1928783382789,62.0178041543027
"864","Aulacocephalus_temminckii",71.7932752179327,45.9526774595268,60.8966376089664,70.5479452054795
"865","Aulacolambrus_hoplonotus",73.3742331288343,40.7361963190184,56.6871165644172,63.3128834355828
"866","Aulostomus_chinensis",75.0173010380623,45.121107266436,61.5916955017301,70.5190311418685
"867","Aulotrachichthys_latus",34.6365914786967,37.3684210526316,30.7769423558897,38.0952380952381
"868","Aulotrachichthys_prosthemius",33.375314861461,34.1309823677582,44.3324937027708,50.1259445843829
"869","Aurelia_aurita",54.5647558386412,36.0934182590234,44.1613588110403,67.9405520169851
"870","Auriculastra_subula",71.156462585034,38.2312925170068,50.0680272108844,59.4557823129252
"871","Aurigequula_fasciata",71.3815789473684,41.6666666666667,52.8508771929825,62.609649122807
"872","Austrognatharia_pecten",98.8095238095238,68.4523809523809,90.4761904761905,94.0476190476191
"873","Austrognathia_nannulifera",98.7878787878788,67.8787878787879,90.3030303030303,93.9393939393939
"874","Austrolepidopa_caledonia",69.4656488549618,51.1450381679389,55.470737913486,80.9160305343512
"875","Austrolethops_wardi",68.9450222882615,37.147102526003,49.3313521545319,57.6523031203566
"876","Automate_dolichognatha",75.1778093883357,45.3769559032717,61.5220483641536,70.8392603129445
"877","Auxis_rochei",75.5342667649226,44.8047162859248,60.6484893146647,70.5969049373618
"878","Auxis_thazard",70.8311275807306,42.9857067231339,59.0259396506088,67.1784012705135
"879","Avocettina_bowersii",51.6805823164205,32.7124812673946,48.747591522158,53.8000428173839
"880","Avrainvillea_erecta",74.1780272654371,45.0681635926223,59.5028067361668,69.5268644747394
"881","Avrainvillea_hollenbergii",72.5085910652921,55.1546391752577,52.7491408934708,75.085910652921
"882","Avrainvillea_lacerata",72.16,44.8,57.68,68.72
"883","Avrainvillea_nigricans",68.3422459893048,47.0588235294118,52.620320855615,66.6310160427807
"884","Awaous_guamensis",67.2962226640159,48.1113320079523,55.765407554672,78.1312127236581
"885","Awaous_melanocephalus",72.8059332509271,45.3646477132262,55.5006180469716,66.2546353522868
"886","Awaous_ocellaris",75.609756097561,44.9252557041699,61.1329661683714,71.1250983477577
"887","Axianassa_heardi",89.5287958115183,52.3560209424084,74.869109947644,80.6282722513089
"888","Axinella_donnani",70.04662004662,40.0932400932401,54.1958041958042,60.9557109557109
"889","Axinella_lifouensis",44.1441441441441,36.036036036036,36.9369369369369,66.2162162162162
"890","Axinella_plumosa",39.7260273972603,31.5068493150685,37.6712328767123,55.4794520547945
"891","Axinyssa_aculeata",65.2252252252252,44.8648648648649,50.2702702702703,64.1441441441441
"892","Axinyssa_aplysinoides",69.0647482014388,51.2230215827338,51.3669064748201,67.3381294964029
"893","Axiopsis_pica",73.5602094240838,49.0401396160558,61.8673647469459,72.6876090750436
"894","Axiopsis_serratifrons",75.2851711026616,45.3231939163498,60.6083650190114,70.2661596958175
"895","Azorinus_coarctatus",70.4827586206897,35.0344827586207,49.9310344827586,58.0689655172414
"896","Babelomurex_diadema",67.5838349097163,43.9380911435942,53.9982803095443,65.262252794497
"897","Babelomurex_lischkeanus",60.958904109589,45.2054794520548,51.027397260274,75
"898","Bajacalifornia_megalops",72.1521062120964,31.4046877561056,67.3742009506638,70.709719718079
"899","Balaenoptera_acutorostrata",53.1762837480148,41.3710958178931,53.5203811540498,67.8665960825834
"900","Balaenoptera_borealis",45.8312091578996,31.4362515641655,41.9752514251286,54.8408027065857
"901","Balaenoptera_brydei",33.1501831501831,31.5934065934066,36.5384615384615,43.6813186813187
"902","Balaenoptera_edeni",45.2366102752008,30.8996647696266,41.8375302097139,56.498012005925
"903","Balaenoptera_musculus",45.8174032726717,31.6205332109905,41.5150124891676,53.2497323749809
"904","Balaenoptera_physalus",31.9832402234637,31.4245810055866,38.9664804469274,49.8603351955307
"905","Balanophyllia_crassitheca",63.2558139534884,46.7441860465116,53.2558139534884,78.1395348837209
"906","Balanus_improvisus",46.7532467532467,36.3636363636364,41.5584415584416,46.7532467532467
"907","Balanus_trigonus",70.9706144256456,42.653606411398,53.7845057880677,65.8058771148709
"908","Balistapus_undulatus",75.0570342205323,45.3231939163498,61.2927756653992,70.5703422053232
"909","Balistoides_conspicillum",72.6315789473684,44.2914979757085,58.0566801619433,68.4210526315789
"910","Balistoides_viridescens",75.2631578947368,45.5639097744361,61.2781954887218,70.7518796992481
"911","Bamarooka_anomala",65.4708520179372,50.6726457399103,46.1883408071749,69.9551569506726
"912","Banareia_armata",67.5115207373272,50.1152073732719,53.110599078341,69.2396313364055
"913","Banjos_aculeatus",50,35.7142857142857,57.1428571428571,57.1428571428571
"914","Banjos_banjos",68.2489451476793,39.7679324894515,53.0590717299578,60.337552742616
"915","Bankia_carinata",71.3924050632911,42.9535864978903,54.5147679324894,66.9198312236287
"916","Barbantus_curvifrons",45.4317567121842,30.8760472326671,44.2344481825978,57.3883501550234
"917","Barbatia_cometa",70.8618331053352,39.124487004104,50.6155950752394,59.9179206566347
"918","Barbatia_foliata",71.3740458015267,43.1297709923664,52.9580152671756,65.5534351145038
"919","Barbatia_fusca",70.2334630350195,43.4824902723735,53.1128404669261,65.272373540856
"920","Barbourisia_rufa",63.629180932315,39.9789307347906,55.3331577561232,70.5030287068738
"921","Barbuligobius_boehlkei",70.6145251396648,43.6871508379888,52.8491620111732,63.1284916201117
"922","Barnea_dilatata",69.7101449275362,36.231884057971,48.8405797101449,58.2608695652174
"923","Barnea_manilensis",70.635838150289,41.6184971098266,51.2138728323699,61.6184971098266
"924","Baseodiscus_hemprichii",74.3221690590112,46.88995215311,62.5199362041467,70.3349282296651
"925","Bassia_bassensis",74.6523388116308,44.4374209860935,62.8318584070796,70.417193426043
"926","Bassozetus_zenkevitchi",34.6153846153846,30.7692307692308,61.5384615384615,30.7692307692308
"927","Bathochordaeus_charon",42.3076923076923,100,46.1538461538462,73.0769230769231
"928","Bathophilus_abarbatus",38.5270243516135,30.0138586418531,38.2300534547614,57.4143733914077
"929","Bathophilus_brevis",49.2536872284456,30.5796116217894,46.2477462832146,59.7138888067863
"930","Bathophilus_digitatus",42.0833188561898,30.0093811889788,39.6442097216914,55.7798547652966
"931","Bathophilus_kingi",45.5558047394782,30.0029902070718,42.6328773267549,58.3800553188308
"932","Bathophilus_longipinnis",51.3785844922185,30.15977086856,47.9899237378792,60.1918630732599
"933","Bathophilus_pawneei",42.0701400715999,30.0232873379445,39.5989016718223,55.7992422925863
"934","Bathophilus_schizochirus",38.4786399302528,30,36.9354838709677,51.4036617262424
"935","Bathophilus_vaillanti",35.8757062146893,30.0242130750605,33.7368845843422,64.2857142857143
"936","Bathothauma_lyromma",65.4049295774648,41.3072183098592,60.4093309859155,72.6892605633803
"937","Bathyarctus_rubens",65.2088772845953,45.4960835509138,53.5900783289817,67.1018276762402
"938","Bathycongrus_odontostomus",64.166108506363,47.3543201607502,53.3154722036169,69.3235097119893
"939","Bathycongrus_retrotinctus",67.1746776084408,40.21101992966,51.4654161781946,59.6717467760844
"940","Bathycongrus_trilineatus",36.2204724409449,33.0708661417323,34.6456692913386,52.755905511811
"941","Bathycongrus_varidens",93.4707903780069,58.7628865979381,93.127147766323,88.659793814433
"942","Bathygobius_coalitus",70.1581027667984,45.7509881422925,55.1383399209486,67.094861660079
"943","Bathygobius_cocosensis",75.0595710881652,44.7974583002383,59.8888006354249,70.1350277998411
"944","Bathygobius_cotticeps",73.327615780446,47.3413379073756,60.2915951972556,69.9828473413379
"945","Bathygobius_cyclopterus",74.3814844373504,44.7725458898643,59.0582601755786,69.51316839585
"946","Bathygobius_fuscus",73.8793103448276,44.6551724137931,58.5344827586207,69.6551724137931
"947","Bathygobius_laddi",69.7101449275362,40.4347826086956,56.5217391304348,59.7101449275362
"948","Bathylagichthys_greyae",44.9438202247191,95.5056179775281,55.0561797752809,66.2921348314607
"949","Bathylagoides_argyrogaster",35.5942897704866,31.2011988327155,30.7674106790756,44.3489234166732
"950","Bathylagoides_nigrigenys",49.025069637883,31.7084493964717,45.1717734447539,50.1160631383473
"951","Bathymunida_polae",67.9558011049724,44.1199684293607,55.0118389897395,66.5351223362273
"952","Bathymunida_rudis",61.1764705882353,52.156862745098,53.7254901960784,76.078431372549
"953","Bathymunida_sibogae",67.2727272727273,43.7944664031621,53.9130434782609,65.8498023715415
"954","Bathynomus_affinis",74.2647058823529,51.4705882352941,39.7058823529412,64.7058823529412
"955","Bathynomus_doederleini",63.5437881873727,39.3075356415479,57.0264765784114,61.9144602851324
"956","Bathynomus_immanis",64.1774891774892,41.991341991342,50.7575757575758,57.9004329004329
"957","Bathynomus_kapala",54.8672566371681,30.0884955752212,63.716814159292,52.212389380531
"958","Bathypathes_patula",50.5370929842229,33.5123643280743,50.145462683227,65.200850397225
"959","Bathyplotes_natans",51.304347826087,61.7391304347826,72.1739130434783,86.9565217391304
"960","Bathyprion_danae",30.4469273743017,30.1675977653631,30.7262569832402,44.1340782122905
"961","Bathysauropsis_malayanus",65.1919866444073,49.0818030050083,52.8380634390651,67.195325542571
"962","Bathysphyraenops_simplex",72.2343921139102,45.7831325301205,62.5958378970427,71.3581599123768
"963","Bathysquilla_crassispinosa",66.4735698769008,43.519188993483,52.4257784214337,66.545981173063
"964","Bathytoshia_brevicaudata",73.1914893617021,48.2978723404255,66.3829787234042,64.2553191489362
"965","Bathyuroconger_parvibranchialis",53.2828282828283,49.2424242424242,51.5151515151515,53.2828282828283
"966","Bathyuroconger_vicinus",63.3756657107743,41.7042195821385,52.7242933224088,67.4313805817288
"967","Batissa_violacea",73.3788395904437,42.8896473265074,53.1285551763367,64.6188850967008
"968","Beania_magellanica",67.5555555555556,46.2222222222222,52.4444444444444,74.2222222222222
"969","Beguina_semiorbiculata",70.997375328084,39.8950131233596,50.5249343832021,61.2860892388451
"970","Belonoperca_chabanaudi",71.74688057041,45.4545454545455,57.6648841354724,67.9144385026738
"971","Bembradium_roseum",70.4523107177974,45.3785644051131,60.2261553588987,70.1081612586037
"972","Bembras_japonica",70.6070287539936,58.7859424920128,73.482428115016,69.9680511182109
"973","Bembras_longipinnis",65.6140350877193,54.0350877192982,47.0175438596491,70.1754385964912
"974","Bembras_macrolepis",63.8248847926267,49.7695852534562,55.5299539170507,75.1152073732719
"975","Bembrops_caudimacula",67.6130389064143,40.9043112513144,51.6298633017876,60.3575184016824
"976","Bembrops_curvatura",68.1967213114754,43.7704918032787,54.0163934426229,65.7377049180328
"977","Bembrops_platyrhynchus",66.1957618567104,41.7759838546922,52.6740665993945,59.6367305751766
"978","Benthalbella_infans",49.3898773743688,30.9088723250781,46.3482808367396,60.34503486415
"979","Bentheogennema_stephenseni",89.97668997669,55.011655011655,89.5104895104895,86.2470862470862
"980","Benthesicymus_investigatoris",45.1477212506624,30.7200582935877,44.1209591944886,57.2337042925278
"981","Benthodesmus_elongatus",63.7362637362637,44.3223443223443,58.974358974359,68.4981684981685
"982","Benthodesmus_vityazi",68.5868586858686,43.024302430243,56.3456345634564,60.3060306030603
"983","Benthosema_fibulatum",43.2931783657752,30.7238492245734,41.6469424523969,55.7989189953015
"984","Benthosema_suborbitale",49.1765539224367,30.5560474588277,46.2133286110619,59.7514904669146
"985","Berardius_arnuxii",69.4214876033058,30.5785123966942,80.9917355371901,52.0661157024793
"986","Beroe_forskalii",95.7627118644068,58.0508474576271,94.9152542372881,90.6779661016949
"987","Beroe_ovata",61.1111111111111,44.4444444444444,88.8888888888889,94.4444444444444
"988","Berthella_stellata",74.3631881676253,45.3574363188168,60.3122432210353,70.3368940016434
"989","Berthellina_citrina",74.2413027387121,44.6336047372317,60.3256846780163,69.80014803849
"990","Beryx_decadactylus",69.9421965317919,48.2658959537572,60.635838150289,73.3526011560694
"991","Beryx_mollis",67.4134419551935,43.5845213849287,54.6503733876443,66.8024439918534
"992","Beryx_splendens",68.8401924104757,47.0336718332443,58.4714056654196,70.9246392303581
"993","Betaphycus_gelatinum",67.911714770798,34.46519524618,50.4244482173175,56.8760611205433
"994","Bhanotia_fasciolata",71.0130391173521,43.3299899699097,53.4603811434303,65.4964894684052
"995","Bhawania_cryptocephala",71.2550607287449,43.421052631579,53.4412955465587,64.17004048583
"996","Bhawania_goodei",75.361216730038,44.9429657794677,60.4562737642585,70.1901140684411
"997","Biemna_fistulosa",94.3231441048035,44.5414847161572,66.3755458515284,75.5458515283843
"998","Biemna_fortis",67.4176776429809,36.3951473136915,53.7261698440208,60.6585788561525
"999","Biemna_tubulata",70.3360370799537,41.5990730011588,54.9246813441483,61.5295480880649
"1000","Bimeria_vestita",96.6981132075472,55.188679245283,95.2830188679245,90.0943396226415
"1001","Birgus_latro",74.0740740740741,50.0974658869396,60.8187134502924,73.2943469785575
"1002","Bispira_melanostigma",74.9458483754513,45.4873646209386,62.0938628158845,71.0469314079422
"1003","Bistolida_kieneri",69.8852772466539,44.4550669216061,54.3977055449331,65.678776290631
"1004","Bistolida_stolida",70.1461377870564,44.5720250521921,53.8622129436326,64.4050104384134
"1005","Bistolida_ursellus",69.4214876033058,42.0736288504884,54.5454545454545,66.9421487603306
"1006","Bittium_glareosum",74.2249778565102,45.1727192205492,57.3073516386182,67.7590788308237
"1007","Bittium_impendens",69.3625118934348,44.7193149381541,54.4243577545195,66.127497621313
"1008","Blastomussa_wellsi",70.5175600739372,43.8077634011091,54.6210720887246,66.2661737523105
"1009","Blenniella_caudolineata",70.1970443349754,48.1527093596059,56.0344827586207,66.871921182266
"1010","Blenniella_chrysospilos",71.8693284936479,44.8275862068966,56.1705989110708,68.5117967332123
"1011","Blenniella_gibbifrons",73.6185383244207,47.3262032085562,59.8039215686275,69.5187165775401
"1012","Blenniella_interrupta",70.9627329192547,46.7391304347826,54.9689440993789,65.6832298136646
"1013","Blenniella_paula",74.9757516973812,46.9447138700291,62.3666343355965,69.447138700291
"1014","Blenniella_periophthalmus",75.2169720347155,45.9980713596914,60.5593056894889,69.5274831243973
"1015","Bodianus_anthioides",74.0573152337858,46.2292609351433,61.9155354449472,70.211161387632
"1016","Bodianus_axillaris",75.3375977256574,45.2025586353945,61.1229566453447,70.8599857853589
"1017","Bodianus_bennetti",89.4736842105263,57.4561403508772,77.6315789473684,83.3333333333333
"1018","Bodianus_bilunulatus",72.9537366548043,44.0569395017794,58.932384341637,69.0391459074733
"1019","Bodianus_dictynna",71.8627450980392,43.6274509803922,55.8823529411765,65.2941176470588
"1020","Bodianus_flavifrons",47.8070175438597,39.4736842105263,40.3508771929825,67.1052631578947
"1021","Bodianus_flavipinnis",63.6363636363636,36.3636363636364,81.8181818181818,36.3636363636364
"1022","Bodianus_izuensis",70.6666666666667,41.8888888888889,53.2222222222222,63.1111111111111
"1023","Bodianus_leucosticticus",69.1134413727359,45.6625357483317,54.3374642516683,68.5414680648236
"1024","Bodianus_loxozonus",71.7073170731707,45.1219512195122,57.7235772357724,68.4552845528455
"1025","Bodianus_macrourus",69.208211143695,44.574780058651,54.2521994134897,65.5913978494624
"1026","Bodianus_masudai",61.9047619047619,42.0289855072464,54.0372670807453,62.5258799171843
"1027","Bodianus_mesothorax",72.2345132743363,42.4778761061947,52.4336283185841,63.716814159292
"1028","Bodianus_paraleucosticticus",69.0702087286527,49.2409867172676,56.3567362428843,69.5445920303605
"1029","Bodianus_perditio",68.4102564102564,49.1282051282051,58.0512820512821,70.8717948717949
"1030","Bodianus_unimaculatus",62.1621621621622,48.6486486486487,62.1621621621622,56.7567567567568
"1031","Boehlkenchelys_longidentata",69.1056910569106,55.0135501355014,48.5094850948509,69.3766937669377
"1032","Bohadschia_argus",74.84375,45.46875,59.53125,70.078125
"1033","Bohadschia_marmorata",73.937908496732,45.1797385620915,59.0686274509804,69.4444444444444
"1034","Bohadschia_similis",70.9497206703911,43.6685288640596,54.0037243947858,66.6666666666667
"1035","Bohadschia_tenuissima",70.4712041884817,43.8743455497382,53.0890052356021,63.8743455497382
"1036","Bohadschia_vitiensis",72.3270440251572,44.8637316561845,60.2375960866527,69.5317959468903
"1037","Bolbometopon_muricatum",72.5957446808511,45.6170212765957,58.8936170212766,68.5957446808511
"1038","Bolinichthys_distofax",47.1377260735514,30.9271796827819,45.8504179778138,58.4533231620101
"1039","Bolinichthys_indicus",41.421143847487,33.0252262661275,41.4596572308877,64.7602541883304
"1040","Bolinichthys_longipes",45.2731659884035,30.3129614290345,43.897432203695,56.3078474448086
"1041","Bolinichthys_nikolayi",45.8085203847916,37.8378378378378,43.289051763628,68.3005038937242
"1042","Bolinichthys_photothorax",49.152591645106,30.2566935085322,46.3676269659002,59.3999825576325
"1043","Bolinichthys_pyrsobolus",35.9601522637078,31.0844739612861,31.1168704948571,43.192678383413
"1044","Bolitaena_pygmaea",68.3540273798153,42.6297357529449,61.3817255651066,72.0152817574021
"1045","Bolivina_spathulata",54.3636363636364,42.1818181818182,48.1818181818182,67.0909090909091
"1046","Bolma_girgylla",68.9210950080515,43.0756843800322,55.2334943639291,66.1835748792271
"1047","Bolma_guttata",69.5813953488372,43.8139534883721,53.7674418604651,63.7209302325581
"1048","Boloceroides_mcmurrichi",73.5514655760055,43.7627811860941,60.1226993865031,69.3933197000682
"1049","Boodlea_composita",71.3065755764304,43.3817250213493,54.7395388556789,67.1221178479932
"1050","Bornetella_oligospora",70.0389105058366,45.3955901426719,51.621271076524,63.0350194552529
"1051","Bornetella_sphaerica",75.2199413489736,45.0146627565982,60.7771260997067,70.6011730205279
"1052","Bostrychia_tenella",70.4609595484478,44.0263405456256,54.1862652869238,66.2276575729069
"1053","Bostrychus_sinensis",74.954128440367,44.6788990825688,58.1651376146789,67.1559633027523
"1054","Bothus_mancus",74.7149564050973,45.0033534540577,61.4352783366868,70.690811535882
"1055","Bothus_ocellatus",70.4819277108434,44.3201376936317,55.7659208261618,66.8674698795181
"1056","Bothus_pantherinus",74.6955345060893,44.7902571041949,61.2313937753721,70.6359945872801
"1057","Botrylloides_violaceus",100,66.6666666666667,100,66.6666666666667
"1058","Botryllus_firmus",65.3916211293261,40.6193078324226,47.3588342440801,56.8306010928962
"1059","Botryllus_niger",67.238912732475,49.3562231759657,52.2174535050071,64.8068669527897
"1060","Botryllus_perspicuum",74.8216106014271,40.1630988786952,59.2252803261978,64.322120285423
"1061","Botula_cinnamomea",73.7723214285714,42.6339285714286,57.4776785714286,64.84375
"1062","Botula_fusca",96.8468468468468,55.4054054054054,95.4954954954955,90.0900900900901
"1063","Bougainvillia_platygaster",68.6655405405405,45.1858108108108,54.7297297297297,67.8209459459459
"1064","Bouvieraxius_rudis",66.1052631578947,48.6315789473684,55.3684210526316,75.3684210526316
"1065","Brachaluteres_jacksonianus",85.7142857142857,61.9047619047619,80.9523809523809,76.1904761904762
"1066","Brachaluteres_taylori",66.8789808917197,41.0828025477707,50.7961783439491,58.9171974522293
"1067","Brachidontes_mutabilis",69.8340874811463,35.7466063348416,48.5671191553544,58.3710407239819
"1068","Brachidontes_striatulus",71.1286089238845,39.3700787401575,50.3937007874016,61.1548556430446
"1069","Brachidontes_variabilis",70.0709219858156,36.3120567375887,48.3687943262411,58.1560283687943
"1070","Brachioteuthis_riisei",40.8921933085502,53.0359355638166,30.1115241635688,40.8921933085502
"1071","Brachirus_annularis",69.4174757281553,49.0291262135922,61.9741100323625,66.504854368932
"1072","Brachirus_pan",70.561797752809,37.1910112359551,52.3595505617978,60.8988764044944
"1073","Brachycarpus_biunguiculatus",75.2293577981651,45.4481298517996,61.9618913196895,70.7833450952717
"1074","Brachypleura_novaezeelandiae",71.5197956577267,37.5478927203065,51.5964240102171,60.9195402298851
"1075","Brachyscelus_crusculum",67.0924117205109,45.0037565740045,54.9211119459053,68.2945154019534
"1076","Brachyscelus_globiceps",67.8637200736648,50.3683241252302,56.6298342541437,72.8360957642726
"1077","Brachysomophis_crocodilinus",74.8447204968944,45.7298136645963,59.6273291925466,69.7204968944099
"1078","Brachysomophis_henshawi",74.765625,45,59.6875,69.84375
"1079","Brachytrichia_quoyi",70.4031465093412,43.952802359882,53.2940019665683,66.8633235004916
"1080","Bractechlamys_aurantiaca",83.3333333333333,100,35.1851851851852,61.1111111111111
"1081","Bractechlamys_elegans",86.6071428571429,100,30.3571428571429,61.6071428571429
"1082","Bractechlamys_nodulifera",42.3561859732072,30.0236406619385,42.2773837667455,40.5437352245863
"1083","Bractechlamys_oweni",69.1197691197691,36.2193362193362,51.3708513708514,57.2871572871573
"1084","Bractechlamys_vexillum",70.6422018348624,43.4862385321101,53.9449541284404,66.0550458715596
"1085","Brama_brama",30.7692307692308,100,59.6153846153846,48.0769230769231
"1086","Brama_dussumieri",75.6756756756757,43.9864864864865,61.6891891891892,71.1486486486486
"1087","Brama_myersi",41.2095175148711,30.5647352573988,39.171623705662,54.6228978482779
"1088","Brama_orcini",67.624750499002,42.2754491017964,58.6427145708583,68.9820359281437
"1089","Brama_pauciradiata",35.6582585632865,31.2792731787145,32.7464590034422,54.8276056655945
"1090","Branchiomma_cingulata",71.055381400209,42.4242424242424,51.41065830721,63.5318704284222
"1091","Branchiomma_nigromaculata",68.6422413793103,44.073275862069,52.2629310344828,64.0086206896552
"1092","Branchiostegus_argentatus",67.5862068965517,47.3563218390805,60.6896551724138,67.3563218390805
"1093","Branchiostegus_ilocanus",72.463768115942,42.0289855072464,34.7826086956522,47.8260869565217
