"","feature","EM-Percentile-tos-585","EM-Percentile-tos-245","EM-Percentile-tos-126"
"4973","Metapenaeopsis_barbata",64.957264957265,60.042735042735,77.5641025641026
"4974","Metapenaeopsis_borradailei",57.8352180936995,52.9886914378029,63.3279483037157
"4975","Metapenaeopsis_ceylonica",64.5852749301025,59.4594594594595,68.3131407269338
"4976","Metapenaeopsis_commensalis",68.7451886066205,63.4334103156274,70.6697459584296
"4977","Metapenaeopsis_difficilis",70.5882352941177,65.0853889943074,72.865275142315
"4978","Metapenaeopsis_distincta",68.9032258064516,64.6451612903226,71.741935483871
"4979","Metapenaeopsis_evermanni",75.0663129973475,71.8832891246684,77.3209549071618
"4980","Metapenaeopsis_fusca",59.4066570188133,49.9276410998553,62.0839363241679
"4981","Metapenaeopsis_gaillardi",66.8947818648417,62.1043627031651,70.6586826347305
"4982","Metapenaeopsis_gallensis",64.2718446601942,58.5436893203883,68.7378640776699
"4983","Metapenaeopsis_hilarula",68.2249817384952,62.45434623813,70.3433162892622
"4984","Metapenaeopsis_kishinouyei",82.9059829059829,86.3247863247863,83.7606837606838
"4985","Metapenaeopsis_lamellata",59.3103448275862,53.6781609195402,64.8275862068965
"4986","Metapenaeopsis_mannarensis",66.0124888492417,59.678858162355,68.5102586975914
"4987","Metapenaeopsis_mogiensis",59.5663265306122,54.8469387755102,64.5408163265306
"4988","Metapenaeopsis_philippii",63.8649900727995,54.3348775645268,66.7769688947717
"4989","Metapenaeopsis_provocatoria",65.5100624566273,58.292852185982,67.3837612768911
"4990","Metapenaeopsis_quinquedentata",65.0650650650651,58.6586586586587,69.1691691691692
"4991","Metapenaeopsis_richeri",68.8311688311688,63.5064935064935,71.6883116883117
"4992","Metapenaeopsis_sibogae",67.603160667252,59.4381035996488,73.0465320456541
"4993","Metapenaeopsis_sinica",64.7642679900744,58.0645161290323,67.4937965260546
"4994","Metapenaeopsis_stridulans",64.2925890279114,58.9990375360924,68.5274302213667
"4995","Metapenaeopsis_tarawensis",74.5652173913043,72.8260869565217,76.195652173913
"4996","Metapenaeopsis_toloensis",64.1975308641975,57.5617283950617,68.1327160493827
"4997","Metapenaeopsis_velutina",69.3430656934307,64.6715328467153,72.1167883211679
"4998","Metapenaeus_affinis",57.5838926174497,52.0805369127517,64.0268456375839
"4999","Metapenaeus_anchistus",64.5070422535211,59.3427230046948,67.7934272300469
"5000","Metapenaeus_demani",60.8193277310924,54.0966386554622,64.2857142857143
"5001","Metapenaeus_eboracensis",53.0451866404715,42.0432220039293,59.7249508840864
"5002","Metapenaeus_elegans",60.0997506234414,55.2369077306733,65.0872817955112
"5003","Metapenaeus_ensis",60.948905109489,55.8394160583942,65.8150851581509
"5004","Metapenaeus_intermedius",59.2442645074224,54.7908232118758,64.3724696356275
"5005","Metapenaeus_papuensis",52.7503526093089,46.262341325811,59.802538787024
"5006","Metaproto_novaehollandiae",62.5994694960212,55.9681697612732,68.236074270557
"5007","Metavelifer_multiradiatus",69.5729537366548,65.3024911032028,81.8505338078292
"5008","Metaverruca_sculpta",66.4721141374838,60.0518806744488,68.2879377431907
"5009","Metopograpsus_thukuhar",69.0611664295875,64.3669985775249,70.8392603129445
"5010","Metrodira_subulata",58.6160108548168,54.6811397557666,64.0434192672999
"5011","Mexichromis_mariei",63.2367632367632,58.6413586413586,67.4325674325674
"5012","Micippa_philyra",58.6510263929619,53.6656891495601,66.1290322580645
"5013","Micippa_platipes",67.6973148901546,62.4084621643613,70.4637917005696
"5014","Microbrotula_greenfieldi",94.4444444444444,96.2962962962963,79.6296296296296
"5015","Microcanthus_strigatus",80.7407407407407,77.7777777777778,82.962962962963
"5016","Microcosmus_curvus",69.008875739645,63.5355029585799,70.8579881656805
"5017","Microcosmus_exasperatus",68.2242990654206,63.7071651090343,70.1713395638629
"5018","Microcosmus_helleri",63.627254509018,58.1162324649299,67.2344689378757
"5019","Microcystis_sanguinea",65.2733118971061,66.5594855305466,73.3118971061093
"5020","Microdaphne_morrisoni",68.363351605325,63.8214565387627,70.3210649960846
"5021","Microeuraphia_withersi",59.6638655462185,55.4621848739496,64.1056422569028
"5022","Microfragum_festivum",65.1972157772622,57.9273008507347,67.1307037896365
"5023","Microfragum_subfestivum",68.0769230769231,62.9487179487179,71.025641025641
"5024","Microgastra_granosa",63.0042918454936,57.3390557939914,67.5536480686695
"5025","Microgaza_fulgens",53.8243626062323,45.3257790368272,58.7818696883853
"5026","Micrognathus_andersonii",65.3079710144928,60.1449275362319,67.3007246376812
"5027","Micrognathus_natans",62.2030237580993,57.451403887689,67.0626349892009
"5028","Micrognathus_pygmaeus",63.872255489022,58.8822355289421,67.6646706586826
"5029","Microliotia_koizumii",62.8169014084507,56.7605633802817,72.5352112676056
"5030","Microliotia_ohashii",62.8531073446328,56.7796610169492,72.4576271186441
"5031","Micromelo_undatus",68.1012658227848,63.5443037974684,71.0548523206751
"5032","Micronephthys_sphaerocirrata",59.1397849462366,50.347881087919,61.9860847564832
"5033","Micropagurus_polynesiensis",68.2362330407023,63.1284916201117,70.391061452514
"5034","Microphis_argulus",72.568093385214,63.8132295719844,82.295719844358
"5035","Microphis_brachyurus",68.5529506871463,64.591754244139,70.9781729991916
"5036","Microphotolepis_multipunctata",57.860824742268,52.319587628866,64.0463917525773
"5037","Microprosthema_validum",58.2043343653251,54.6439628482972,63.1578947368421
"5038","Micropyga_tuberculata",65.7952069716776,57.9520697167756,77.3420479302832
"5039","Microscleroderma_herdmani",74.8114630467572,71.6440422322775,78.2805429864253
"5040","Microsetella_rosea",61.3540197461213,56.2059238363893,66.9957686882934
"5041","Microstoma_microstoma",66.5357323872276,72.4024328433857,61.8981246832235
"5042","Microtis_tuberculata",62.2174381054898,57.6964477933262,67.5995694294941
"5043","Microvoluta_joloensis",69.8212407991588,62.4956186470382,69.4707325622152
"5044","Miersiella_haswelli",65.3420195439739,58.3061889250814,67.3615635179153
"5045","Millepora_exaesa",64.4153225806452,58.6693548387097,66.8346774193548
"5046","Millepora_intricata",70.0201207243461,69.6177062374245,75.8551307847083
"5047","Millepora_platyphylla",68.2266009852217,63.8752052545156,70.6896551724138
"5048","Millepora_tenera",59.6899224806201,56.5891472868217,70.7364341085271
"5049","Mimachlamys_albolineata",53.2193900103138,45.7197583615736,50.9208781494033
"5050","Mimachlamys_cloacata",58.2655826558266,52.8455284552846,63.4146341463415
"5051","Mimachlamys_gloriosa",48.2192995418945,41.6063248115856,47.3104773163884
"5052","Mimachlamys_lentiginosa",59.8951507208388,53.735255570118,65.6618610747051
"5053","Mimachlamys_sanguinea",59.6279069767442,53.0232558139535,64.1860465116279
"5054","Minnivola_pyxidata",57.967032967033,52.3351648351648,64.4230769230769
"5055","Minous_coccineus",61.0478359908884,55.6947608200456,65.2619589977221
"5056","Minous_monodactylus",58.3444592790387,54.2056074766355,64.7530040053405
"5057","Minous_pusillus",61.2476370510397,53.4971644612476,72.5897920604915
"5058","Minous_trachycephalus",56.3829787234042,51.6717325227964,64.5896656534954
"5059","Minutella_minuta",74.8166259168704,71.8826405867971,76.5281173594132
"5060","Minyichthys_brachyrhinus",66.75,59.1666666666667,67.6666666666667
"5061","Minyichthys_myersi",61.9105199516324,55.5018137847642,64.087061668682
"5062","Minysicya_caudimaculata",62.5277161862528,59.0909090909091,68.2926829268293
"5063","Mirapecten_mirificus",68.4210526315789,63.0246502331779,70.0866089273817
"5064","Mirapecten_moluccensis",57.3667711598746,51.5673981191223,65.0470219435737
"5065","Mirapecten_rastellum",65,59.1346153846154,67.5961538461539
"5066","Mithrodia_clavigera",66.2608695652174,60,68.0869565217391
"5067","Mitra_acuminata",65,59.5192307692308,66.7307692307692
"5068","Mitra_aurantia",62.9213483146067,58.120531154239,67.6200204290092
"5069","Mitra_auriculoides",78.3823529411765,80.1470588235294,78.2352941176471
"5070","Mitra_avenacea",65.2689873417722,58.3860759493671,67.4050632911392
"5071","Mitra_cardinalis",64.4878048780488,58.9268292682927,67.0243902439024
"5072","Mitra_chrysalis",63.5318704284222,58.6206896551724,66.9801462904911
"5073","Mitra_chrysostoma",64.4398766700925,59.0955806783145,67.0092497430627
"5074","Mitra_coarctata",63.9030612244898,59.4387755102041,69.515306122449
"5075","Mitra_contracta",66.5213600697472,61.3775065387969,68.8753269398431
"5076","Mitra_coronata",68.019884009942,63.4631317315659,70.5882352941177
"5077","Mitra_cucumerina",64.6067415730337,59.4569288389513,66.9475655430712
"5078","Mitra_decurtata",64.20395421436,58.480749219563,67.741935483871
"5079","Mitra_eremitarum",63.4858812074002,58.6173320350536,67.2833495618306
"5080","Mitra_ferruginea",68.300395256917,63.5573122529644,70.8300395256917
"5081","Mitra_fraga",63.7080867850099,58.6785009861933,67.4556213017752
"5082","Mitra_fulvescens",68.1331747919144,62.782401902497,71.7003567181926
"5083","Mitra_imperialis",65.0095602294455,59.5602294455067,67.208413001912
"5084","Mitra_incompta",83.1234256926952,82.6196473551637,77.5818639798489
"5085","Mitra_litterata",67.9906542056075,63.8629283489097,70.3271028037383
"5086","Mitra_luctuosa",65.8385093167702,60.2484472049689,67.9680567879326
"5087","Mitra_lugubris",65.1995905834186,60.2865916069601,68.1678607983623
"5088","Mitra_mitra",68.859649122807,63.9619883040936,70.6140350877193
"5089","Mitra_papalis",64.3849206349206,58.531746031746,67.1626984126984
"5090","Mitra_pelliserpentis",64.7969052224371,59.3810444874275,66.6344294003868
"5091","Mitra_pudica",75.4325259515571,74.0484429065744,70.9342560553633
"5092","Mitra_puncticulata",58.5969738651995,54.1953232462173,63.9614855570839
"5093","Mitra_pyramis",63.9047619047619,56.5714285714286,66.7619047619048
"5094","Mitra_retusa",64.4100580270793,58.9941972920696,66.9245647969052
"5095","Mitra_rosacea",56.3271604938272,52.6234567901235,63.8888888888889
"5096","Mitra_scutulata",62.4871531346352,58.273381294964,67.4203494347379
"5097","Mitra_stictica",68.0156657963446,62.9895561357702,70.1044386422977
"5098","Mitra_tabanula",64.5254074784276,59.0604026845638,67.5934803451582
"5099","Mitra_tuberosa",63.1302521008403,58.6134453781513,67.7521008403361
"5100","Mitra_turgida",64.9951783992285,59.2092574734812,67.4059787849566
"5101","Mitra_typha",62.0689655172414,57.7931034482759,65.5172413793103
"5102","Mitra_ustulata",65.0356778797146,60.0407747196738,67.8899082568807
"5103","Mitra_vexillum",56.998556998557,53.2467532467532,63.4920634920635
"5104","Mitrella_loyaltyensis",76.9607843137255,73.5294117647059,75.9803921568627
"5105","Mitrella_margarita",70.9039548022599,65.3954802259887,72.316384180791
"5106","Mitrella_marquesa",63.3587786259542,57.2519083969466,72.0101781170484
"5107","Mitrella_mindorensis",65.2522935779816,60.6651376146789,70.2981651376147
"5108","Mitrella_moleculina",63.036963036963,58.5414585414585,68.031968031968
"5109","Mitrella_nympha",64.3822393822394,58.6872586872587,66.988416988417
"5110","Mitrella_puella",64.1325536062378,58.2846003898635,67.738791423002
"5111","Mitrella_rorida",66.7692307692308,61.025641025641,70.051282051282
"5112","Mitromorpha_dorcas",64.1613924050633,57.2784810126582,67.246835443038
"5113","Mitromorpha_metula",65.1919866444073,57.1786310517529,67.195325542571
"5114","Mitsukurina_owstoni",100,100,100
"5115","Miyakea_nepa",57.7086280056577,51.4851485148515,63.3663366336634
"5116","Miyakella_nepa",62.5254582484725,58.3503054989817,67.4134419551935
"5117","Mobula_alfredi",67.0876085240726,62.1152328334649,70.7971586424625
"5118","Mobula_birostris",68.7112336319779,63.9558924879393,70.5720192970365
"5119","Mobula_eregoodootenkee",37.7087339338124,36.7877745167493,34.35887055966
"5120","Mobula_japanica",57.4307304785894,49.8740554156171,62.0906801007557
"5121","Mobula_kuhlii",37.7885783718105,36.735520453625,34.2952612393682
"5122","Mobula_tarapacana",38.6249004512875,40.9432793558092,35.5278293956287
"5123","Mobula_thurstoni",40.1134380453752,42.3734729493892,36.7539267015707
"5124","Modeeria_rotunda",86.697247706422,92.2018348623853,89.9082568807339
"5125","Modiolatus_flavidus",44.0713982150446,37.7815554611135,36.8465788355291
"5126","Modiolus_aratus",59.5208070617907,55.1071878940731,64.4388398486759
"5127","Modiolus_auriculatus",68.0801850424055,63.7625289128759,70.1619121048574
"5128","Modiolus_capax",83.0882352941177,87.5,88.9705882352941
"5129","Modiolus_demissus",63.2692307692308,55.3846153846154,76.1538461538461
"5130","Modiolus_hanleyi",100,100,100
"5131","Modiolus_philippinarum",60.6741573033708,57.3033707865169,67.4157303370787
"5132","Modulus_tectum",64.8798521256932,59.8890942698706,66.913123844732
"5133","Moira_atropos",84.0740740740741,88.8888888888889,88.8888888888889
"5134","Mola_mola",49.2081673306773,50.2888446215139,48.5607569721115
"5135","Molgula_incidata",86.6666666666667,86.6666666666667,73.3333333333333
"5136","Monacanthus_chinensis",61.219512195122,56.8292682926829,67.6829268292683
"5137","Monacoa_grimaldii",60.7422785239164,61.3481337118163,59.3865186628818
"5138","Monacoa_niger",52.2129037615212,58.5651415760193,53.416922693681
"5139","Monanchora_clathrata",65.2680652680653,58.8189588189588,67.055167055167
"5140","Monanchora_dianchora",63.0630630630631,80.1801801801802,73.8738738738739
"5141","Monanchora_unguiculata",52.9315960912052,47.0684039087948,56.3517915309446
