"","mean_climate_warming","run","scenario","approach","sum_area","total_cost","percent_area","num_pu"
"1",0.0367501032994553,"EM_Percentile_tos_585","585","percentile",13969424.7,13969424.7,58.9250897171437,20853
"2",0.0367285938385298,"EM_Feature_tos_585","585","feature",10918700.1,10918700.1,46.0566842804261,16299
"3",0.0373826642879072,"EM_Penalty_tos_585","585","penalty",7107639,7107639,29.9810675633672,10610
"4",0.0364160113821756,"EM_ClimatePriorityArea_tos_585","585","ClimatePriorityArea",11607357.3,11607357.3,48.961541722004,17327
