"","feature","EM_Penalty_tos_585","EM_ClimatePriorityArea_tos_585","EM_Percentile_tos_585","EM_Feature_tos_585"
"2752","Doriprismatica_atromarginata",42.5039452919516,37.1383482377696,68.1746449237244,46.1336138874277
"2753","Dorometra_nana",42.7132303559436,36.4002686366689,66.2860980523841,42.175957018133
"2754","Dorometra_parvicirra",41.3359148112294,36.4956437560503,61.8586640851888,39.3030009680542
"2755","Doryrhamphus_excisus.excisus",44.593837535014,37.8151260504202,69.9159663865546,48.1792717086835
"2756","Doryrhamphus_janssi",39.8791540785499,39.0735146022155,60.8257804632427,41.8932527693857
"2757","Doryrhamphus_negrosensis",41.5970287836583,35.0974930362117,64.8096564531105,39.3686165273909
"2758","Dosinia_japonica",30.3030303030303,69.6969696969697,81.8181818181818,66.6666666666667
"2759","Dosinia_tumida",36.2285714285714,35.8857142857143,58.0571428571428,40.6857142857143
"2760","Doto_pita",100,100,100,100
"2761","Draconetta_xenica",43.071354705274,37.17683557394,67.6318510858325,42.4508790072389
"2762","Dragmacidon_debitusae",35.6521739130435,31.304347826087,44.3478260869565,33.9130434782609
"2763","Drepane_longimana",36.5426695842451,37.746170678337,57.6586433260394,41.9037199124726
"2764","Drepane_punctata",37.025641025641,39.1794871794872,58.7692307692308,41.8461538461538
"2765","Drillia_poecila",51.4227642276423,43.2926829268293,74.5934959349593,45.9349593495935
"2766","Drilonereis_filum",48.0658070253446,35.7492218763895,72.4321920853713,47.7100933748333
"2767","Drilonereis_longa",56.2737642585551,35.7414448669202,88.9733840304182,77.5665399239544
"2768","Drombus_triangularis",38.8577827547592,37.7379619260918,58.454647256439,40.6494960806271
"2769","Dromia_wilsoni",56,39.4666666666667,87.4666666666667,77.8666666666667
"2770","Dromidiopsis_lethrinusae",43.2377049180328,37.0901639344262,66.4617486338798,42.4180327868852
"2771","Drupa_clathrata",44.5245901639344,36.7213114754098,69.3114754098361,47.1475409836066
"2772","Drupa_grossularia",44.9680046538685,38.1035485747528,69.5753344968005,48.4002326934264
"2773","Drupa_morum",45.0877192982456,38.0701754385965,69.766081871345,48.3040935672515
"2774","Drupa_ricinus",45.0877192982456,38.0116959064327,69.5906432748538,48.3625730994152
"2775","Drupa_rubusidaeus",45.0381679389313,38.1092190252496,69.7005284791544,48.443922489724
"2776","Drupella_cariosa",42.4,39.5555555555556,61.9555555555556,43.2
"2777","Drupella_cornus",44.180915609487,37.6723662437948,69.6083838940982,47.9316050744622
"2778","Drupella_fragum",41.1494252873563,37.2988505747126,65.9770114942529,41.9540229885057
"2779","Drupella_ochrostoma",35.781990521327,35.0710900473934,71.0900473933649,37.2037914691943
"2780","Drupella_rugosa",42.7931292008962,38.7602688573562,64.7498132935026,43.764002987304
"2781","Dulichiella_pacifica",42.485119047619,37.797619047619,65.1041666666667,42.485119047619
"2782","Dunckerocampus_chapmani",48.2213438735178,36.7588932806324,67.9841897233202,46.2450592885375
"2783","Dunckerocampus_dactyliophorus",43.8182863714779,37.0327774583094,69.5802185163887,47.2685451408856
"2784","Dunckerocampus_naia",40.599173553719,38.5330578512397,60.9504132231405,40.8057851239669
"2785","Dunckerocampus_pessuliferus",49.4607087827427,38.6748844375963,67.6425269645609,41.1402157164869
"2786","Duplicaria_baileyi",46.4730290456432,36.0995850622407,64.7302904564315,41.597510373444
"2787","Duplicaria_duplicata",40.352422907489,37.9735682819383,61.9383259911894,42.1145374449339
"2788","Duplicaria_raphanula",43.1535269709544,36.9294605809129,67.1507607192254,42.4619640387275
"2789","Duplicaria_teramachii",50,38.7878787878788,73.030303030303,43.7878787878788
"2790","Dussumieria_elopsoides",37.625754527163,39.3360160965795,58.7525150905433,42.0523138832998
"2791","Dynamena_crisioides",44.2331288343558,37.6687116564417,68.2208588957055,47.361963190184
"2792","Dynamena_disticha",44.5040214477212,37.5871313672922,69.8123324396783,48.2573726541555
"2793","Dynamena_heterodonta",55.4545454545455,35.9090909090909,74.5454545454545,51.1363636363636
"2794","Dynamena_quadridentata",41.5584415584416,35.7484620642515,63.2946001367054,40.3964456596036
"2795","Dynomene_hispida",44.7382920110193,35.702479338843,69.6418732782369,45.068870523416
"2796","Dynomene_pilumnoides",43.594470046083,36.7741935483871,69.4470046082949,45.668202764977
"2797","Dynomene_praedator",45.0901803607214,36.1389445557782,67.4014696058784,46.7601870407482
"2798","Dysidea_arenaria",43.0291508238276,37.9594423320659,66.9201520912547,43.5361216730038
"2799","Dysidea_fragilis",51.4028056112224,37.1743486973948,66.0320641282565,39.5791583166333
"2800","Dysidea_frondosa",58.7654320987654,40.2469135802469,80.2469135802469,62.962962962963
"2801","Dysomma_anguillare",41.4333706606943,37.2900335946249,66.2933930571109,41.6573348264278
"2802","Dysomma_brevirostre",54.3689320388349,36.4077669902913,86.8932038834951,78.3980582524272
"2803","Dysomma_dolichosomatum",37.2426141450313,34.4673231871083,53.6257833482543,35.6311548791406
"2804","Dysomma_longirostrum",50.1377410468319,41.5977961432507,72.7272727272727,46.831955922865
"2805","Dysomma_polycatodon",38.5929648241206,37.286432160804,58.9949748743719,40.4020100502513
"2806","Ebalia_jordani",100,53.8461538461538,100,92.3076923076923
"2807","Ebaliopsis_erosa",51.6932270916335,38.5458167330677,71.5139442231076,44.8207171314741
"2808","Ebosia_bleekeri",40.9820585457979,38.1491973559962,61.0009442870633,41.0764872521246
"2809","Echelus_uropterus",45.4545454545455,36.3636363636364,68.5314685314685,41.025641025641
"2810","Echeneis_naucrates",44.004400440044,37.8987898789879,69.6919691969197,47.9097909790979
"2811","Echidna_amblyodon",45.0489662676823,37.1055495103373,63.3297062023939,40.0435255712731
"2812","Echidna_delicatula",44.7274881516588,37.3815165876777,69.4312796208531,47.7488151658768
"2813","Echidna_leucotaenia",45.8333333333333,36.760752688172,70.5645161290323,47.4462365591398
"2814","Echidna_nebulosa",44.2717328727691,38.2268278641336,69.4876223373633,48.2440990213011
"2815","Echidna_polyzona",44.8632218844985,37.4468085106383,69.7872340425532,47.5379939209726
"2816","Echidna_rhodochilus",37.9061371841155,37.0637785800241,59.8074608904934,40.7942238267148
"2817","Echidna_unicolor",41.8376449598573,36.0392506690455,66.1909009812667,40.4103479036575
"2818","Echidna_xanthospilos",39.0140845070422,36.1971830985916,60,41.5492957746479
"2819","Echinaster_callosus",42.7924528301887,38.0377358490566,64.4528301886792,43.4716981132075
"2820","Echinaster_luzonicus",43.8637698179683,36.9935408103347,68.4674104521433,46.9759248385203
"2821","Echinochalina_australiensis",41.1247803163445,34.0949033391916,57.1177504393673,36.0281195079086
"2822","Echinochalina_barba",40.661938534279,30.4964539007092,52.0094562647754,32.6241134751773
"2823","Echinochalina_bargibanti",37.4269005847953,35.0877192982456,56.7251461988304,36.8421052631579
"2824","Echinochalina_intermedia",45.8207452165156,35.0453172205438,64.7532729103726,40.281973816717
"2825","Echinochalina_laboutei",39.2523364485981,37.3831775700935,49.5327102803738,34.5794392523364
"2826","Echinocyamus_crispus",38.2450331125828,37.7483443708609,60.6788079470199,39.6523178807947
"2827","Echinocyamus_scaber",44.4444444444444,33.8178294573643,72.7390180878553,41.8604651162791
"2828","Echinodictyum_asperum",45.0068399452804,35.5677154582763,66.6210670314637,45.0068399452804
"2829","Echinodictyum_mesenterinum",36.399217221135,36.3013698630137,58.5127201565558,40.8023483365949
"2830","Echinodiscus_auritus",43.1988041853513,37.6681614349776,64.050822122571,43.8714499252616
"2831","Echinodiscus_bisperforatus",43.36,37.6,63.68,43.04
"2832","Echinodiscus_tenuissimus",36.7088607594937,34.4303797468354,54.8101265822785,37.7215189873418
"2833","Echinoecus_pentagonus",45.0771055753262,37.5444839857651,69.6915776986951,47.9833926453144
"2834","Echinogobius_hayashii",42.7692307692308,39.3846153846154,63.2820512820513,41.7435897435897
"2835","Echinolampas_alexandri",36.1746361746362,35.8627858627859,59.8752598752599,40.7484407484407
"2836","Echinolittorina_cinerea",45.2311293153891,37.6243417203043,69.5728496196606,48.2153306026916
"2837","Echinolittorina_feejeensis",52.7251184834123,37.4407582938389,69.1943127962085,42.654028436019
"2838","Echinolittorina_melanacme",43.7434279705573,36.9085173501577,62.1451104100946,40.7991587802313
"2839","Echinolittorina_millegrana",42.4270931326435,39.4167450611477,61.5239887111947,42.7093132643462
"2840","Echinometra_mathaei",44.1161487519103,37.5955170657157,69.84207845135,47.8349465104432
"2841","Echinomorpha_nishihirai",43.1372549019608,37.4649859943978,66.5266106442577,42.7170868347339
"2842","Echinoneus_abnormalis",40.9780775716695,34.4013490725127,65.0084317032041,40.4721753794266
"2843","Echinoneus_cyclostomus",43.9431913116124,37.3015873015873,70.593149540518,47.1177944862155
"2844","Echinophyllia_aspera",42.583392476934,37.3314407381121,65.2945351312988,43.222143364088
"2845","Echinophyllia_echinata",42.7046263345196,36.2277580071174,65.338078291815,41.3523131672598
"2846","Echinopora_gemmacea",44.4632768361582,37.7401129943503,69.8870056497175,48.0790960451977
"2847","Echinopora_hirsutissima",43.0252100840336,36.3025210084034,62.7731092436975,40.8403361344538
"2848","Echinopora_horrida",42.688679245283,37.4213836477987,64.937106918239,41.5880503144654
"2849","Echinopora_lamellosa",42.8367783321454,38.0612972202423,65.2173913043478,43.0506058446187
"2850","Echinopora_pacificus",42.8456591639871,36.6559485530547,64.1479099678457,41.5594855305466
"2851","Echinorhinus_brucus",45.5464612421762,36.9282619162253,70.004814636495,39.7688974482427
"2852","Echinorhinus_cookei",41.6639263400197,35.7119368628741,68.2999013482407,45.1496218349227
"2853","Echinosquilla_guerinii",48.3805668016194,35.0877192982456,72.8070175438597,46.8960863697706
"2854","Echinostrephus_aciculatus",43.9156626506024,36.9879518072289,68.3132530120482,45.3614457831325
"2855","Echinostrephus_molaris",43.2140445644835,37.272113436867,66.5091154625253,42.5388251181634
"2856","Echinothrix_calamaris",44.4444444444444,37.6693766937669,69.7560975609756,48.0758807588076
"2857","Echinothrix_diadema",45.0408401400233,37.1645274212369,69.6032672112019,47.7829638273046
"2858","Echiodon_anchipterus",38.3616383616384,37.0629370629371,59.9400599400599,41.5584415584416
"2859","Echiostoma_barbatum",30.8866909595697,31.9228576386307,59.3664014278278,45.2393346719219
"2860","Ecionemia_acervus",40.0535236396075,38.3586083853702,61.5521855486173,42.2836752899197
"2861","Ecsenius_aequalis",50.9157509157509,38.8278388278388,65.9340659340659,44.5054945054945
"2862","Ecsenius_bandanus",45.1351351351351,36.4864864864865,65.1351351351351,41.0810810810811
"2863","Ecsenius_bathi",33.4763948497854,33.6194563662375,54.2203147353362,35.9084406294707
"2864","Ecsenius_bicolor",43.5294117647059,37.9084967320261,67.5816993464052,44.7058823529412
"2865","Ecsenius_fijiensis",62.6582278481013,43.0379746835443,87.0253164556962,57.9113924050633
"2866","Ecsenius_fourmanoiri",61.6022099447514,44.7513812154696,79.5580110497238,61.6022099447514
"2867","Ecsenius_isos",52.5252525252525,38.3838383838384,78.030303030303,48.7373737373737
"2868","Ecsenius_lineatus",43.1022649279341,38.3665065202471,66.3006177076184,43.3081674673988
"2869","Ecsenius_midas",44.8296122209166,37.3090481786134,69.6827262044653,47.7085781433608
"2870","Ecsenius_opsifrontalis",46.6666666666667,34.7619047619048,71.6666666666667,39.0476190476191
"2871","Ecsenius_pardus",70.0787401574803,45.2755905511811,93.7007874015748,60.2362204724409
"2872","Ecsenius_portenoyi",54.9382716049383,39.5061728395062,81.0699588477366,53.2921810699588
"2873","Ecsenius_schroederi",45.7879088206145,36.4717542120912,64.1228939544103,41.6253716551041
"2874","Ecsenius_sellifer",31.390977443609,36.0902255639098,62.781954887218,38.3458646616541
"2875","Ecsenius_tessera",53.7796976241901,40.6047516198704,80.5615550755939,49.4600431965443
"2876","Ecsenius_trilineatus",42.4050632911392,36.2869198312236,61.3924050632911,39.5569620253165
"2877","Ecteinascidia_diaphanis",42.8911834789515,36.219221604448,63.7013502779984,41.3026211278793
"2878","Ecteinascidia_imperfecta",53.0612244897959,38.4353741496599,74.1496598639456,46.2585034013605
"2879","Ecteinascidia_nexa",40.1664932362123,38.6056191467222,60.1456815816857,41.519250780437
"2880","Ecteinascidia_sluiteri",42.494996664443,37.2915276851234,66.6444296197465,42.8285523682455
"2881","Ectreposebastes_imus",31.4697774490688,30.5452833994487,54.8107308545687,38.005109930747
"2882","Eduarctus_aesopius",40.6546990496304,38.7539598732841,60.7180570221753,41.4994720168955
"2883","Eduarctus_reticulatus",52.0588235294118,37.6470588235294,67.7941176470588,46.1764705882353
"2884","Edwardsianthus_pudica",40.5181347150259,38.6528497409326,60.5181347150259,41.3471502590674
"2885","Egea_inermis",38.9934829833454,33.9608979000724,69.8044895003621,45.0217233888487
"2886","Eguchipsammia_gaditana",100,100,100,90
"2887","Ehlersileanira_incisa",34.9593495934959,36.5853658536585,80.4878048780488,30.8943089430894
"2888","Eilhardia_schulzei",45.8904109589041,39.041095890411,55.4794520547945,44.5205479452055
"2889","Elagatis_bipinnulata",41.7235494880546,37.2013651877133,63.1399317406143,47.098976109215
"2890","Elates_ransonnettii",36.0370799536501,36.0370799536501,57.2421784472769,40.9038238702202
"2891","Electroma_alacorvi",42.6785714285714,38.3928571428571,62.0535714285714,42.7678571428571
"2892","Electroma_physoides",37.0892018779343,34.3896713615024,57.1596244131455,37.6760563380282
"2893","Electrona_risso",32.0340367011904,32.7087541364047,57.48420645494,44.3336628131849
