"","mean_climate_warming","run","scenario","approach","mean_ocean_acidification","mean_oxygen_decline","median_velocity","mean_log_velocity","sum_area","total_cost","percent_area","num_pu"
"1",0.0397586023557581,"EM_Percentile_tos_585","585","percentile",-0.00452132959002209,-0.000139164309150247,15.8083544904742,2.7523117250303,13016826.9,13016826.9,54.9068919720817,19431
"2",0.0423093532360077,"EM_Percentile_phos_585","585","percentile",-0.00445162024985946,-0.000144559291911356,15.8083544904742,2.91764373221341,15044614.2,15044614.2,63.4603972985956,22458
"3",0.0403071491099077,"EM_Percentile_o2os_585","585","percentile",-0.00451380321892928,-0.000138422812512325,15.8083544904742,2.83733719670335,13191000.9,13191000.9,55.6415835429088,19691
"4",0.041232981655515,"EM_Percentile_velocity_585","585","percentile",-0.00450824027210312,-0.000143394682353189,15.2676976443725,2.52795052927167,13939279.2,13939279.2,58.7979315606544,20808
