"","feature","EM_Percentile_velocity_585","EM_Percentile_o2os_585","EM_Percentile_phos_585","EM_Percentile_tos_585"
"2418","Cypraea_lutea",33.4313725490196,32.2549019607843,30.7843137254902,31.2745098039216
"2419","Cypraea_mappa",33.0472103004291,31.695278969957,30.1931330472103,30.8690987124463
"2420","Cypraea_mariae",33.1194029850746,32.1791044776119,31.0298507462686,31.4477611940299
"2421","Cypraea_mauritiana",32.8837209302325,31.2558139534884,30.2790697674419,31.1744186046511
"2422","Cypraea_moneta",33.035343035343,31.5800415800416,30.1975051975052,30.997920997921
"2423","Cypraea_obvelata",31.792828685259,32.3505976095618,34.3,31.3745019920319
"2424","Cypraea_onyx",33.4045584045584,32.4074074074074,30.4131054131054,30.9116809116809
"2425","Cypraea_ovum",33.5838150289018,31.5129151291513,30.4797047970479,32.5461254612546
"2426","Cypraea_pallidula",32.7659574468085,33.5106382978723,33.5740740740741,31.8723404255319
"2427","Cypraea_poraria",32.9497907949791,31.4121338912134,30.7531380753138,30.9728033472803
"2428","Cypraea_punctata",33.2739726027397,32.1232876712329,30.7808219178082,31.2602739726027
"2429","Cypraea_pyriformis",33.7610619469026,34.3805309734513,33.4513274336283,32.8318584070796
"2430","Cypraea_quadrimaculata",33.2323232323233,31.3468013468014,30.6397306397307,30.6397306397307
"2431","Cypraea_schilderorum",32.9014989293362,31.3276231263383,30.7280513918629,30.8779443254818
"2432","Cypraea_stolida",33.0780346820809,32.2687861271677,30.8526011560693,31.3583815028902
"2433","Cypraea_teres",33.1880108991826,32.3297002724795,30.8038147138965,31.3760217983651
"2434","Cypraea_testudinaria",32.6338028169014,31.5492957746479,30.7605633802817,30.9577464788733
"2435","Cypraea_tigris",32.9867256637168,31.4380530973452,30.2765486725663,30.7411504424779
"2436","Cypraea_ursellus",34.8167539267016,31.5183246073298,32.2513089005236,33.1675392670157
"2437","Cypraea_ventriculus",32.6555023923445,31.4832535885167,31.4832535885167,30.5622009569378
"2438","Cypraea_walkeri",33.6,31.9298245614035,30.4561403508772,32.2982456140351
"2439","Cypraecassis_rufa",33.1219512195122,31.8414634146342,30.4756097560976,30.4756097560976
"2440","Cyprinocirrhites_polyactis",32.6244343891403,32.2062084257206,30.4988913525499,31.6629711751663
"2441","Cypselurus_angusticeps",30.2242437063677,30.5241167759678,30.068753966575,30.6425851491432
"2442","Cypselurus_hexazona",33.7699680511182,31.5953307392996,30.6420233463035,32.4124513618677
"2443","Cypselurus_naresii",32.3057967613236,31.041041041041,30.4454454454455,32.088198498749
"2444","Cypselurus_oligolepis",33.3233532934132,31.1406844106464,30.7414448669201,32.3384030418251
"2445","Cypselurus_poecilopterus",32.9671717171717,31.729797979798,30.3156565656566,30.8459595959596
"2446","Cyrtomaia_horrida",33.0662983425415,32.8084714548803,30.939226519337,31.1970534069981
"2447","Cyrtomaia_lamellata",31.5734265734266,33.2867132867133,31.5734265734266,33.2867132867133
"2448","Cyrtomaia_murrayi",33.560606060606,32.5757575757575,30.6060606060606,32.2727272727273
"2449","Cystodytes_dellechiajei",32.2890733056708,31.7565698478561,30.5947441217151,30.1106500691563
"2450","Cystodytes_luteus",34.3396226415094,31.8632075471698,32.688679245283,33.1839622641509
"2451","Cystodytes_punctatus",32.1511627906976,33.5755813953489,32.9651162790698,32.5581395348837
"2452","Cystodytes_solitus",32.9340277777778,33.6631944444445,33.1770833333333,32.0833333333333
"2453","Cystodytes_violatinctus",32.2185430463576,33.1456953642384,33.6092715231788,31.7549668874172
"2454","Cytaeis_tetrastyla",33.3666666666667,32.4333333333333,30.6444444444445,31.3444444444445
"2455","Cyttomimus_affinis",33.6384439359268,32.9977116704805,31.395881006865,31.395881006865
"2456","Cyttopsis_cypho",33.5822784810127,32.5581395348837,30.7267441860465,33.2703488372093
"2457","Cyttopsis_rosea",30.9530676455165,30.7787100157315,30.035395909806,30.8429470372313
"2458","Dacrydium_zebra",30.7317073170731,35,35,33.2926829268293
"2459","Dactylonia_ascidicola",32.7855887521968,31.6783831282953,30.9402460456942,30.817223198594
"2460","Dactyloptena_orientalis",32.7588555858311,31.7647058823529,30.2205882352941,31.1764705882353
"2461","Dactyloptena_tiltoni",34.4776119402985,34.3034825870647,35,34.1293532338308
"2462","Dactylopus_dactylopus",32.6813880126183,31.171875,30.3515625,33.0859375
"2463","Dactylosaster_cylindricus",32.5921375921376,31.5601965601966,31.4742014742015,31.044226044226
"2464","Dactylospongia_elegans",33.1806930693069,31.9678217821782,30.9282178217822,30.6683168316832
"2465","Dactylospongia_metachromia",31.6467065868264,33.7425149700599,35,30.1796407185629
"2466","Dactylotrochus_cervicornis",32.6343154246101,32.8162911611785,32.209705372617,30.3292894280762
"2467","Daira_perlata",32.9216152019003,31.4251781472684,31.0095011876485,30.5106888361045
"2468","Dalatias_licha",32.3767258382643,34.1025641025641,33.7573964497041,33.5502958579881
"2469","Daldorfia_horrida",33.051689860835,31.7296222664016,30.4075546719682,31.10337972167
"2470","Daldorfia_leprosa",33.0778032036613,31.7162471395881,30.7551487414188,30.5949656750572
"2471","Danacetichthys_galathenus",30.0469483568075,30.9037558685446,30,30.3169014084507
"2472","Danafungia_horrida",33.6388888888889,32.375,30.5277777777778,31.3055555555555
"2473","Danafungia_scruposa",33.25,31.7837837837838,30.4594594594594,31.1216216216216
"2474","Danaphos_oculatus",30.9270216962524,32.5838264299803,32.1926364234056,31.1801446416831
"2475","Danaphryne_nigrifilis",31.6732829001573,31.2593545369504,30.7846117867165,31.5826707202994
"2476","Daphnella_ornata",33.1578947368421,32.9122807017544,33.0350877192983,31.9298245614035
"2477","Daphnella_varicosa",32.72030651341,31.3389121338912,30.3138075313807,32.510460251046
"2478","Dardanus_australis",32.8169014084507,31.4084507042253,30.9154929577465,31.1267605633803
"2479","Dardanus_brachyops",34.0540540540541,34.8066298342541,35,34.4827586206897
"2480","Dardanus_dearmatus",33.0952380952381,31.1111111111111,30.4761904761905,31.5079365079365
"2481","Dardanus_deformis",32.8619909502263,31.3574660633484,30.5656108597285,30.6447963800905
"2482","Dardanus_gemmatus",33.063524590164,31.6290983606557,30.6967213114754,31.1987704918032
"2483","Dardanus_guttatus",32.9550561797753,31.6966292134831,30.3595505617977,30.6741573033708
"2484","Dardanus_hessii",32.4764890282132,30.8661417322835,30.3149606299212,32.5196850393701
"2485","Dardanus_lagopodes",32.9861111111111,31.6732673267327,30.3564356435644,31.1188118811881
"2486","Dardanus_megistos",33.2307692307692,31.6923076923077,30.2307692307692,30.7692307692308
"2487","Dardanus_pedunculatus",32.6136363636364,31.5729166666667,30.1875,31.1354166666667
"2488","Dardanus_scutellatus",32.9365079365079,31.5873015873016,30.7142857142857,30.6349206349206
"2489","Dardanus_setifer",33.4782608695652,32.241847826087,30.3396739130435,30.625
"2490","Dardanus_woodmasoni",33.2554517133957,32.2741433021807,30.7476635514019,31.4018691588785
"2491","Dascyllus_aruanus",32.8859060402685,31.3982102908277,30.3803131991052,30.6935123042505
"2492","Dascyllus_flavicaudus",32.0439189189189,32.7533783783783,34.585798816568,31.6891891891892
"2493","Dascyllus_melanurus",33.4328358208955,32.0746268656717,30.5074626865672,31.2388059701493
"2494","Dascyllus_reticulatus",33.0373831775701,31.892523364486,30.8294392523365,30.911214953271
"2495","Dascyllus_trimaculatus",33.067940552017,31.5817409766454,30.0955414012739,31.0615711252654
"2496","Dasmosmilia_lymani",35,35,35,35
"2497","Dasyatis_thetidis",35,35,35,33.8333333333333
"2498","Dasybranchus_caducus",31.9111381618989,32.6141205112599,30.2708460133901,30.2708460133901
"2499","Dasybranchus_lumbricoides",33.1504065040651,31.5853658536585,30.3760162601626,31.4430894308943
"2500","Dasycaris_symbiotes",33.5588235294117,32.4264705882353,30.4705882352941,31.3970588235294
"2501","Dasycaris_zanzibarica",33.4180790960452,32.5282485875706,30.45197740113,31.1440677966102
"2502","Davila_plana",33.049853372434,31.6296296296296,30.3333333333333,32.4074074074074
"2503","Deania_quadrispinosa",35,35,35,35
"2504","Decapterus_macarellus",32.6045627376426,32.0779220779221,30.4545454545454,31.1688311688312
"2505","Decapterus_macrosoma",32.6100151745068,32.2668112798265,30.29284164859,31.7353579175705
"2506","Decapterus_maruadsi",32.0025188916877,31.7045454545455,30.3409090909091,32.6136363636364
"2507","Decapterus_muroadsi",31.5805626598465,30.4741379310345,30,30.9286833855799
"2508","Decapterus_tabl",32.9120879120879,31.8681318681319,30.6043956043956,30.7142857142857
"2509","Decatopecten_plica",32.5898203592814,31.2820512820513,30.5128205128205,33.3333333333333
"2510","Decatopecten_radula",33.4328358208955,32.3880597014925,30.5074626865672,30.8208955223881
"2511","Decipisagitta_decipiens",32.2802547770701,31.9235668789809,30.2738853503185,30.2738853503185
"2512","Delectopecten_alcocki",33.7272727272727,31.9408740359897,30.5012853470437,33.3804627249358
"2513","Delectopecten_musorstomi",33.347022587269,32.700205338809,30.9753593429158,31.3347022587269
"2514","Delphinus_capensis",34.3457943925234,33.3644859813084,33.6915887850467,33.3644859813084
"2515","Delphinus_delphis",32.0537412809131,30.4851547694252,30.8787113076437,30.8389134554643
"2516","Deltocyathus_italicus",31.5237020316027,32.7088036117382,32.0965011286682,30.0225733634312
"2517","Deltocyathus_ornatus",32.247191011236,33.6235955056179,31.4606741573034,33.4269662921348
"2518","Deltocyathus_suluensis",32.883064516129,32.9536290322581,32.1774193548387,31.1895161290322
"2519","Demania_garthi",32.06,32.9,34.8653846153846,31.22
"2520","Demania_mortenseni",32.4201474201474,32.9361179361179,34.326923076923,31.2162162162162
"2521","Dendostrea_folium",34.0063091482649,31.4717741935484,30.625,32.4596774193548
"2522","Dendostrea_frons",33.2992327365729,32.4040920716113,30.9718670076726,31.5984654731458
"2523","Dendrilla_rosea",31.9256756756757,33.3445945945946,31.1337209302325,33.1081081081081
"2524","Dendrochirus_biocellatus",33.3650519031142,31.1424731182796,30.3897849462366,31.8010752688172
"2525","Dendrochirus_brachypterus",32.7346278317152,32.0552884615384,30.1201923076923,31.3822115384616
"2526","Dendrochirus_zebra",33.3928571428572,32.3214285714286,30.3571428571428,31.3392857142857
"2527","Dendrodoris_arborescens",34.2045454545455,32.0833333333333,30.625,32.4810606060606
"2528","Dendrodoris_denisoni",33.9467592592593,30.8415841584159,30.3795379537954,31.996699669967
"2529","Dendrodoris_fumata",33.4497444633731,32.0398009950249,30.2114427860696,31.2562189054726
"2530","Dendrodoris_nigra",33.2313829787234,32.1143617021277,30.438829787234,30.438829787234
"2531","Dendrodoris_tuberculosa",33.1746031746032,31.5873015873016,30.3174603174603,30.7142857142857
"2532","Dendronephthya_koellikeri",33.4870317002882,32.3775216138328,30.3602305475504,31.0662824207493
"2533","Dendronephthya_mucronata",33.5335195530726,32.3603351955307,30.4050279329609,30.8938547486033
"2534","Dendrophyllia_alcocki",32.9611650485437,33.3859223300971,33.7799564270153,31.0072815533981
"2535","Dendrophyllia_arbuscula",33.6244541484716,32.4017467248908,30.2620087336244,31.6375545851528
"2536","Dendropoma_maximum",32.9059829059829,31.2606837606838,30.2884615384616,30.8867521367521
"2537","Dendrostrea_folium",34.5364238410596,30.8278145695364,31.7549668874172,32.682119205298
"2538","Dentalium_aciculum",33.0893300248139,32.1925133689839,30.4144385026738,33.2219251336898
"2539","Dentalium_aprinum",32.4871794871795,31.7549668874172,30.364238410596,32.9139072847682
"2540","Dentalium_austini",34.1206030150754,30.9939759036144,31.8373493975904,32.8915662650602
"2541","Dentalium_bisexangulatum",32.725,32.4333333333333,30.3333333333333,30.45
"2542","Dentalium_cheverti",32.8125,32.6115485564305,30.5905511811024,33.0708661417323
"2543","Dentalium_decemcostatum",32.4074074074074,32.265625,30.515625,32.703125
"2544","Dentalium_deforgesi",30.7575757575757,33.4090909090909,33.1439393939394,32.0833333333333
"2545","Dentalium_elephantinum",33.374613003096,31.58203125,30.625,32.40234375
"2546","Dentalium_healyi",34.5035460992908,34.0070921985815,33.5106382978723,33.7588652482269
"2547","Dentalium_hyperhemileuron",32.5862068965517,32.5862068965517,35,34.396551724138
"2548","Dentalium_leucoryx",33.3416458852868,32.4688279301746,30.8977556109726,31.3341645885287
"2549","Dentalium_lochi",32.8879310344828,33.3405172413793,33.7931034482759,32.8879310344828
"2550","Dentalium_octangulatum",33.0809399477807,31.6187989556136,30.5221932114882,32.8067885117494
"2551","Dentalium_oerstedii",34,35,35,35
"2552","Dentalium_pluricostatum",33.4851936218679,32.4487471526196,30.7744874715262,31.5717539863326
"2553","Dentalium_robustum",32.8139691067831,33.5406532314107,30.281445448228,33.1271716469771
"2554","Dentalium_stumkatae",32.4233128834356,33.9263803680982,33.4969325153374,33.2822085889571
"2555","Dentalium_variabile",32.7173913043478,32.4247491638796,30.1421404682274,30.4347826086956
"2556","Dentatherina_merceri",33.0452127659574,31.9360269360269,30.4040404040404,32.5252525252525
"2557","Dentex_spariformis",33.4138972809668,32.2507552870091,31.1933534743202,31.2990936555891
"2558","Dentiovula_colobica",33.4294871794872,32.1955128205128,30.849358974359,31.4102564102564
"2559","Derbesia_marina",33.413597733711,32.2237960339943,30.5382436260623,31.2322946175638
"2560","Derichthys_serpentinus",32.6546970182751,32.5983347688774,32.2538860103627,32.9668049792531
"2561","Dermatobranchus_pulcherrimus",33.9855072463768,32.463768115942,31.7028985507247,32.9710144927536
"2562","Dermatopsis_greenfieldi",30.1960784313726,33.6274509803921,33.6274509803921,34.3137254901961
"2563","Dermochelys_coriacea",30.4059791261277,30.2759596674332,30.2852467716256,30.5143286750398
"2564","Desmapsamma_anchorata",33.2591623036649,32.0680628272251,30.9685863874346,31.3350785340314
"2565","Desmodema_polystictum",31.6156325543916,30.4586744420769,30.0033643602108,30.9296848715935
"2566","Desmophyllum_dianthus",31.097972972973,32.9189189189189,33.652027027027,30.3412162162162
"2567","Dexillus_muelleri",32.372654155496,31.1774744027304,30.580204778157,33.3276450511946
"2568","Diacanthurus_ecphyma",32.6510067114094,33.8255033557047,34.0604026845638,32.4161073825504
"2569","Diacarnus_levii",32.9026217228465,33.0337078651686,33.4269662921348,32.247191011236
"2570","Diacarnus_spinipoculum",33.3464566929133,32.244094488189,30.8661417322835,30.9580052493438
"2571","Diacavolinia_longirostris",32.6166456494325,32.3959646910467,30.1891551071879,30.2332912988651
"2572","Diacria_danae",33.5060975609756,34.0106007067137,35,34.3046357615894
"2573","Diacria_quadridentata",33.3620689655173,32.3275862068965,30.7758620689655,31.3793103448276
"2574","Diacria_trispinosa",30.6036585365854,30.9806910569106,31.993288590604,30.5254065040651
"2575","Diadema_savignyi",32.9876796714579,31.4065708418891,30.2566735112936,31.047227926078
"2576","Diadema_setosum",32.3076923076923,31.8960244648318,30.2905198776758,31.6819571865443
"2577","Diademichthys_lineatus",33.2136105860113,31.869918699187,30.3523035230352,31.30081300813
"2578","Diala_albugo",33.3529411764706,32.4264705882353,30.4705882352941,30.8823529411764
"2579","Diala_semistriata",33.4905660377359,31.9565217391304,30.6688963210702,31.8394648829431
"2580","Diancistrus_alatus",33.5416666666667,32.0833333333333,33.5416666666667,30.625
"2581","Diancistrus_alleni",32.8611111111111,31.8888888888889,30.9166666666667,30.625
"2582","Diancistrus_atollorum",34.0885416666667,34.453125,33.90625,34.0885416666667
"2583","Diancistrus_beateae",32.5753012048193,31.5210843373494,30.8885542168675,30.9939759036144
"2584","Diancistrus_brevirostris",30.9302325581395,32.9651162790698,31.7441860465116,32.5581395348837
"2585","Diancistrus_eremitus",34.3069306930693,31.7079207920792,30.8415841584159,31.8811881188118
"2586","Diancistrus_fijiensis",31.7289719626168,32.7102803738318,32.7102803738318,32.0560747663551
"2587","Diancistrus_fuscus",33.8135593220339,31.2704918032787,30.6967213114754,32.4180327868853
"2588","Diancistrus_karinae",32.6424870466321,31.0103626943005,30.6476683937824,31.7357512953368
"2589","Diancistrus_leisi",31.8589743589743,34.1025641025641,33.6538461538462,32.7564102564103
"2590","Diancistrus_longifilis",32.1913580246914,33.4876543209876,32.8395061728395,32.1913580246914
"2591","Diancistrus_mcgroutheri",32.9752066115702,31.9628099173554,32.9752066115702,31.8181818181818
"2592","Diancistrus_novaeguineae",33.3286516853933,32.0505617977528,30.8707865168539,31.2640449438202
"2593","Diancistrus_tongaensis",31.8888888888889,32.1481481481481,33.4444444444445,31.8888888888889
"2594","Diaphana_brazieri",31.7441860465116,35,35,34.1860465116279
"2595","Diaphus_adenomus",30.0439453125,30.3544108072917,30.09521484375,30.47119140625
"2596","Diaphus_aliciae",31.9401378122308,31.0808335241585,30.5117929929013,31.9143576826196
"2597","Diaphus_anderseni",30.3665207877461,30.8292304886944,30.0583748443338,30.7111597374179
"2598","Diaphus_bertelseni",30.7936616819866,30.9137055837563,30.0014047574452,30.8944985594731
"2599","Diaphus_brachycephalus",30.242572843268,30.2988201094391,30.218023255814,30.4663987688098
"2600","Diaphus_diadematus",31.9056566455696,31.7332352322893,30.5339499684675,31.7332352322893
"2601","Diaphus_diademophilus",33.1833910034602,32.1539792387543,30.5190311418685,32.5173010380623
"2602","Diaphus_fragilis",30.5163741438356,30.4189854452055,30.1118364726027,30.8272688356164
"2603","Diaphus_fulgens",32.0062624102642,30.9620853080569,30.4439479308335,32.6484051978736
"2604","Diaphus_garmani",30.7667967825881,30.2375809935205,30.0314156685647,30.6567838209307
"2605","Diaphus_impostor",31.3328112764291,31.1902897415818,30.5653876272514,31.4643696162882
"2606","Diaphus_knappi",33.5786802030457,34.7798742138365,35,34.4166666666667
"2607","Diaphus_luetkeni",31.1249868821492,30.0036379511059,30.380529685681,31.2536764705882
"2608","Diaphus_megalops",30.0043782837128,30.4334500875657,30.6377699941623,30.0043782837128
"2609","Diaphus_metopoclampus",31.0787451984635,32.4455825864276,32.8040973111396,31.190781049936
"2610","Diaphus_mollis",30.7855386128874,30.3344810624693,30.3448106246925,30.8681751106739
"2611","Diaphus_ostenfeldi",35,35,35,35
"2612","Diaphus_perspicillatus",30.5109765329296,30.4314912944739,30.0681302043906,30.8213474640424
"2613","Diaphus_regani",31.275628068149,30.8157666762922,30.1790355183367,31.3615362402541
"2614","Diaphus_schmidti",35,35,35,35
"2615","Diaphus_signatus",31.8387096774193,30.9320175438597,30.640350877193,31.5383771929824
"2616","Diaphus_splendidus",30.1861998514116,30.3259658246657,30.1764487369986,30.6640044576523
"2617","Diaphus_taaningi",30.1485148514852,33.9603960396039,35,34.3069306930693
"2618","Diaphus_watasei",33.3442838370565,33.589552238806,30.6119402985075,33.3805970149254
"2619","Diaphus_wisneri",30.7890318970341,30.005595970901,30.005595970901,31.1219921656407
"2620","Diazona_chinensis",35,33.5240963855421,33.9457831325301,34.5783132530121
"2621","Dichotella_gemmacea",32.8689111747851,33.6308068459658,30.0081499592502,32.7465362673186
"2622","Dichrometra_flagellata",33.4090909090909,32.5142045454545,30.4261363636364,30.9232954545455
"2623","Dictyocladium_watsonae",32.5438596491228,32.5438596491228,35,35
"2624","Dictyopteris_jamaicensis",33.2992327365729,31.9565217391304,30.5242966751918,30.8823529411764
"2625","Dictyopteris_repens",33.4090909090909,32.379679144385,30.6016042780749,31.9117647058823
"2626","Dictyosphaeria_cavernosa",32.9014989293362,31.2526766595289,30.5781584582441,30.9528907922912
"2627","Dictyota_bartayresiana",33.3898305084746,32.2033898305085,30.5084745762712,31.271186440678
"2628","Dictyota_ciliolata",32.8741865509761,31.4316702819957,30.3687635574837,30.824295010846
"2629","Dictyota_dichotoma",33.4210526315789,32.0175438596491,30.0877192982456,31.0526315789474
"2630","Dictyota_friabilis",33.3164556962026,32.0759493670886,30.0379746835443,31.1012658227848
"2631","Dictyota_hamifera",32.9642058165548,31.3982102908277,30.8501118568233,31.0850111856823
"2632","Didemnum_albopunctatum",33.9952153110048,31.8181818181818,30.311004784689,31.4832535885167
"2633","Didemnum_biglutinum",30.8552631578947,34.5394736842105,30.8552631578947,33.1578947368421
"2634","Didemnum_caesium",32.6986301369863,32.0727272727273,30.1636363636364,33.2181818181818
"2635","Didemnum_candidum",32.8380634390651,31.7278797996661,30.559265442404,30.559265442404
"2636","Didemnum_cuculliferum",31.6019417475728,34.6601941747573,31.9417475728156,33.6407766990291
"2637","Didemnum_fragile",32.9885057471264,33.7931034482759,33.5249042145594,32.4521072796935
"2638","Didemnum_grande",32.7745664739884,31.8070175438597,30.4561403508772,33.1578947368421
"2639","Didemnum_granulatum",33.2874617737003,31.7667436489607,30.2309468822171,30.8775981524249
"2640","Didemnum_guttatum",34.3457943925234,34.3457943925234,34.018691588785,32.3831775700935
"2641","Didemnum_hiopaa",33.2633587786259,32.3448275862069,34.3823529411764,31.8620689655172
"2642","Didemnum_jedanense",34.2222222222222,33.9111111111111,34.0666666666667,32.8222222222222
"2643","Didemnum_lacertosum",34.796511627907,31.5406976744186,32.3546511627907,33.3720930232558
"2644","Didemnum_molle",33.5733695652174,32.0238095238095,30.5952380952381,31.9047619047619
"2645","Didemnum_moseleyi",33.4470989761092,32.0324189526184,30.1995012468828,31.3341645885287
"2646","Didemnum_mutabile",33.8202247191011,31.7289719626168,34.34375,31.7289719626168
"2647","Didemnum_nekozita",33.7183098591549,31.9931271477663,30.5498281786942,32.1134020618557
"2648","Didemnum_obscurum",32.9651162790698,32.015503875969,31.3372093023256,32.2868217054263
"2649","Didemnum_ossium",34.5353982300885,32.5221238938053,33.9159292035398,33.141592920354
"2650","Didemnum_parau",32.5558659217877,32.4581005586592,32.9469273743017,30.9916201117319
"2651","Didemnum_perlucidum",32.8811659192825,31.390134529148,30.5269058295964,30.6838565022422
"2652","Didemnum_psammatode",33.3233532934132,32.3802395209581,30.4940119760479,30.8083832335329
"2653","Didemnum_rodriguesi",32.9752066115702,33.5537190082645,33.9876033057852,32.396694214876
"2654","Didemnum_rubeum",34.2045454545455,35,35,35
"2655","Didemnum_stragulum",33.2445141065831,32.2570532915361,30.6112852664577,31.5987460815047
"2656","Didemnum_tabulatum",32.5621890547264,32.2507552870091,30.4531722054381,32.9909365558912
"2657","Didemnum_uturoa",33.3891213389121,32.0833333333333,34.5731707317073,31.8181818181818
"2658","Didemnum_vahatuio",31.7791411042945,33.6585365853659,34.3558282208589,31.3496932515337
"2659","Digenea_simplex",32.8173719376392,31.4142538975501,30.9465478841871,30.7126948775055
"2660","Diminovula_punctata",33.8372093023256,31.5,30.66,32.34
"2661","Dinematichthys_iluocoeteoides",32.9365079365079,31.3492063492063,30.3174603174603,30.9523809523809
"2662","Diodon_eydouxii",33.0995475113122,31.9909502262443,30.2488687782805,31.0407239819004
"2663","Diodon_holocanthus",32.5120481927711,31.7883895131086,30.4119850187266,31.1985018726592
"2664","Diodon_hystrix",33.0188679245283,31.5513626834381,30.230607966457,31.1111111111111
"2665","Diodon_liturosus",32.7025139664805,31.9139784946237,30.1827956989247,31.1612903225807
"2666","Diodora_granifera",32.578125,31.5625,31.25,31.25
"2667","Diodora_mus",33.5630498533724,31.9784172661871,30.4676258992806,32.4820143884892
"2668","Diodora_singaporensis",33.5878962536023,31.9190140845071,30.4401408450704,32.2887323943662
"2669","Diogenes_avarus",33.6451612903226,31.25,30.6944444444444,32.3611111111111
"2670","Diogenes_pallescens",32.9016786570744,31.3069544364508,30.3836930455636,30.9712230215828
"2671","Diogenichthys_atlanticus",30.4731760633938,30.4636123508516,30.0817459509015,30.6644503142363
"2672","Diogenichthys_laternatus",31.8088235294117,32.9520187244002,30.0169827342202,32.8433889602054
"2673","Diopatra_cupraea",33.6666666666667,34.2391304347826,35,34.2783505154639
"2674","Diopatra_neapolitana",32.3784494086728,31.9645203679369,30.400788436268,30.400788436268
"2675","Diopatra_ornata",35,35,35,35
"2676","Diopatra_tridentata",33.6666666666667,34.247311827957,35,34.2893401015229
"2677","Diphasia_digitalis",33.0365853658536,33.2073170731707,32.6755218216318,31.5
"2678","Diphyes_bojani",33.0089820359281,31.9086826347305,30.8607784431138,30.4940119760479
"2679","Diphyes_dispar",33.0149253731343,31.9179104477612,30.8731343283582,30.5074626865672
"2680","Diploastrea_heliopora",33.4487534626038,32.1883656509695,30.2493074792244,31.3157894736842
"2681","Diplodonta_punctata",33.8185654008439,34.3069306930693,35,34.326923076923
"2682","Diplogrammus_goramensis",33.359375,31.8098958333333,30.2604166666667,30.9895833333333
"2683","Diplogrammus_xenicus",33.46875,31.6216216216216,30.6756756756757,32.2972972972973
"2684","Diplophos_taenia",30.4245571166769,30.2840562003665,30.2901649358583,30.4917532070861
"2685","Diplosoma_ata",33.7443946188341,32.7235772357724,35,33.0081300813008
"2686","Diplosoma_listerianum",33.1758957654723,32.1498371335505,31.3517915309446,31.6938110749186
"2687","Diplosoma_macdonaldi",32.9540709812109,31.5657620041754,30.2505219206681,30.9812108559499
"2688","Diplosoma_redika",33.9301310043668,31.3858695652174,30.8152173913044,32.9076086956522
"2689","Diplosoma_versicolor",33.3118971061093,32.1864951768489,31.5112540192926,31.7363344051447
"2690","Diplosoma_virens",33.0845771144279,31.7786069651742,30.3855721393035,30.9950248756219
"2691","Diplospinus_multistriatus",32.3918269230769,31.6766826923077,30.8353365384616,30.3305288461538
"2692","Dipolydora_armata",33.3150984682713,32.3960612691466,30.7111597374179,31.0940919037199
"2693","Dipsastraea_amicorum",33.3480825958702,32.3156342182891,30.7669616519174,31.1799410029498
"2694","Dipsastraea_pallida",33.2111111111111,31.5777777777778,30.2555555555555,30.8777777777778
"2695","Diretmichthys_parini",31.903185295125,31.2695429945881,30.3592904389657,31.3484666265785
"2696","Diretmoides_pauciradiatus",30.9721843468776,30.7287973820562,30.0272702481592,30.881510771748
"2697","Diretmus_argenteus",30.947270800212,30.7571542130366,30.0291467938527,30.8452570217276
"2698","Dischides_dichelum",30.6764705882353,33.5588235294117,31.2941176470588,33.764705882353
"2699","Dischides_prionotus",33.3682983682984,32.3892773892774,31.1655011655011,31.6550116550116
"2700","Dischides_viperidens",32.4390243902439,32.4390243902439,35,35
"2701","Dischides_yateensis",31.9026548672566,33.141592920354,32.5221238938053,32.5221238938053
"2702","Dischistodus_melanotus",34.0909090909091,31.5686274509804,30.6078431372549,32.6666666666667
"2703","Dischistodus_prosopotaenia",33.9838709677419,31.5139442231076,30.5378486055777,32.7689243027889
"2704","Discodermia_panoplia",35,35,33.3064516129032,33.90625
"2705","Discodermia_proliferans",34.3518518518519,35,35,31.1111111111111
"2706","Discolucina_virginea",34.3577981651376,31.3073394495413,30.6651376146789,32.1100917431192
"2707","Discoplax_hirtipes",32.8301886792453,31.6981132075471,30.377358490566,30.2830188679245
"2708","Discordipinna_griessingeri",33.1081081081081,31.9041769041769,30.5282555282555,31.2162162162162
"2709","Discoteuthis_discus",32.4092178770949,31.7248603351955,30.6494413407821,30.2094972067039
"2710","Discoteuthis_laciniosa",34.070796460177,34.0572390572391,35,34.1940789473684
"2711","Discotrema_crinophilum",33.5373134328358,32.3880597014925,30.5074626865672,31.134328358209
"2712","Discradisca_sparselineata",34.2708333333333,35,35,35
"2713","Disporella_pristis",31.8181818181818,35,35,33.4090909090909
"2714","Distaplia_mikropnoa",34.5093457943926,32.7102803738318,33.5280373831775,33.2009345794393
"2715","Distaplia_racemosa",34.789156626506,32.6807228915663,33.5240963855421,32.4698795180723
"2716","Distaplia_stylifera",33.2972972972973,32.1621621621622,30.7432432432432,31.3108108108108
"2717","Disteira_major",32.6104417670683,31.892523364486,30.4205607476635,33.2009345794393
"2718","Distichopora_coccinea",32.9276315789473,31.9856459330143,31.9856459330143,33.1578947368421
"2719","Distichopora_violacea",33.3451536643026,32.2695035460993,30.3664302600473,31.2765957446809
"2720","Distorsio_anus",32.5317919075145,31.5686274509804,30.2584670231729,30.7575757575757
"2721","Distorsio_constricta",33.2888888888889,32.3555555555555,31.0333333333333,31.1111111111111
"2722","Distorsio_decipiens",33.1544256120527,32.6930320150659,31.1111111111111,31.1111111111111
