"","feature","MM-NorESM2-MM_Percentile_o2os_585","MM-IPSL-CM6A-LR_Percentile_o2os_585","MM-GFDL-ESM4_Percentile_o2os_585","MM-CMCC-ESM2_Percentile_o2os_585","MM-CanESM5_Percentile_o2os_585"
"122","Acropora_humilis",30.9615384615384,34.1328828828829,31.9256756756757,34.9211711711712,33.1081081081081
"123","Acropora_hyacinthus",30.7643312101911,34.1648590021692,31.9631236442517,34.8481561822126,33.2537960954447
"124","Acropora_inermis",30.9724473257699,34.2273730684327,31.8322295805739,34.8454746136865,32.991169977925
"125","Acropora_insignis",30.7161458333333,34.2898550724638,32.0579710144928,34.8985507246377,33.4782608695652
"126","Acropora_intermedia",30.8199643493761,34.0833333333333,32.0833333333333,34.9166666666667,33.3333333333333
"127","Acropora_kirstyae",30.9945504087194,34.0540540540541,32.1621621621622,34.8948948948949,33.4234234234235
"128","Acropora_latistella",30.7058823529412,34.1348314606741,31.9325842696629,34.9213483146067,33.2696629213483
"129","Acropora_listeri",30.9166666666667,34.1387024608501,31.9463087248322,34.9217002237137,33.1208053691275
"130","Acropora_longicyathus",30.728597449909,34.1803278688525,32.1311475409836,34.9180327868852,33.3606557377049
"131","Acropora_loripes",30.8191126279863,34.2009132420092,32.0433789954338,34.9200913242009,33.4018264840182
"132","Acropora_lovelli",31.7737430167598,33.8673139158576,33.0744336569579,34.8867313915858,34.2071197411003
"133","Acropora_lutkeni",30.9950248756219,34.0604026845638,31.8680089485458,34.9217002237137,33.1208053691275
"134","Acropora_macrostoma",31.1936339522546,34.1566265060241,32.1536144578313,34.894578313253,33.4186746987952
"135","Acropora_microclados",30.8680555555555,34.0789473684211,32.2368421052632,34.9078947368421,33.3421052631579
